#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-2537.0296648156664	-2292.2527206615564	-244.77694415410997	0.08798072411046254	0.09597778778714473	0.07931228193772008	0.08179591384617511	0.1079179243443669	0.002929362651201417
1000	-3001.5896084988394	-2759.6033981170826	-241.98621038175693	0.09630890501114402	0.10978030082879796	0.09439316711328138	0.13103082086917409	0.10432701095069433	0.0014728954264271942
2000	-2617.374562180869	-2367.8953961401457	-249.47916604072324	0.1906905908002269	0.17300470482994385	0.12445419592863574	0.14487274069284872	0.07346524515669808	0.008094323376990514
3000	-2868.1341660883604	-2622.7603074087338	-245.37385867962686	0.09935475705278461	0.13902069105660292	0.11543938382146905	0.06881635677631179	0.11759148509151986	0.005395142290590874
4000	-3132.455491527521	-2890.0576703923102	-242.39782113521113	0.09232420163214333	0.1076759533131142	0.14516991051350425	0.0879217993417912	0.15106939478808795	8.756927858766985E-4
5000	-3101.7586467764527	-2856.6508542846705	-245.10779249178222	0.12455413323647843	0.060484667402940125	0.16178098263788473	0.11273627039025953	0.10646273213290128	0.0021260392067634745
6000	-2203.3114143122357	-1955.6771255693934	-247.63428874284233	0.1322844541087394	0.16002508004842128	0.06762069316458319	0.10870890564672149	0.079762916897534	0.0065694376963984415
7000	-2958.982464698358	-2714.1005579364187	-244.8819067619393	0.11687265434413269	0.07456246251962073	0.14913910382641155	0.11558976508796938	0.09403328103622324	0.0042622789779813795
8000	-2721.649216038565	-2476.2960421323774	-245.35317390618764	0.060104612663325355	0.09246769073033698	0.11794290154220845	0.09831595448423876	0.10231914085898995	0.0033366393031357714
9000	-2393.2094356363395	-2143.782853434051	-249.42658220228833	0.10483132156658104	0.19136803043978326	0.13518566080099434	0.15799956822427616	0.10861970658963509	0.017304355563820865
10000	-2726.5706075389767	-2472.680686110701	-253.88992142827564	0.029518042582145857	0.12778531359907216	0.13048710636978256	0.08040949211905278	0.06479521429942572	0.005575820173413335
11000	-3321.6716455007445	-3075.87621730829	-245.7954281924546	0.06750081794906951	0.14137054269589644	0.11197363357191721	0.07092281959550448	0.08700158438027308	8.134157462419104E-4
12000	-2231.3378606151273	-1985.187805740707	-246.15005487442042	0.0658655111630791	0.10827534095177657	0.08783514573353784	0.09981955095100753	0.1365354087301397	0.0055371551525652115
13000	-2539.6804185642104	-2294.864614139941	-244.81580442426974	0.08993509368148915	0.1524225429319571	0.08148891265804765	0.07638478229328972	0.12538005840308794	0.002960780013092043
14000	-3066.850287353702	-2821.061548419145	-245.7887389345571	0.11455164471052981	0.13410020522919247	0.13983736261818575	0.11444608602845424	0.09150739926782446	0.0014536901676439147
15000	-2657.4771731356427	-2413.3143257089287	-244.1628474267142	0.12462688691928551	0.07090583768499169	0.09829811266894763	0.13083841732142706	0.15006993548675793	0.0026979136816770457
16000	-3259.205959556522	-3013.3184832365105	-245.8874763200114	0.09820466703693549	0.055012689872267075	0.09498371618822907	0.12007121651819373	0.09183994853024427	4.914891333851244E-4
17000	-3119.4451512969304	-2876.0488590123978	-243.39629228453254	0.11537640638976192	0.08518243033876186	0.08975621172393565	0.12170361418124738	0.07008274353411693	9.599124453252045E-4
18000	-2775.594532403777	-2529.9962558476323	-245.59827655614487	0.0914355989662058	0.14719715892642518	0.11321146774037653	0.17623315081912252	0.13141306956650095	0.004059727497428783
19000	-3430.4090026627277	-3188.65628562048	-241.7527170422478	0.07576947259783769	0.10397088597594283	0.13104556060466258	0.11010444209641283	0.11654419515710347	2.0139379217040915E-4
20000	-2858.8448506002896	-2612.2922546048167	-246.55259599547287	0.11675231575713534	0.10610397736698124	0.050175301632800706	0.09177896055961554	0.1232852567047525	0.00420809016951993
21000	-3421.734343277842	-3181.0565618046344	-240.67778147320786	0.13442408817472223	0.09181398705521578	0.1064651974042921	0.11961260974937034	0.1295532033374463	6.80208040171913E-5
22000	-3081.643351182434	-2836.691999396421	-244.95135178601294	0.12822013156570672	0.14406705076566512	0.06956077316031728	0.09896151411355053	0.10845880764352964	9.489455408835387E-4
23000	-2418.224734859902	-2168.4833812500096	-249.74135360989263	0.12445229059734704	0.0909059256666388	0.1372926143994794	0.12378417081938696	0.10950270731924217	0.005550527487243217
24000	-2525.0321406066105	-2280.427753065963	-244.6043875406474	0.08859835710535426	0.11656133605596651	0.08765151635999366	0.0980631607974756	0.17576996244945903	0.0031964957215694077
25000	-2330.5670567635043	-2082.3584597434856	-248.20859702001857	0.07096907140897306	0.152028153054065	0.05951262628069232	0.13138241305937745	0.11719375697116662	0.006810547444787446
26000	-2963.2988491637248	-2715.6227390599597	-247.67611010376496	0.051229389651634274	0.07840161399402125	0.06558758067216897	0.09110545808117955	0.11459331534765754	0.0018283789565733612
27000	-1828.2978695662118	-1572.5174751660584	-255.78039440015334	0.06830001245324015	0.06896480108844695	0.18042385276151793	0.05058909058793409	0.14524137008001578	0.022399338004276768
28000	-3173.9682322334597	-2924.1604334905983	-249.8077987428613	0.06504211501649762	0.05053824188256608	0.07678577611874417	0.15575459610325393	0.07049918680860771	0.002027983917013671
