#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1349.49536042614	-1080.1549039558677	-269.3404564702723	0.09360345990890438	0.0938357714485089	0.06469271025420532	0.07265524472554463	0.04008623417194231	1.1008128409292157
1000	-1341.3199238919437	-1079.793664689708	-261.5262592022357	0.10563742635109502	0.14571175280900428	0.05378506106881244	0.10803048865226489	0.11199131361080228	1.0128209197554792
2000	-1346.953523954476	-1081.6509378446058	-265.30258610987016	0.08854628708071277	0.0888660892451349	0.03579492127464261	0.07427811615592157	0.1099614077748598	0.4529697244468911
3000	-1344.0153275902064	-1080.430545939645	-263.58478165056135	0.09966371066158428	0.12111568389279852	0.06573230032933775	0.0637062754094936	0.13862981218064876	1.0853805517485455
4000	-1342.5377104055822	-1079.7445286734305	-262.79318173215165	0.13620887119702274	0.07910692759002137	0.04231866295318409	0.08634772672840187	0.10382170766438202	0.6238055162587239
5000	-1341.1661821955145	-1079.0010459323526	-262.16513626316186	0.09843345581974708	0.1035938781512553	0.05984407226899446	0.09462330578719305	0.08650949861046998	1.482919907948499
6000	-1346.407336411476	-1077.419955304411	-268.98738110706523	0.13818038528428137	0.097364786914637	0.03641319353057594	0.0508427060329746	0.11027551839124144	1.079284518753384
7000	-1344.8689223472609	-1079.8470276295368	-265.02189471772414	0.09495892270588416	0.09460504018875139	0.05925843379206011	0.05251802566976809	0.12640063057588158	1.0789727453112445
8000	-1352.4058507396546	-1091.5077923767049	-260.8980583629497	0.14885216499398396	0.12307346140410409	0.1001370186344503	0.06981720148078399	0.17730227371067292	0.6604964749783135
9000	-1343.2740008058277	-1080.4289090594875	-262.84509174634013	0.08353802511176528	0.10203854730606368	0.047396052666893194	0.08810409473061429	0.0922237632434965	0.7649172780879206
10000	-1342.136003103762	-1083.735442090484	-258.40056101327815	0.10949645470909453	0.08738653606598998	0.07073707073562685	0.12345958304238776	0.13863296278232035	0.5924308477537037
11000	-1342.219993944411	-1082.1894241692944	-260.03056977511665	0.10740874948586088	0.14275034044091686	0.060598070955624334	0.10278438742649684	0.1126959253046058	0.8676620051644093
12000	-1342.4554612463617	-1078.3680908690849	-264.08737037727667	0.12153345443954433	0.11533776917251626	0.04679812429020942	0.12197029521364512	0.15264454029307142	0.878507806321859
13000	-1342.9130516312669	-1082.3174236235764	-260.5956280076905	0.09998641878483733	0.11156112592721332	0.06515011170510485	0.1551412301254071	0.06890991832555672	0.6832911766633677
14000	-1342.003175055976	-1077.3683188366408	-264.6348562193353	0.10398416019578531	0.10959191363599663	0.036398902258857994	0.1561143807561156	0.10460192677256025	1.0337505724878144
15000	-1343.896986066387	-1082.683981064561	-261.21300500182593	0.10103073955356397	0.07014956355837598	0.07120999143959572	0.095053923477379	0.1316035779099488	0.9973053100166431
16000	-1341.8840522183964	-1082.013595980798	-259.87045623759843	0.09974221365430143	0.14430939701953105	0.06169997352378704	0.08510862817500242	0.12497358479854037	0.6946006525039803
17000	-1343.0386406647153	-1082.2136557526048	-260.8249849121106	0.10030653625909598	0.13705838010168891	0.06029340940269235	0.06755103365046827	0.09152475526481836	0.6226970673648741
18000	-1346.404331264378	-1078.4141318568545	-267.99019940752345	0.14846661926555862	0.08526208315821195	0.0366642995318828	0.11336193799999508	0.06630707917624189	1.7178502043342314
19000	-1343.4807576013623	-1083.881391272897	-259.5993663284652	0.1447174181960901	0.12943930846507673	0.068956366124069	0.1100587989932497	0.09391879751199879	0.8967728780586749
20000	-1344.7562946676696	-1083.4410209759908	-261.3152736916788	0.0784620239049453	0.10279876792606792	0.062058398361897346	0.08325625503175116	0.15392659386818452	0.7312688005439677
21000	-1341.1096562064852	-1077.538117776984	-263.571538429501	0.11647923573133322	0.10015737312774262	0.04920456643335253	0.10053392318379228	0.0856998251532539	1.1552641286121408
22000	-1341.590611257508	-1078.0886637706549	-263.50194748685306	0.09773863716920991	0.10597436988570094	0.03439109866349076	0.1166558265537658	0.13580981304928375	0.6494294662407972
23000	-1346.5173434999404	-1081.6127336121922	-264.9046098877481	0.07945149058389743	0.08537039131180474	0.06489221996485713	0.046903866817163124	0.09621843332793859	0.9334775605880403
24000	-1345.5207633439013	-1081.7720623535743	-263.74870099032717	0.11511734541077062	0.08145659853714173	0.03777878637035621	0.07869401301859874	0.1719614291346123	0.4180559434617107
25000	-1348.61039119944	-1079.8107131494612	-268.7996780499788	0.09044974945961207	0.10994660249158743	0.051277443300736796	0.1353337855257025	0.03746460871781389	0.8616767931364984
26000	-1345.5072369174354	-1086.7900129608174	-258.7172239566181	0.09347548222758618	0.13103591743318244	0.08320443129824358	0.08942023448741741	0.1171858258988819	0.8398488073524526
27000	-1345.4832004810646	-1082.3144328510098	-263.1687676300549	0.07182867825068777	0.06861352482153166	0.049211336371545	0.09484388299351931	0.10330614928429845	0.6337031131863773
28000	-1341.509504378101	-1080.1142358808404	-261.3952684972606	0.07914010755394589	0.09317272024593447	0.053533175085689784	0.09066629092811726	0.11583621867266054	0.7215298712703531
