#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-2512.7443279806744	-2361.695027370461	-151.0493006102135	0.09075650829717628	0.08925074926517422	0.13542870675423402	0.0029883842857003975
1000	-3225.090734509432	-3074.822175080973	-150.2685594284588	0.10651742941058932	0.08906937512065526	0.08513809292005099	3.5587506968144976E-4
2000	-2484.067567166801	-2330.4792631957907	-153.5883039710104	0.08726949996426706	0.06759372275480209	0.09320109017254247	0.0029533420924800625
3000	-2888.2286468120037	-2735.7840047502887	-152.44464206171517	0.07877639841751234	0.0640570907946044	0.11199714621891461	9.268871202735429E-4
4000	-3207.3658467154237	-3058.4739998401797	-148.89184687524406	0.1472046345601602	0.12270014790404038	0.0899828234032264	5.216277601433961E-4
5000	-3369.9877267517754	-3221.2220346830886	-148.7656920686867	0.117161469547915	0.12182039667217262	0.08885183427053803	6.838076834580216E-5
6000	-2949.341123577986	-2799.103646886485	-150.2374766915011	0.08619789878721335	0.10984312127834366	0.08436389321187843	0.0011382243528064283
7000	-3051.799830735127	-2900.8868534915828	-150.91297724354436	0.12114034041202486	0.10154658114977198	0.060939311473020334	0.0010391905434241192
8000	-2423.801532136921	-2267.458068848304	-156.34346328861741	0.053465417978194686	0.10761385935932763	0.08458477051139292	0.00334866685784337
9000	-3138.5699606416315	-2990.2628703862833	-148.30709025534804	0.12121128123623495	0.11280531281398674	0.1284495184552879	5.466888774179667E-4
10000	-3077.117940268833	-2928.223937415625	-148.8940028532078	0.0953206084238809	0.1111995214825641	0.15206517262386088	6.02887457499608E-4
11000	-2712.2718181483274	-2563.0758818871045	-149.19593626122273	0.11739947808127382	0.10136754018804749	0.12811556865995397	0.002212102343386717
12000	-3323.095628525963	-3169.0812365939946	-154.01439193196862	0.12659334456679572	0.056648844868392355	0.055701255571860855	2.0476389406160394E-4
13000	-2337.72166425609	-2186.3555226332833	-151.36614162280677	0.08555284927850433	0.07561732209326749	0.13503688204291134	0.004063003217592817
14000	-1937.923947886592	-1785.3830674515384	-152.54088043505365	0.09992595963819219	0.08119869899488084	0.10100057255272597	0.014556420608343543
15000	-2582.445936997588	-2432.172343315791	-150.27359368179702	0.12409538900970776	0.11801474865584761	0.09984152499543483	0.003600834672872086
16000	-2934.9312330482735	-2784.5592301275938	-150.3720029206799	0.0970988291942913	0.07260536204715036	0.112891757077463	9.333337205951497E-4
17000	-2687.316449884746	-2537.3760642729208	-149.94038561182495	0.09789942169028712	0.14499121292557413	0.14469665354986055	0.0024792072841678535
18000	-2776.5390285636254	-2626.4661605507445	-150.07286801288072	0.09011236243164662	0.09642873508884249	0.082443554795566	0.0018000723325328578
19000	-2823.1240780721796	-2672.8855947319653	-150.23848334021432	0.07092030423410818	0.09484454963496014	0.10726794140653519	0.0012950014199551705
20000	-3045.6067446608754	-2895.1769314624503	-150.4298131984249	0.09819858233427413	0.10752949981676853	0.14384913298816362	7.116761683875591E-4
21000	-3083.4784295274135	-2933.234221015019	-150.24420851239458	0.08460441424984344	0.13894025414982697	0.08714955256415717	7.662895677126518E-4
22000	-1837.6291215894546	-1683.5211280212616	-154.10799356819294	0.11928030980988308	0.07950206386153506	0.09111113566912706	0.023345339757758835
23000	-2427.7459464752083	-2275.9262429392957	-151.8197035359125	0.12456030737213589	0.06151940212758856	0.11490056896753327	0.003452889293405271
24000	-3067.753165603009	-2918.69164090862	-149.0615246943895	0.09796921894022459	0.13965398694191647	0.09119147201704628	8.706268495112661E-4
25000	-2343.9766578493022	-2193.14465365386	-150.8320041954421	0.10768334156510838	0.11850637347441506	0.08500265503959027	0.0061527454295552215
26000	-2107.939661513058	-1955.1123990033643	-152.827262509694	0.07248605870619766	0.13841881446570248	0.12058549884083164	0.009112225665325316
27000	-2379.878367979156	-2229.793459687985	-150.08490829117108	0.1156708270116438	0.10561852104085925	0.12985509866315945	0.0050465482066266625
28000	-2025.1329873777804	-1873.072533713556	-152.06045366422444	0.1311593102675988	0.0904976441323104	0.12010412050624664	0.0124568866104438
29000	-3062.4405189328495	-2913.0814146440784	-149.359104288771	0.15387853034960194	0.09696877395438334	0.09583195989519903	8.97841237653058E-4
30000	-2724.0699164242183	-2572.719424078069	-151.35049234614934	0.09565412729467278	0.12854370976114352	0.06421223763789505	0.0025831755469553942
31000	-3268.741742127788	-3119.565029158252	-149.17671296953574	0.12967166496695465	0.12751668880474962	0.17438985124743334	1.555960929482965E-4
32000	-2520.7452902762057	-2368.661569219257	-152.0837210569485	0.08824208421711285	0.07331168357510566	0.1073814563897286	0.0027482076809661076
33000	-2795.757556519312	-2645.06683873125	-150.6907177880622	0.12235901385749968	0.0660399202396428	0.09877747231303997	0.0015000215455786491
34000	-2992.430549573042	-2843.56844528694	-148.86210428610167	0.11160922375530681	0.12755144913141436	0.12375546962181086	0.001061660198456017
35000	-3301.81431306198	-3153.3533168653425	-148.46099619663778	0.09614531928623822	0.11519914654837252	0.09637085925097293	1.7827492016257954E-4
