#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1346.833578188523	-1083.070988901258	-263.762589287265	0.10804061386822703	0.05845227822235649	0.06316063261120754	0.07676406342750514	0.14657345815546144	0.7592636644033763
1000	-1353.978063483422	-1090.0203462692157	-263.9577172142061	0.06689561206555282	0.07999026126555576	0.09486825100347347	0.15678352259883943	0.11644360103185991	1.4964020310121906
2000	-1357.3527515378541	-1094.3069768174928	-263.0457747203613	0.04689818996720097	0.1032282038981728	0.08013989827973218	0.0930327221444455	0.10620528946543868	0.6014504234308348
3000	-1350.2420967808482	-1090.0537372245903	-260.18835955625786	0.0791811876629855	0.08944067056015112	0.09044241177222515	0.08074930191627666	0.12462242562426472	0.5428087689220079
4000	-1345.9379163599583	-1082.6648807205943	-263.27303563936397	0.08141702172792142	0.10909046683344353	0.04531537683359279	0.09907058266628962	0.07204342851693472	0.5819133922294604
5000	-1353.478856145614	-1090.6667838465028	-262.8120722991111	0.10191728467516978	0.10795913451718055	0.07663553316245929	0.06408891088491447	0.066209298526464	1.0434085676648834
6000	-1350.8434815379717	-1087.9159137645438	-262.92756777342794	0.0810894607240658	0.06425214208130485	0.08845198353737908	0.14667396152336476	0.09085170270741676	1.6846592604911574
7000	-1347.5878343431948	-1084.6616704508056	-262.9261638923893	0.062327400651831164	0.07367055737950255	0.049589619307016705	0.11762714564619291	0.10334353033480441	0.5330953838450584
8000	-1364.525704152932	-1107.2378339006855	-257.2878702522464	0.07991183959763982	0.12542671606778547	0.08851625065955508	0.07521194520626988	0.1473996711528682	0.2629339230806271
9000	-1349.4948007575465	-1092.514120584975	-256.9806801725715	0.11448422478966483	0.087810999405158	0.0865824867166419	0.10805885797756945	0.09179838612872493	0.43077256397373276
10000	-1350.4769480572795	-1093.737034059202	-256.73991399807744	0.10914044674731282	0.12374002525843772	0.09320632243059282	0.10067798599437526	0.13127601911493866	0.4751168455113943
11000	-1349.5189489315176	-1088.2950666768243	-261.2238822546933	0.06543546014997198	0.09840324090566567	0.060321402591591855	0.14334049268305507	0.1136397842269456	0.6443182684095684
12000	-1343.1281774620386	-1080.5917732718724	-262.53640419016625	0.10786656142552811	0.10882327466103109	0.06730497156699965	0.057584595563596526	0.12595034903771246	0.9650043967324099
13000	-1346.2097196002546	-1086.3737359125416	-259.835983687713	0.09193924421095555	0.11438317168580894	0.08301528173684831	0.11484079941245538	0.0630191605028214	0.683432138089202
14000	-1343.759524918043	-1081.7102099919352	-262.0493149261078	0.12360831773094576	0.1172568026270085	0.06278938249303587	0.11419690770734509	0.05312538516196687	0.7573201710448513
15000	-1362.2849131971946	-1097.643404680597	-264.6415085165975	0.12234516585058722	0.1163802167471998	0.06661881676268896	0.07638137649846885	0.07767525883025636	0.6161317119764925
16000	-1348.2364338910515	-1088.6168310923395	-259.6196027987121	0.08572311516664244	0.1496624991485238	0.07697680604633302	0.08243979030040274	0.09527466169833139	0.7375282258257057
17000	-1352.1979477596772	-1094.5532926101	-257.64465514957715	0.07702422276019988	0.13918973237290705	0.0827864670671938	0.11444754704336205	0.09613921359687176	0.4166921127710409
18000	-1348.645282056509	-1085.1533943748227	-263.49188768168625	0.14595250693789424	0.06351742861290237	0.07202644455390415	0.059472428741055954	0.08335731554130615	0.778283959076064
19000	-1349.9885558952078	-1089.7721370667118	-260.2164188284961	0.09503201473492762	0.11765059938669914	0.053307627588386655	0.08983943996885059	0.09829244876691366	0.48311931840641653
20000	-1345.9879623732731	-1087.2203221333496	-258.7676402399237	0.1050438115669754	0.14463137516967883	0.07228931147055691	0.15259842082190062	0.13622716189099277	0.6023601929052066
21000	-1350.9000858884176	-1093.2372155867902	-257.6628703016275	0.11751766842361482	0.08867297043463067	0.09497657888568434	0.14551769505996362	0.09435771013880186	0.5892712118882132
22000	-1344.9000869117594	-1081.2461957965554	-263.6538911152039	0.08223007611976992	0.11120804673347923	0.05475255250603048	0.09871196631105648	0.06575739160731403	1.1520801075228537
23000	-1343.3551190709202	-1079.1190701333553	-264.2360489375648	0.10281382449829414	0.07820428604585006	0.047048707419382094	0.07315064383933492	0.09652465064153816	0.6592088826730546
24000	-1357.4857041105388	-1095.8297995215248	-261.65590458901386	0.07228638575319843	0.13422376814532322	0.10078515647090777	0.06556339535401678	0.14226949381479378	1.0656840264365022
25000	-1352.9894645891045	-1094.297749612338	-258.6917149767664	0.068724484244466	0.10136042656961222	0.06669139033641255	0.10887941448319118	0.14921086274348683	0.3493208149935866
26000	-1350.2479908686116	-1083.2910005145575	-266.9569903540541	0.09174408742060768	0.153875810575578	0.056182410660657565	0.1038597312818231	0.0645931920366153	1.719312892971773
27000	-1362.4758105252736	-1103.9412761039384	-258.534534421335	0.09170307237048995	0.07706491822278186	0.1234061233593737	0.09223164616404483	0.0842225550214712	0.5601117223525732
28000	-1343.9647828534917	-1083.7837236791097	-260.1810591743821	0.0763005376516477	0.09135579297382694	0.06292113485333564	0.09569200648432241	0.10931361628225668	0.6243016774483569
