#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-1577.3634960794398	-1418.101769122586	-159.26172695685395	0.16578162888894532	0.09271116497289736	0.09977843765145372	0.40043071564982063
1000	-1579.8667332916093	-1420.0504647817406	-159.8162685098688	0.15358203441303095	0.09326006312089524	0.15080894719123508	0.36498176614328237
2000	-1579.2505391323534	-1419.7991905671165	-159.451348565237	0.14884279812376755	0.11349214089901749	0.10871023480828071	0.6115496505646154
3000	-1570.5051040538697	-1408.3035538167292	-162.2015502371404	0.13852043458662944	0.06512915759721974	0.11060157675053132	0.7327389463990155
4000	-1574.012394807682	-1411.379937661312	-162.63245714637006	0.1242531014065579	0.07024471770517463	0.07985556565647284	0.865704489789303
5000	-1570.279853878907	-1407.7256829939433	-162.5541708849638	0.1365953236419389	0.066325788480139	0.10648562961977666	1.442577973610799
6000	-1575.4873957318296	-1411.7596944002235	-163.72770133160623	0.11878479790625811	0.06691784355520196	0.09242447926748593	0.9039302424114453
7000	-1583.1246695503276	-1422.0038306916908	-161.12083885863663	0.13524137819907092	0.07434433087406028	0.07607484048467913	0.32045006682228744
8000	-1571.3909577410489	-1407.877625270385	-163.51333247066393	0.16771219820628006	0.08408348874701878	0.10773807268446199	2.6068282099864066
9000	-1568.2399051000602	-1399.756009495216	-168.4838956048442	0.1732831486923711	0.03896528264353666	0.14452820993472534	1.8710332693334548
10000	-1573.68591536502	-1409.279091363453	-164.40682400156692	0.1885459165696368	0.09505020057081105	0.18276717186831798	1.5263507918981964
11000	-1601.1966368790534	-1442.4635886468132	-158.73304823224012	0.1519587354819803	0.06754758901815426	0.16087563900337581	0.14230755790420666
12000	-1573.6116465550397	-1410.3928037043947	-163.218842850645	0.12409242389104563	0.043519419237854635	0.09354191976235691	0.4954573042375567
13000	-1571.439649024528	-1409.252136230053	-162.1875127944749	0.16902939698728123	0.07453226718734839	0.07027118126767076	0.5428839273357693
14000	-1582.106121727598	-1418.6158370341232	-163.49028469347485	0.09266535463638255	0.04921365202243908	0.07683776124818181	0.5687556661628859
15000	-1568.5705215914224	-1403.0624483708102	-165.5080732206122	0.14505180944961604	0.04440900595787089	0.1171775506317204	1.5074238798457171
16000	-1567.9951404301316	-1402.6167403872116	-165.37840004291996	0.14992054924564152	0.046056035156672157	0.08758790343248973	1.3826588904510952
17000	-1575.5796419158416	-1413.4410973879476	-162.1385445278941	0.10523277178480639	0.05622046964642018	0.11154551517805304	0.8520571395242682
18000	-1573.1139882159769	-1411.400059405536	-161.7139288104408	0.12320583213947627	0.07009483942707648	0.11778382336248751	0.9130572634517955
19000	-1575.2771073612162	-1415.4674908647885	-159.8096164964278	0.14931686247172585	0.099789251491631	0.1362993380012693	0.6555871265196689
20000	-1568.9890117804662	-1405.031297712105	-163.95771406836127	0.1982780616443175	0.07391429682794802	0.07178163681401917	0.769527189725724
21000	-1587.0864886162333	-1427.596159419871	-159.49032919636232	0.09005911387679291	0.08139692684030843	0.09848875386606541	0.47160403418136637
22000	-1574.3169558010395	-1413.407046136048	-160.90990966499163	0.14617767824571595	0.09322047906007801	0.0795798436078873	0.7901172475578985
23000	-1571.055421023263	-1405.1817281514266	-165.8736928718366	0.17779793036008643	0.04305709657082782	0.07748296500425504	0.459003531323559
24000	-1578.7817760161042	-1419.1138383650691	-159.6679376510351	0.13544599373214522	0.08773546758934762	0.09142916580268207	0.427120683380813
25000	-1585.5255222707544	-1425.5585870030848	-159.96693526766964	0.13016913973116032	0.10180153183653026	0.08262316882456304	0.38881018467313305
26000	-1569.801471052694	-1405.4639581601773	-164.3375128925168	0.16164868281904873	0.05475175914364919	0.06273405333226138	0.5716943195136355
27000	-1570.5589984590329	-1406.3747296794477	-164.18426877958527	0.14766377783490436	0.046186971167046446	0.1044992988950143	0.518724953479863
28000	-1583.7792805989807	-1421.9945202312715	-161.78476036770928	0.12625815109736102	0.08545575122202555	0.062163594929568536	0.3942733617865532
29000	-1570.6796693195654	-1408.7007243297303	-161.97894498983501	0.1412687859630812	0.060210575353993205	0.1251136169793136	0.5497935221990744
30000	-1574.370838491555	-1413.140666301888	-161.23017218966714	0.12263187396124306	0.07699642922593149	0.08483427686197301	0.8818666718499663
31000	-1569.581405098157	-1408.3341887697543	-161.2472163284026	0.17353076694090333	0.08279944994802436	0.11790610453114861	0.7399421325732717
32000	-1569.3072548242517	-1404.471068486424	-164.8361863378277	0.16956380083974418	0.05640983354537797	0.06384460105336813	0.6135018524942472
33000	-1581.1045516499462	-1418.3889191784597	-162.7156324714866	0.12631835588826978	0.09930730980815258	0.051026230111627824	0.767156391334611
34000	-1572.490054978091	-1411.9973886331438	-160.49266634494722	0.14967787929803447	0.09070523185530124	0.09455029632344442	0.8653454434291623
35000	-1571.927866254927	-1410.6813110491914	-161.24655520573563	0.14810251080648135	0.06932364332022034	0.17331151722980928	0.4757723354163467
36000	-1569.883061752725	-1404.023578273153	-165.85948347957228	0.15483362850550356	0.03850041639414704	0.08270476730870079	0.5814157390124496
