#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-2713.0930524615583	-2468.7503224017883	-244.3427300597699	0.11035766786796021	0.15049237761392706	0.15214289984333768	0.11501772588319141	0.14182257936790882	0.0033940340792124944
1000	-2533.72102104487	-2285.081332552839	-248.6396884920313	0.07508815111130288	0.10674488166680576	0.050697853025941805	0.1311602744457928	0.10473195224150629	0.0076643186896959556
2000	-2971.252647417476	-2728.443091289507	-242.80955612796916	0.1176065443579743	0.08883125136128128	0.09887861632820441	0.09818619123882118	0.08834580648246579	0.0016376018889597505
3000	-3075.927708213439	-2828.520148654176	-247.40755955926318	0.1507649984178922	0.1080332856726754	0.10679509936019252	0.05690672927467323	0.09778889317311497	0.001299976275545776
4000	-2743.2013611042757	-2496.192557961279	-247.0088031429967	0.10599502975169083	0.12679618403195791	0.07915733258343145	0.07296154608908251	0.08845526327752891	0.009500094212726873
5000	-2467.9515063249974	-2221.2205588733614	-246.73094745163598	0.09846720788348519	0.1205879867956963	0.11756934225241686	0.09362008631183705	0.07080162123177892	0.01022098118904426
6000	-2715.415789865498	-2469.698869031029	-245.71692083446916	0.13235766914368088	0.0790596381884704	0.12187845130555315	0.0885585646714637	0.15922840627820953	0.005999247506073289
7000	-2216.127260687359	-1966.158163288082	-249.96909739927708	0.09669593722300794	0.07894561437615417	0.05871645081550755	0.07451106679671396	0.07767821441871466	0.007132619827916032
8000	-3209.3523743471114	-2968.293439759952	-241.05893458715923	0.09184739644953727	0.09691131969427505	0.10865974016412983	0.11463718987971422	0.10977251610616098	6.409726780551379E-4
9000	-3384.11683659444	-3142.605005541197	-241.5118310532431	0.12621539906138293	0.11746495394149864	0.11213196056787123	0.15920476534409053	0.113272234590555	5.978672111339828E-4
10000	-3128.1992340756706	-2881.530786264878	-246.6684478107927	0.11472613241194501	0.07306289951692779	0.0940831940501341	0.04660995187515517	0.12070352347507138	0.0014167069212522281
11000	-2801.7634401013456	-2554.998272567737	-246.76516753360877	0.16739977434133652	0.05724596345893995	0.14038138504304862	0.11836340407709742	0.0967312793875974	0.0024534896395528166
12000	-3392.9093070812114	-3147.5758588817666	-245.33344819944472	0.18381491123313318	0.10110490672674691	0.06658394819587451	0.06238626007982355	0.10362403452407551	2.2678046834058294E-4
13000	-3104.602768608781	-2856.6160205740607	-247.98674803472016	0.14305583419476825	0.0632544428154913	0.1673684593609319	0.08242118073584519	0.05218746737636188	0.0012618195310609601
14000	-3278.899515639289	-3034.473168673903	-244.42634696538622	0.09830259999572627	0.064790028761926	0.10745803878800309	0.07547490725281968	0.07785604629300344	7.125267372232706E-4
15000	-2957.0170576401943	-2715.2991730895733	-241.7178845506211	0.13314969617700562	0.130177424476008	0.10619148812005696	0.09882411748750107	0.12171798508415442	0.0014523323762663056
16000	-3230.9907627385105	-2988.4293237189945	-242.56143901951606	0.13006704984963863	0.0710797321021167	0.10738904552833141	0.11606355845534563	0.08517472086763468	7.277954349664892E-4
17000	-3323.408541367582	-3078.4293750254874	-244.97916634209489	0.0786161303710774	0.05381788662966662	0.11190511251199478	0.09490910390558947	0.15040001094686448	5.345397529511366E-4
18000	-3374.731498818099	-3133.237466789595	-241.49403202850422	0.12503966139104272	0.09316988013363649	0.1062487942147779	0.13928206078075195	0.0775087300983087	3.103689152078793E-4
19000	-2464.92141321242	-2220.099389728856	-244.82202348356373	0.0974865612927518	0.0786444994271344	0.13644795400726065	0.12114708580324042	0.13446517721414286	0.005553970972402292
20000	-3075.2808463868732	-2830.0570321122063	-245.2238142746669	0.09031547976757784	0.11790560894681193	0.12298851708674191	0.06863172752938457	0.1593828326285076	0.0019520639093423642
21000	-3048.8984111523146	-2805.7055967418773	-243.19281441043725	0.12792480576366858	0.0881801424845848	0.10790494961694629	0.08017549929684441	0.0937450344984089	0.0010995167431461532
22000	-3287.9167411466283	-3043.6634603423954	-244.25328080423301	0.07691370900380323	0.17414488627092448	0.10468807311334873	0.09646704784277813	0.08561089233082399	6.411973292323656E-4
23000	-2442.2376516652125	-2197.0496719824873	-245.18797968272506	0.12685251830683286	0.16392272994339224	0.07647140245509297	0.10975689742626296	0.09152833990835171	0.004260606323778462
24000	-2780.29736548586	-2534.163424437406	-246.13394104845432	0.0892372334765196	0.09854305177637979	0.08176875737007959	0.1944400431326301	0.11251020908434474	0.0025069979833104343
25000	-2566.3602714817935	-2320.830936429793	-245.52933505200053	0.11547056062544989	0.07379229214816753	0.09305116113120761	0.14108099511179092	0.0765600478545684	0.0034650701048070617
26000	-2473.2964024948596	-2225.5381993049987	-247.75820318986086	0.08978505238464156	0.09244804332918488	0.05801457066169428	0.11427199391530177	0.10839159931807497	0.009655013493720173
27000	-3066.327026594084	-2823.0141200358244	-243.31290655825975	0.11754605409917047	0.09360259627555452	0.17704176940065508	0.07496894674842422	0.11587832895087521	0.0010428514805544062
28000	-2069.740295681	-1822.6339593419025	-247.10633633909768	0.13796646141453262	0.08142471626369338	0.09458569038622712	0.14243525804532217	0.15822701035834416	0.008667731960266187
