Sample	likelihood
0	-2736.5783212159304
100	-2966.857384574093
200	-3241.5970711742984
300	-3241.491245590136
400	-3170.5831985804216
500	-3186.1502098177393
600	-3023.7190075621143
700	-3151.4732523775647
800	-3226.3540969036917
900	-3242.5667440085394
1000	-2867.540859691455
1100	-3099.2891681726082
1200	-3127.805963286286
1300	-3111.802293253278
1400	-2616.1624973145167
1500	-2843.700072777272
1600	-3050.0191007933504
1700	-3211.2767005586593
1800	-3165.931335487392
1900	-3205.979033225455
2000	-3134.9143227725126
2100	-3179.7575051132153
2200	-3209.282793904366
2300	-3302.786039383621
2400	-3270.817262026788
2500	-3055.431113072191
2600	-3064.808652809163
2700	-3162.4036657640186
2800	-3153.8331941781707
2900	-2909.079548945373
3000	-2858.7431177376366
3100	-2764.2306630986996
3200	-2937.8205089543458
3300	-2909.02933777432
3400	-2688.2087622113245
3500	-2375.317020974826
3600	-2308.0712638451914
3700	-2621.070156860089
3800	-2822.6275558220004
3900	-2867.3660601809042
4000	-2475.7128896277945
4100	-2686.953245782189
4200	-2666.0447969448464
4300	-2829.550956846082
4400	-2811.3525948418273
4500	-2939.34908219153
4600	-2976.3484396594336
4700	-2830.3178905096083
4800	-2580.980455079391
4900	-2752.5029407479365
5000	-2383.984638315541
5100	-2291.2465461085244
5200	-2850.1778589505207
5300	-2994.3486521621962
5400	-2939.426237400941
5500	-2567.520495775786
5600	-2627.173647059155
5700	-2316.1857947773
5800	-2631.7376371073588
5900	-2453.360838878532
6000	-2607.749026664892
6100	-2631.951373060945
6200	-2300.586834061234
6300	-2078.0927416043323
6400	-2175.312295294138
6500	-2258.388100064596
6600	-2248.463805807952
6700	-1996.4714991914018
6800	-2389.9102137728396
6900	-2681.32751360081
7000	-2111.0450617901993
7100	-2424.826254602158
7200	-1991.043056813821
7300	-2213.732586239679
7400	-2836.0428954903277
7500	-2422.6765989267324
7600	-2146.490419398881
7700	-2548.73546911881
7800	-2742.948774008628
7900	-2692.193380098411
8000	-2632.7542638583636
8100	-2252.496929897763
