#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-2889.4238446704603	-2736.5783212159304	-152.84552345453005	0.09678324091367634	0.09744074254012694	0.14588706210778757	0.0011749883333115395
1000	-3018.858497545074	-2867.540859691455	-151.317637853619	0.14248573500861558	0.09452712752340986	0.1550872088393568	8.53969825395708E-4
2000	-3286.463936309358	-3134.9143227725126	-151.54961353684521	0.15254804222289978	0.05682973990555325	0.14782091436890124	1.0052765294469616E-4
3000	-3012.6923696395943	-2858.7431177376366	-153.94925190195795	0.06507760788640471	0.06524705058318554	0.1308772235120234	5.413955919584464E-4
4000	-2627.192045713921	-2475.7128896277945	-151.47915608612635	0.08963984332755083	0.09585838557780992	0.12065124357578455	0.0023916181194130496
5000	-2534.927480688593	-2383.984638315541	-150.94284237305175	0.0734962262086011	0.10866675981618652	0.15508583578753798	0.0026991620293033702
6000	-2757.531043405736	-2607.749026664892	-149.78201674084423	0.1273165128775589	0.13457757205024554	0.08881649760683562	0.0025873825997545334
7000	-2264.938116728973	-2111.0450617901993	-153.89305493877367	0.08889335470163363	0.0867608723053954	0.05586362604649552	0.006442692936114278
8000	-2784.0115935626136	-2632.7542638583636	-151.25732970425017	0.1411005248276373	0.09352983328498868	0.16371757947909518	0.0017849195583785678
9000	-2837.5418003923833	-2685.9756507845336	-151.56614960784984	0.11152072236102209	0.07396675650030242	0.10755491121644652	0.0013590208632080958
10000	-3110.1362253622533	-2961.417829922169	-148.71839544008424	0.09047863828034466	0.13769477307673778	0.11845344552228156	6.152457654135732E-4
11000	-3119.519477000276	-2970.9597679307694	-148.55970906950657	0.11108109779762539	0.13349815552442362	0.10040047674497472	7.045515826268609E-4
12000	-2854.936498891045	-2701.253524061834	-153.68297482921122	0.11737870633954746	0.0691103362406766	0.11413590846675548	0.0012515750668444451
13000	-2690.318381204634	-2534.30246058065	-156.01592062398407	0.05653000485879218	0.16497884081129072	0.055538023289263924	0.0022916377563471603
14000	-2606.5798834208267	-2456.4655449868396	-150.11433843398703	0.12873203983239886	0.08874355888164201	0.10103621301301773	0.002940974073151519
15000	-2296.450605191102	-2144.7807416127653	-151.66986357833673	0.14295702487824208	0.09971451488466453	0.10500799955301077	0.006837853112313444
16000	-2910.8696652599165	-2759.448531931776	-151.42113332814063	0.09978177355628993	0.18009684092212155	0.11521038478656437	0.0015517532725091376
17000	-3225.4094413969246	-3075.883492642389	-149.52594875453593	0.10059180001595736	0.12595538394481423	0.17647308386694366	2.3060430089631544E-4
18000	-3275.7496048558396	-3127.304636959286	-148.44496789655364	0.13843345457168701	0.11889277911141881	0.09649613851788386	2.842278614604854E-4
19000	-3031.55749011118	-2881.037616796084	-150.5198733150961	0.12332960535316839	0.10164581251695526	0.0730009220739617	0.0010503671321133664
20000	-2922.772363984764	-2773.367215655714	-149.40514832904987	0.14153761426139191	0.12949969823462507	0.09172663096137218	0.0016688173295239096
21000	-2500.7710707588963	-2350.032645483504	-150.73842527539227	0.07237866706966047	0.10187512901972283	0.12933310462296313	0.0029374829287998907
22000	-3275.9352745099554	-3125.7681950342053	-150.16707947575	0.1342559770308541	0.07110418233754913	0.08919039469465494	2.261334198834874E-4
23000	-2941.18341266279	-2787.687070979997	-153.49634168279306	0.07597193432739162	0.14480274573162286	0.06021114535557585	0.0013538572405413147
24000	-2742.298346537991	-2592.347796027782	-149.95055051020947	0.14025649869444382	0.108009315823227	0.09607393118019662	0.002460585173266974
25000	-2562.19497172122	-2411.056147238688	-151.1388244825319	0.09371470516579841	0.10816346575450163	0.07005267935154084	0.003422812523644
26000	-2590.0244503645768	-2437.061899795885	-152.96255056869194	0.09120027223589768	0.08997517777368362	0.05737505070169831	0.0030420142724951102
27000	-2716.58242405708	-2566.1675300529487	-150.4148940041312	0.08319039828335875	0.14580262460906118	0.09960626675893798	0.0022861642682560955
28000	-3013.7461588494316	-2864.465425166928	-149.28073368250335	0.11478017952841364	0.14927678834081287	0.13882521284954843	0.0010285533173127737
29000	-3008.528108017004	-2858.170778427221	-150.3573295897829	0.12675976031763414	0.064638189159814	0.10339760420972922	7.721357090187761E-4
30000	-2830.7161257196617	-2677.9668674913464	-152.7492582283153	0.1316584616775202	0.06882626370081037	0.18451917176386207	0.001223408808652017
31000	-2574.0702591289064	-2423.380672592786	-150.6895865361201	0.10107100814498282	0.09204386298894648	0.11704463732850692	0.0028390380130424928
32000	-3188.3780121653085	-3039.6100061493644	-148.7680060159442	0.12885120417359536	0.13974571450596557	0.10693617096955743	5.262072504559203E-4
33000	-3018.655484576347	-2867.296961832562	-151.35852274378507	0.11489402875635364	0.1323964963671713	0.13740301496822002	9.681157006316565E-4
34000	-2430.8131895065517	-2277.3341191759373	-153.4790703306146	0.06583297051214623	0.1427951525531257	0.15150514424980938	0.003638328770103794
35000	-3173.7983341787335	-3022.202639827826	-151.5956943509079	0.054000691909648485	0.15529650885065194	0.13213830129263177	3.0991345541794786E-4
