Sample	likelihood
0	-1406.5293100446183
100	-1401.023696207514
200	-1403.9926816192483
300	-1403.3899977768438
400	-1406.1070754356035
500	-1413.8475075495965
600	-1403.0791583850114
700	-1403.155782131215
800	-1410.8101216063549
900	-1407.4695577350808
1000	-1410.1745835934737
1100	-1407.4458520097855
1200	-1418.0153817614687
1300	-1404.5688866736848
1400	-1404.0092968257409
1500	-1410.113158866572
1600	-1406.4754929629844
1700	-1410.4635161211627
1800	-1403.151503584029
1900	-1404.921960968225
2000	-1402.3879024684213
2100	-1404.0099590636548
2200	-1406.4240452375645
2300	-1403.6865204562312
2400	-1399.267574095381
2500	-1412.165152408927
2600	-1407.5138721045535
2700	-1408.3614269481886
2800	-1404.6317717688903
2900	-1407.7536829850642
3000	-1407.3913664094077
3100	-1408.2203430593659
3200	-1401.0447479022346
3300	-1401.366287638202
3400	-1400.9497980093079
3500	-1401.8289211433423
3600	-1410.7851513750513
3700	-1407.7648272097213
3800	-1398.7865982641924
3900	-1405.661830286967
4000	-1401.1215328125095
4100	-1405.9855461771285
4200	-1408.1340573365392
4300	-1412.154525454875
4400	-1404.0684030021048
4500	-1403.8572123050099
4600	-1405.7576987174461
4700	-1403.160386648372
4800	-1404.8967044737924
4900	-1410.6748099044646
5000	-1404.113589720557
5100	-1403.0719606102641
5200	-1400.6480758497064
5300	-1407.4182218710687
5400	-1402.9576400605047
5500	-1408.3940974355055
5600	-1403.5022849183315
5700	-1401.5045297425893
5800	-1401.7726015560002
5900	-1406.6531748643172
6000	-1409.0630072409722
6100	-1408.7480287017056
6200	-1408.3831488628682
6300	-1407.6550580959738
6400	-1406.1506882514443
6500	-1400.8922911183665
6600	-1403.0537693370675
6700	-1404.8332656762732
6800	-1402.9867879277988
6900	-1400.5009284394625
7000	-1404.0813109719288
7100	-1402.962002690419
7200	-1406.6917509227742
7300	-1405.8350461074651
7400	-1406.0715959680347
7500	-1405.5883873288744
7600	-1406.57525050084
7700	-1410.9125511607517
7800	-1416.441824569656
7900	-1403.6961856012088
8000	-1404.4150171808371
8100	-1408.2435878072583
8200	-1409.7049891914726
8300	-1402.6455078951192
8400	-1404.0931756303798
8500	-1405.170736850338
8600	-1404.7436823434464
8700	-1406.012643701381
8800	-1412.7345602156101
8900	-1408.78542209467
9000	-1407.2544774808866
9100	-1401.7817473573978
9200	-1400.5041328685695
9300	-1400.8894754851785
9400	-1404.3295111201678
9500	-1403.2161658701189
9600	-1399.0899477271107
9700	-1403.6250681606189
9800	-1404.2806516794126
9900	-1406.2637622528337
10000	-1404.6010248088528
10100	-1411.0859408505135
10200	-1401.4033263629174
10300	-1409.6385521268135
10400	-1402.0574918378065
10500	-1403.5391747276458
10600	-1400.5432428564638
10700	-1400.0673307873626
10800	-1401.8703059826416
10900	-1400.1413815094047
11000	-1403.9400738925592
11100	-1404.171590562685
11200	-1399.9715865895087
11300	-1410.1354684973558
11400	-1405.8147815934503
11500	-1403.344381307655
11600	-1403.6641771410395
11700	-1404.1511468157805
11800	-1402.133732097126
11900	-1407.758037914518
12000	-1401.5640588351112
12100	-1403.1055329411156
12200	-1409.3601512080477
12300	-1402.1005309074337
12400	-1406.0894728580272
12500	-1398.1314112953814
12600	-1402.2387408706722
12700	-1399.5840956257757
12800	-1406.7392973932701
12900	-1410.507631852619
13000	-1401.540836807951
13100	-1409.0331774335446
13200	-1409.1749294257052
13300	-1401.979152291624
13400	-1401.75220390923
13500	-1401.5251224146828
13600	-1404.3526191558653
13700	-1403.1851092228824
13800	-1406.6678605616892
13900	-1398.607945513971
14000	-1406.4621720127388
14100	-1409.422184575394
14200	-1405.8369635881354
14300	-1411.4212589431252
14400	-1403.6470531597815
14500	-1402.6596242332066
14600	-1402.5478335315995
14700	-1398.7413210501916
14800	-1404.728809133946
14900	-1404.0523854317903
15000	-1401.7580010692354
15100	-1410.835725366118
15200	-1403.4701605897799
15300	-1406.9157561035054
15400	-1402.559184151454
15500	-1401.038660004158
15600	-1411.896149394208
15700	-1402.1845274742213
15800	-1401.5813665196974
15900	-1402.4878861036252
16000	-1409.7753344485523
16100	-1411.3250148533505
16200	-1404.892699315853
16300	-1400.9204124250073
16400	-1401.0816191496792
16500	-1406.019651868076
16600	-1400.2400994524337
16700	-1401.1679720556886
16800	-1406.5353825938514
16900	-1408.012950522736
17000	-1401.1669918876867
17100	-1404.2293314090387
17200	-1405.953155130695
17300	-1405.4764654025892
17400	-1402.9803835905782
17500	-1405.3028558205974
17600	-1403.6871038445233
17700	-1413.3120816148207
