Sample	likelihood
0	-2006.162114829998
100	-2893.67233515746
200	-2899.9866388009777
300	-3003.648308212616
400	-3189.8115413731657
500	-2984.2997333054855
600	-3228.014695235827
700	-3088.1874894676303
800	-2821.032282546447
900	-2602.794846577569
1000	-1994.377719078384
1100	-2535.1343787339865
1200	-2501.613098558847
1300	-2460.235458903154
1400	-1859.911895255749
1500	-1996.5106512026252
1600	-2276.57490733159
1700	-1936.98183185152
1800	-2108.8368374752963
1900	-2265.8218394705386
2000	-1813.1578331510577
2100	-1868.2141163044944
2200	-1926.6618488410481
2300	-1978.0764434399466
2400	-1562.3754912216755
2500	-1766.4894530226995
2600	-2632.1894300147123
2700	-2566.137882133513
2800	-1856.4289240911557
2900	-1709.0894284472624
3000	-2622.8087830384584
3100	-2168.9094233577507
3200	-1979.24559464638
3300	-2044.2721462130476
3400	-2364.950142330231
3500	-1866.447167704227
3600	-2195.6643576689426
3700	-2580.342888414781
3800	-1962.4715636629874
3900	-2631.255629931805
4000	-2198.970733330778
4100	-2017.8254909856532
4200	-2054.4108566119626
4300	-2220.8542589560693
4400	-2291.7019847835313
4500	-1894.6263666944433
4600	-1818.713844233111
4700	-2111.85615177998
4800	-2274.684244490475
4900	-2015.759523201439
5000	-2684.7006263989088
5100	-2722.040000634308
5200	-2788.787817150017
5300	-2925.846871751126
5400	-2284.383674182146
5500	-2691.880665489266
5600	-2425.497196788404
5700	-2181.909409871577
5800	-2419.722621232167
5900	-2625.935337412907
6000	-2474.247215972733
6100	-2372.9972053905767
6200	-1904.5617031023864
6300	-1944.206463402634
6400	-2197.339486471639
6500	-2976.5057335870906
6600	-2967.98916610114
6700	-2689.5911180810435
6800	-1969.8752734106988
6900	-2169.6177497867393
7000	-1766.211243719271
7100	-1820.0451800655708
7200	-2425.554039201311
7300	-1873.2732155602898
7400	-1934.934941041737
7500	-1764.9555067501224
7600	-1739.6467417047652
7700	-1525.4082037882172
7800	-1558.8144831493169
7900	-1916.6179864366568
8000	-2160.24569725314
8100	-2677.481930726067
8200	-2452.8298680760413
8300	-2405.848775512872
8400	-2419.1050796799163
8500	-2049.6688457044957
8600	-2038.5104389723579
8700	-2097.5251838022823
8800	-2295.5855927966477
8900	-2111.9198447223816
9000	-2215.026998513219
9100	-2198.5284590183687
9200	-2769.3422052393144
9300	-3136.3247607255557
9400	-2935.422072799111
9500	-2661.500958433494
9600	-2765.9105808553923
9700	-2746.442243436613
9800	-2887.246618998891
9900	-2659.97705470762
10000	-2674.282000089116
10100	-3064.744071900879
10200	-2983.414909807633
10300	-3175.7052247789434
10400	-3056.1736507939445
10500	-2717.407987297285
10600	-3090.315000394634
10700	-2919.5933231776607
10800	-3112.123178141939
10900	-3144.7965890075093
11000	-3169.6110266776022
11100	-2999.040364287106
11200	-2875.688448964078
11300	-3063.5276545199476
11400	-2863.6089879205624
11500	-2734.1260390895704
11600	-2421.0271993127653
11700	-2157.0186334224327
11800	-1996.2592898253956
11900	-1731.7005939253954
12000	-2290.8926768377414
