#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-2159.250672191916	-2006.162114829998	-153.08855736191782	0.10962966103084867	0.10440228581812687	0.08023592704357735	0.009420298960614016
1000	-2147.111804796131	-1994.377719078384	-152.73408571774706	0.07024635327255017	0.11721541983253096	0.08091397894339668	0.008186158390447163
2000	-1966.204423268693	-1813.1578331510577	-153.04659011763533	0.09145751645999863	0.11783683471912844	0.07711195326293974	0.01646974839050315
3000	-2772.9658649599596	-2622.8087830384584	-150.1570819215014	0.09517323788061531	0.14499221483047325	0.09395894987704967	0.0021658099362088447
4000	-2354.817281347111	-2198.970733330778	-155.8465480163331	0.08096325750463214	0.062288632371504726	0.05105410261692575	0.004271530439255339
5000	-2835.462197347314	-2684.7006263989088	-150.76157094840534	0.06343074171439725	0.12019565403607385	0.0987062829181864	0.001315217709997274
6000	-2625.307770659452	-2474.247215972733	-151.0605546867191	0.1302575201678261	0.06396688108480449	0.11358370409078122	0.0022419328723145694
7000	-1920.3525284362343	-1766.211243719271	-154.1412847169634	0.07556483065444984	0.08158187534792598	0.1449440906010118	0.012773046391794681
8000	-2314.6441751694965	-2160.24569725314	-154.3984779163566	0.14076987618693543	0.06456947927100873	0.14537315672947188	0.00465719186516542
9000	-2366.608525886775	-2215.026998513219	-151.58152737355636	0.1128217538877514	0.16567580055218267	0.13440148393060247	0.0063444211429437266
10000	-2826.1648946577	-2674.282000089116	-151.88289456858422	0.1407959950745404	0.0890545600949672	0.08102167909271697	0.0018542674224034132
11000	-3318.2299290935084	-3169.6110266776022	-148.6189024159061	0.13697283763779544	0.1337949683113239	0.09123396114875382	2.015407171804265E-4
12000	-2442.3029515165854	-2290.8926768377414	-151.41027467884408	0.09755945773395543	0.09936530466047236	0.16974557252615205	0.0037002334137968655
13000	-2255.5209410226425	-2103.3268380595036	-152.19410296313896	0.13756242590479997	0.08524216405289024	0.1714227073933072	0.006165230083451587
14000	-2338.672865395965	-2188.3328089819497	-150.34005641401515	0.10864525252769991	0.12233140708238666	0.11269881880031274	0.005993974200485007
15000	-3151.423193964487	-3002.5202716441295	-148.90292232035767	0.10735472696950256	0.11955541567721177	0.10952274163567294	5.398747973026027E-4
16000	-2067.8458272592607	-1916.517361465811	-151.32846579344974	0.1117639536747582	0.09938052686233395	0.12487423944990099	0.010782256799000096
17000	-1766.6901449654256	-1611.0684140364692	-155.62173092895642	0.10332615647421187	0.09733654234455091	0.1441435368412441	0.03131787065018694
18000	-3349.8462952221234	-3197.035904134642	-152.81039108748152	0.07411079137767561	0.09664304863448847	0.05007271131932804	1.9209337057079126E-4
19000	-3294.000889411624	-3145.2156094542247	-148.78527995739915	0.08797105359617562	0.11685337687326319	0.08826961151464127	2.063189418095204E-4
20000	-2568.480129725625	-2415.134390151883	-153.34573957374192	0.08286251714475565	0.08746175041072947	0.13203469369960838	0.0025008948536544627
21000	-2448.7981256344874	-2298.8601279556724	-149.93799767881504	0.10028370589049085	0.09808900362477906	0.12704958129541105	0.0038724464817083684
22000	-3386.666171793875	-3237.499155329618	-149.16701646425687	0.12166639623309672	0.10519227443766738	0.10028165648878831	6.307020082215519E-6
23000	-2028.2001616042824	-1873.5841813628658	-154.61598024141645	0.09744048711454058	0.09418903659988656	0.06804767930438188	0.012850182551037441
24000	-2349.438521342192	-2196.7277827840653	-152.71073855812676	0.12685266703959205	0.1767237234061929	0.16796424931715376	0.006979453714146523
25000	-3111.9300777237513	-2960.2066245786514	-151.72345314510014	0.08281545968024404	0.0864223631514893	0.06306745008515031	6.353055842073812E-4
26000	-2059.100283438377	-1906.5288405755505	-152.57144286282676	0.13591804614808353	0.12549953557387686	0.09146555367851977	0.014598987343723257
27000	-2261.9372695452603	-2111.117110206725	-150.820159338535	0.10141142428484974	0.11850303965959783	0.13334769649615155	0.0066652088397115995
28000	-1632.7028469910392	-1473.0029445884843	-159.69990240255487	0.1870309899497985	0.05274597780389794	0.11609546129106811	0.08804490866591869
29000	-1833.9882357841286	-1679.0525378722616	-154.9356979118671	0.16192486214831264	0.07676782053632805	0.08474725277125346	0.02597991796897462
30000	-2513.5062662957935	-2362.7440059302658	-150.7622603655277	0.11589675542667262	0.10185941651881611	0.07704865216142807	0.004033922344978333
31000	-2276.2952171021993	-2124.176569672538	-152.11864742966128	0.08477669953755641	0.06838411336213393	0.14056237223806242	0.004420292071571288
32000	-3084.6781053924838	-2934.9977684026094	-149.68033698987452	0.10877830952908105	0.09468224617788984	0.13449560385489956	6.073168347069561E-4
33000	-2516.354610226056	-2365.852686663488	-150.5019235625681	0.13158995910537288	0.08620443798968726	0.12371213246200889	0.003467512151839561
34000	-3153.226697522575	-3001.579008893351	-151.64768862922412	0.07148912212852553	0.07993511012779632	0.09301398121219981	3.9560053478771256E-4
35000	-1936.6571535376472	-1782.949612821063	-153.7075407165841	0.10698630694782076	0.05814488745005693	0.11814375445445716	0.011819826204854278
