#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-1567.3267845005525	-1404.8993048793407	-162.4274796212119	0.16764009483154493	0.06144338181337191	0.08807085056622843	0.6579302025944467
1000	-1574.8467707543455	-1413.435713418762	-161.41105733558356	0.13171256959874295	0.06598930357201091	0.09604356946793985	0.4607919832681173
2000	-1567.7561776222826	-1402.707322616574	-165.0488550057087	0.172220692458571	0.04610121931392482	0.13933025890948572	0.5917057196083598
3000	-1568.336268382266	-1401.517820923562	-166.81844745870387	0.2007900710184897	0.06167772390522432	0.06745338866886544	1.1149428121347804
4000	-1570.6192197148941	-1407.5082758024894	-163.11094391240485	0.16211873300133223	0.04869099434914887	0.09593553515592414	0.4329354267016563
5000	-1565.3524971771583	-1399.5785908033608	-165.77390637379742	0.19369107443078312	0.04744473249007699	0.11137151793481512	1.08292555121509
6000	-1570.8795761051365	-1408.7661127019267	-162.11346340320995	0.16154191738948911	0.08517843560002102	0.14596689019646003	1.2848975072720896
7000	-1567.403955160209	-1402.6424647463991	-164.76149041380992	0.19282771833334503	0.0671948874145085	0.10481164423463113	1.8932410703832268
8000	-1571.1834403937582	-1407.061573137063	-164.12186725669508	0.23327548604990098	0.0726308629165624	0.1516843119578619	0.5232084598210347
9000	-1571.8009409347444	-1409.514223418195	-162.28671751654943	0.17092132237572683	0.05083863272281781	0.13435902881081624	0.36257263323563793
10000	-1565.4168281866844	-1401.5788567266839	-163.83797146000046	0.18314689370769774	0.05710320885040894	0.10773888704121529	0.9828710886513417
11000	-1566.8048979519501	-1401.3534423882516	-165.45145556369863	0.16654926959516578	0.050189814235748954	0.13113450856686232	1.5970947420422543
12000	-1570.7250780780766	-1409.5363393562297	-161.1887387218469	0.191158163859605	0.07789890587464303	0.13153727480823782	0.4887704083387111
13000	-1572.391650099106	-1410.4399886006217	-161.95166149848438	0.13356059509793297	0.0767276141670979	0.1341132859370734	1.4519244236653313
14000	-1570.1366630684024	-1408.3108484056936	-161.82581466270892	0.1830011009058859	0.06795027613731135	0.08866385873484135	0.47943483444012674
15000	-1569.917503587361	-1405.2536201138682	-164.66388347349255	0.13626465548523137	0.051518173492821284	0.07816641856040617	1.357153204986834
16000	-1568.52732266242	-1402.3489318341356	-166.17839082828442	0.1954275382451208	0.03826500083205044	0.10130673926881836	0.5182860848512958
17000	-1570.3499908184012	-1408.8195831962012	-161.53040762220013	0.15409764313524038	0.07400470284831409	0.08561328266183171	0.6530297954715136
18000	-1566.206268931659	-1403.4942894851592	-162.71197944649984	0.16898321814521344	0.05535156303756062	0.11326613453601057	0.6741841301828834
19000	-1566.0654109286518	-1400.617291721589	-165.44811920706275	0.17836034651636218	0.047885219166414146	0.12175955963712469	0.928893099414319
20000	-1568.9077256068094	-1404.1947382029393	-164.7129874038702	0.16421879247473434	0.06594465055641727	0.13869347521501507	1.9832096262293655
21000	-1566.4475545640362	-1402.4582962865443	-163.9892582774919	0.17931765624257928	0.053305611513448696	0.09658489007521927	0.6828902540939731
22000	-1571.3484283192838	-1408.4120758816057	-162.936352437678	0.15842578340222477	0.055260072750733344	0.13629923176063785	0.43039999428599357
23000	-1570.828984758998	-1408.4454770554019	-162.38350770359614	0.1252834413224204	0.053205751437961024	0.13630962554010778	0.7419576561039517
24000	-1571.4746193291862	-1410.289977883157	-161.18464144602927	0.1567565987767749	0.08747959806470791	0.13102880912734782	0.8843555857228371
25000	-1578.578818632399	-1415.8402998204024	-162.73851881199664	0.110145167716787	0.07713192754283302	0.06943153782585616	1.059986675094182
26000	-1567.7888259927422	-1402.322188624892	-165.46663736785004	0.154651807755198	0.048515980968227415	0.11748150010538295	1.4742809244534463
27000	-1569.0799506972085	-1407.5970592441392	-161.48289145306921	0.18565613757065527	0.07649847312729487	0.1031502403128306	0.5958345216520435
28000	-1569.3092671630109	-1406.3519876076693	-162.95727955534144	0.1419670605318372	0.06292237873031976	0.15998243508229182	1.128549200184238
29000	-1566.1932138795569	-1401.9371028843177	-164.2561109952391	0.17176541452880031	0.05627460873382439	0.13399238054610113	1.1947255298571753
30000	-1565.2016763994004	-1400.7040393390582	-164.49763706034224	0.18744519993442094	0.05248116320698271	0.1115831795372301	0.9480775377949178
31000	-1567.506389334392	-1402.574724661733	-164.93166467265897	0.17907956181559564	0.06334820981777028	0.1294366615802907	1.9762402201378886
32000	-1569.9997391885088	-1402.707030781198	-167.2927084073108	0.1461038356039813	0.04154433410678563	0.0740801414538137	1.3701417767765776
33000	-1576.1533818058385	-1413.3627720035556	-162.7906098022829	0.17194623124779837	0.04457273628196364	0.11708665830749619	0.2962787547099958
34000	-1571.8589491341397	-1411.7405576112546	-160.11839152288508	0.14760635886709814	0.08388204467208968	0.1368605613679209	0.6474720965790457
35000	-1574.9329193142037	-1413.2583356669888	-161.67458364721477	0.12127744235480246	0.07861317255720028	0.09233281154019826	1.4743558997992767
