Sample	likelihood
0	-2989.3368744582663
100	-2941.566416187841
200	-2986.7530131054464
300	-2811.0026499708156
400	-2852.9614083247934
500	-2925.453018227586
600	-2921.1321378896755
700	-3121.6164116022064
800	-2916.9872640218055
900	-2889.959157595706
1000	-2942.548497009524
1100	-3073.083054215772
1200	-3007.1066541884034
1300	-3133.5457357162463
1400	-3036.7624514611903
1500	-3108.7817769130565
1600	-3034.9525312098112
1700	-3033.8854919839105
1800	-2868.4956768189945
1900	-2891.175139299696
2000	-2929.2034053971834
2100	-2889.7823745504747
2200	-2880.881323619631
2300	-2920.4589593656624
2400	-2978.7584668701984
2500	-3092.9160064480257
2600	-3009.4885397417006
2700	-2987.867778612603
2800	-3061.162726035876
2900	-2880.403432870722
3000	-2352.7782329560305
3100	-2587.176816268114
3200	-3096.8305248444626
3300	-2757.9940863314705
3400	-3005.6556870461204
3500	-3047.0244423449644
3600	-3040.271843999296
3700	-3128.5564138000905
3800	-3074.0984779693654
3900	-3065.887570291913
4000	-3027.6895991128526
4100	-2942.2608588100798
4200	-3004.303061813949
4300	-3094.9717673185614
4400	-2964.9189474087966
4500	-3052.9720732878286
4600	-3077.6238502637007
4700	-3038.4378745865024
4800	-3035.5799221621687
4900	-2919.8726825103304
5000	-2801.2146555927056
5100	-2893.276340422653
5200	-2742.569813845334
5300	-2650.717313846909
5400	-2648.7778742677247
5500	-2734.139025711
5600	-2937.9720904862816
5700	-2779.2088700541067
5800	-2817.6202309551113
5900	-2899.6725974499714
6000	-3043.554631288156
6100	-2859.819363336427
6200	-2581.419621121578
6300	-2593.476851856818
6400	-2831.682535421472
6500	-2960.892221806059
6600	-2921.2500055631504
6700	-2735.4955552948677
6800	-2459.9365331036656
6900	-2630.997903975566
7000	-2445.375939347747
7100	-2016.3647829958993
7200	-2335.632053358816
7300	-2666.926516269486
7400	-2851.3123085469942
7500	-2722.0944044819394
7600	-2136.019594045261
7700	-2086.9957663383993
7800	-2158.5031348424623
7900	-1954.6886572784758
8000	-2048.3982636843652
8100	-1954.0516377446083
8200	-2236.2898032338544
8300	-2336.597697170013
8400	-2162.439485983728
8500	-2552.0688329794316
8600	-2462.1644918358566
8700	-1893.0554172188354
8800	-1936.6709072140654
8900	-2141.1734486595874
9000	-2338.2732421063597
9100	-2591.226347202237
9200	-2762.3975026345634
9300	-2850.9608035614315
9400	-2783.3161971422983
9500	-2734.556372957174
9600	-2621.0364312243437
9700	-2528.3115184117796
9800	-2396.1753621222333
9900	-2747.5789946690475
10000	-2153.2082732958456
10100	-1705.5283825201425
10200	-2054.2932486793375
10300	-2232.0124244487747
10400	-2439.385591853465
10500	-2728.5172808371863
10600	-2609.578392046851
10700	-2511.584381076063
10800	-2533.9124353852703
10900	-2549.4307199960776
11000	-2392.0576634786307
11100	-2301.554540893909
11200	-2405.329110382759
11300	-2634.0595325498593
11400	-2611.974210412716
11500	-2435.913351678885
11600	-2609.1529259218046
11700	-2482.5667833871776
11800	-2291.066022114113
11900	-2452.162283146288
12000	-2559.4467886503717
12100	-2612.4481739516305
12200	-2598.216740987332
12300	-3016.080569368625
12400	-2939.4284070210756
12500	-3059.1071840220166
12600	-2909.1676293414093
12700	-2922.004203252622
12800	-2940.29761211734
12900	-2961.4742245561943
13000	-2970.3649258062933
13100	-2891.011470172518
13200	-2886.559678924121
13300	-2969.709185618818
13400	-3083.328534732653
13500	-3083.549773335739
13600	-3013.8890132391753
13700	-2918.872602839618
13800	-2781.243050796677
13900	-2798.3529378465723
14000	-2822.404702315454
14100	-2955.2683210880114
14200	-3001.671018131764
14300	-2937.603066702323
14400	-2689.6964163356192
14500	-2727.190943393844
14600	-2752.2392407460943
14700	-2905.7170713245073
14800	-2887.4525201343304
14900	-2790.2653248487613
15000	-2965.6255661619207
15100	-3062.146132663176
15200	-3096.5229749695327
15300	-2822.587790154372
15400	-2614.1439646509757
15500	-2268.950180071989
15600	-2455.6127232043073
15700	-2632.47144130532
15800	-2800.2022429014446
15900	-2795.4899670540008
16000	-2557.523570770008
16100	-2938.5328394332337
16200	-2858.3041104015915
16300	-2573.4558172838183
16400	-2397.160460898854
16500	-2524.060627540696
16600	-2851.0643433949763
16700	-2802.0188697797257
16800	-2911.1375243627604
16900	-2858.9923173551465
17000	-2848.242983302359
17100	-2808.515754924738
17200	-2862.984169659184
17300	-2796.136672913549
17400	-2756.3051333520816
17500	-2609.9581709086647
17600	-2727.974065673639
17700	-2733.2447531146677
17800	-2535.612135327513
17900	-2787.1586210432165
18000	-2588.060435610317
18100	-2710.126625442758
18200	-2692.780554250972
18300	-2978.176396833403
18400	-2949.1683137003815
18500	-2809.928385572608
18600	-2835.0546230760774
18700	-2921.0588646554634
18800	-2988.7360216035745
18900	-2978.30274863188
19000	-2929.679349832224
19100	-3024.3989218947795
19200	-3081.1081518437036
19300	-3041.1629258436233
19400	-3134.894122706251
19500	-3056.4134229543274
19600	-3026.3783463640953
19700	-3068.1831053604337
19800	-3074.8402411676775
19900	-3046.074469342354
20000	-3047.136607477733
20100	-3121.57286592856
20200	-3000.3825940335964
20300	-2957.4128235769876
20400	-3048.0425849686553
20500	-2999.6108906130066
20600	-2962.189441940789
20700	-2852.1109182318637
20800	-2700.1072784636012
20900	-2804.408152046456
21000	-2651.33232469127
21100	-3119.9549827512765
21200	-3131.8159759636837
21300	-2849.4424830310522
21400	-2811.1210792265597
21500	-3035.54359692328
21600	-3044.297193848103
21700	-3014.6563852715303
21800	-2972.686813863637
21900	-2880.8365990713805
22000	-2906.8888672812623
22100	-2772.215840777664
22200	-2837.4989429947764
22300	-2795.2111447839025
22400	-2956.5337568757523
22500	-2892.591019332183
22600	-3014.361793727333
22700	-2793.570370265804
22800	-2952.8297002487807
22900	-2833.395519061601
23000	-2735.8568115171533
23100	-3063.0801727538214
23200	-3143.478545133232
23300	-3155.409324485218
23400	-3068.429458093702
23500	-2942.6756496248267
23600	-2933.9927253754618
23700	-2809.7277111474887
23800	-2701.2357453085438
23900	-2665.553335586346
24000	-2293.601796997697
24100	-2351.332981933497
24200	-2443.431145661857
24300	-2451.5174960675486
24400	-2423.310859458647
24500	-2619.625859722225
24600	-2611.2710528816424
24700	-2587.8946740811025
24800	-2759.8749119232634
24900	-2718.1214305540493
25000	-2530.484968828247
25100	-2823.6002870181574
25200	-2809.217981783361
25300	-3109.9971275626253
25400	-2963.478618127798
25500	-3004.1303838554763
25600	-3046.504578080305
25700	-3123.215682921017
25800	-3158.082760961808
25900	-2851.196124866971
26000	-2633.8982456851954
26100	-2636.070565450606
26200	-2835.0886299696385
26300	-2774.2202558086883
26400	-2803.284027131056
26500	-2849.0860439071744
26600	-2830.9697742299536
26700	-2896.67118754127
26800	-2952.5153512705306
26900	-2623.3079158908276
27000	-2852.0611143905567
27100	-2787.708312008955
27200	-2926.4571765235464
27300	-2883.9067638255506
27400	-2911.529330157204
27500	-2930.0395968542134
27600	-3088.7121525575417
27700	-3142.0342226538373
27800	-3103.6513662150774
27900	-3032.617598016916
28000	-3028.4490086112046
28100	-2979.557621333487
28200	-2922.6899916672296
28300	-2676.758851455943
28400	-2657.8716658609405
28500	-3004.2121900619804
28600	-2914.5095372833084
28700	-3055.900501531815
28800	-3023.5244156586473
28900	-3062.860800255992
29000	-3135.628681741175
29100	-3111.955659966768
29200	-2964.2675470132085
29300	-2917.866414079409
29400	-3105.976253476664
29500	-3094.923273978922
29600	-2906.431024688879
29700	-2991.6008863448155
29800	-3025.069939787508
29900	-2976.706815870809
30000	-3035.72874128174
30100	-3034.1749663282685
30200	-2981.9413886411307
30300	-3070.5718359358725
30400	-3075.738800105911
30500	-3113.5051689302954
30600	-3036.181019622552
30700	-3013.5900397939527
30800	-2886.2083923583696
30900	-2922.5540906961232
31000	-2921.091414546574
31100	-2963.6282773488037
31200	-2749.203558630176
31300	-2907.4330835650235
31400	-2691.7746014407376
31500	-2691.906358706465
31600	-2513.4457641035874
31700	-2602.3648370341657
31800	-2748.1198387511954
31900	-2719.523968955355
32000	-2407.9416882377427
32100	-2482.7905293439376
32200	-2475.4768647479355
32300	-2974.8810940615563
32400	-2776.156532788329
32500	-2991.057363389326
32600	-2888.827928287422
32700	-2737.1331895060066
32800	-2827.8020393550314
32900	-2851.6981169448136
33000	-2732.1130290049773
33100	-2842.4577309723823
33200	-2701.8461741678525
33300	-2823.0860404055966
33400	-2803.062934171683
33500	-2890.9132470429763
33600	-2763.210635809182
33700	-2826.084569280514
33800	-2797.5325311607317
33900	-2680.930455635225
34000	-2590.5940288134298
34100	-2494.564628038375
34200	-2673.9198670790897
34300	-2604.3284788168125
34400	-2307.1768435694667
34500	-2435.667585757347
34600	-2519.301414294408
34700	-2270.4560233780526
34800	-2367.502332015338
34900	-2247.345387270519
35000	-2288.5613805230955
35100	-1751.3434246638228
35200	-2093.745168672956
35300	-2520.149322069209
35400	-2498.686375455331
35500	-2894.989084050354
35600	-2821.426867401487
35700	-2861.8840627511395
35800	-2921.2734088315733
35900	-2968.7635914541843
36000	-2975.453060387077
36100	-2723.5469088418495
36200	-2669.0895425844105
36300	-2142.225493485115
36400	-2250.588427675235
36500	-2312.70180798308
36600	-2370.9389723812324
36700	-2073.0186062012986
36800	-2067.139414882593
36900	-2322.3667312460398
37000	-2251.4502063621026
37100	-2213.661991840996
37200	-2439.5354674109144
37300	-2323.682718118781
37400	-2347.6766941727683
37500	-2297.7754067548904
37600	-2427.1987355201354
