#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1374.6962303154212	-1116.6103877493356	-258.08584256608555	0.06514025090994131	0.09441232320870091	0.08709943207085667	0.13546553101607123	0.16707979935814254	0.21324740222920868
1000	-1369.951833093029	-1107.8207517538651	-262.13108133916404	0.1616233974462596	0.09923828578375998	0.08050018453095484	0.130273540716852	0.08949366889289702	1.8384253923852203
2000	-1392.1505441149943	-1134.519835182731	-257.6307089322635	0.10349539948347075	0.10257181814674475	0.06162177547285128	0.09158145532483615	0.11058677130720845	0.3287361419239437
3000	-1355.6735915092945	-1097.461944215117	-258.2116472941774	0.08085180027232389	0.1072993929165044	0.114184478749809	0.09714844336970466	0.08917262652045821	0.5323902228972591
4000	-1392.1426588118923	-1137.1078110024946	-255.03484780939763	0.08856464405003636	0.07602404667955366	0.08110506859991441	0.08514942221305632	0.11853771927638007	0.13790981897259832
5000	-1394.080482668912	-1136.8431017802159	-257.2373808886961	0.08130364985906134	0.07154543771509136	0.12659653165384976	0.07695123145011512	0.11007298065458412	0.1661561937750246
6000	-1378.0240941178954	-1119.0745076009448	-258.94958651695066	0.1338888664666325	0.12012774705951335	0.1305786119968267	0.14291213809088305	0.11490796034250185	0.8765493957930097
7000	-1375.0567410959873	-1117.5423461282662	-257.51439496772105	0.09234663346360099	0.11305460548922446	0.09167210928144183	0.10740401416820872	0.1309187062406911	0.5254120080852496
8000	-1381.195971549103	-1120.5270153150009	-260.66895623410204	0.08818258307033794	0.09895433378577616	0.06244521189803897	0.06217777664410794	0.13982459165532374	0.37230406184278114
9000	-1542.273294784167	-1292.201854274711	-250.07144050945604	0.13911469036992682	0.08320584148386288	0.10907405615474951	0.10645538334672441	0.13452733041924325	0.04789632465097671
10000	-1563.7628220551667	-1309.701340729634	-254.06148132553258	0.11303759092379781	0.08880813810536096	0.09329844990802016	0.07312078486822943	0.17610859093885364	0.034305615554914994
11000	-1475.0702799925198	-1221.8787724893969	-253.1915075031228	0.15391316730436544	0.14696918041902468	0.09375519357471207	0.06419188229559646	0.11363734673318217	0.06617115804135328
12000	-1382.5884895854251	-1125.1803812840835	-257.4081083013416	0.13101276489348496	0.0901441046116395	0.09764339103191527	0.0770481536577397	0.06550965550195657	0.19606904576035727
13000	-1485.3336408320326	-1230.1070265422277	-255.22661428980493	0.08865659320626958	0.0982085157212273	0.13072442627364253	0.05905033965995065	0.11424194596724424	0.060712430204332125
14000	-1354.2394592660178	-1091.4091087967934	-262.8303504692244	0.13755510409475896	0.1997560188906067	0.070577323919889	0.06873328735305397	0.16306773653143225	0.6520736120100692
15000	-1360.5472395608554	-1099.6097749284827	-260.9374646323726	0.0976958106787333	0.18297729788821002	0.09875083181792516	0.12838162919176652	0.09090674289041949	0.494059812869229
16000	-1396.3912250555095	-1137.9239858668093	-258.4672391887002	0.11392320537171335	0.08750544008887985	0.1241009930805134	0.10164480827350189	0.10958973549981643	0.8744831192368892
17000	-1445.144400409463	-1188.7860584735618	-256.3583419359013	0.06998974633933226	0.10949963449036747	0.09563357235147456	0.07214881113906063	0.1523442204806248	0.1504927206920675
18000	-1483.693010366801	-1228.7738998505322	-254.9191105162687	0.13175433763373337	0.12363246183558499	0.1193835230391719	0.13391579289812597	0.09143917908676388	0.19034014005977098
19000	-1424.97011267798	-1170.111313226686	-254.85879945129417	0.09377681977118354	0.11216368357250762	0.10750667638260632	0.08546934767086362	0.06949104155363071	0.11492957804925084
20000	-1384.1761097147407	-1124.9491746196263	-259.22693509511447	0.12203385636134725	0.14022219136192177	0.05138165980792358	0.1264224267502694	0.0791777172083429	0.2674591532688287
21000	-1378.7466665154293	-1122.2021462629486	-256.5445202524807	0.14882140980074976	0.1032122604479009	0.06129146940860036	0.10079860299159799	0.1488061884938912	0.1520146427581909
22000	-1369.4954959446957	-1110.7366320863116	-258.75886385838413	0.11744011386040956	0.07699488880399508	0.13135603251080571	0.1126812499921327	0.11131753401950298	0.8549870191992572
23000	-1378.0257334202083	-1118.2901874694737	-259.73554595073455	0.11209477906962631	0.09704170773334408	0.08798856780282918	0.09830775229305969	0.048681595057816114	0.31171370220518374
24000	-1368.237788873938	-1105.4192619125402	-262.8185269613977	0.07668166479137345	0.09679939206070945	0.08358901518697406	0.10129207661602987	0.0894920047188322	1.7822430342193514
25000	-1392.895410910664	-1131.3970288682235	-261.49838204244054	0.06402300348264696	0.10319724154262946	0.15909376953357543	0.13720978614211113	0.10017388580838243	1.0362629336671982
26000	-1406.3795973277088	-1150.8061399166606	-255.57345741104822	0.07128214860835894	0.12707751728973526	0.1506130118067774	0.0989841736042242	0.12478675174941088	0.18741148344714775
27000	-1375.0420974398733	-1117.344011461555	-257.69808597831826	0.09968533134208471	0.13621451179412292	0.04621355875218742	0.15113355352930571	0.13304153177641417	0.15482620278467926
28000	-1403.0912606001275	-1149.5507404600553	-253.54052014007223	0.09383037968089489	0.10180041821385423	0.07922542870185414	0.1473663493646776	0.1025350623287064	0.11876287844053339
