#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="SthBarrington" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="MtWilson" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Termeil" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Broadwater" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Kerewong" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Dampier" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="MaresForest" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Olney" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="NthBarrington" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Cumberland" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Dorrigo" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	theta13	theta14	theta15	theta16	theta17	theta18	theta19	theta20	TreeHeightLogger
0	-2032.9545702457413	-972.7332612622074	-1060.2213089835338	0.06957721421430096	0.14269741782267323	0.03892964554850789	0.07125937398361343	0.061974931646098075	0.11174786411588872	0.07509855795715084	0.13568011289708462	0.03529508047754647	0.13409614145537227	0.048653738046643503	0.09514185205541269	0.08681503884351273	0.058918478892767585	0.056660301484136526	0.06090678376021946	0.05769276283110482	0.11419935563976334	0.11033941205163195	0.11004900118269212	0.13136126016336452	0.5011966665124887
1000	-2031.9904179698426	-977.7379062047851	-1054.2525117650575	0.0721050555871655	0.05737258771283391	0.035898361259214605	0.0549989675529737	0.13890336769531295	0.1531991271786878	0.09958738649308906	0.11697976093552742	0.0935481041416668	0.10040989886055568	0.12774445797424297	0.11268902972022454	0.13751643613600942	0.04374938285714104	0.08152155702979647	0.04321526862722448	0.05914936353719587	0.10431689221745621	0.13546303643467386	0.07503609586531294	0.12763533295513685	0.4346733824538173
2000	-2029.6689049503316	-975.3237514986068	-1054.3451534517249	0.05762724592637322	0.08182101861382658	0.04093925827922571	0.09600247904359241	0.11917736505470766	0.13094711521603383	0.11265987279903067	0.06364411520152283	0.06018046140595316	0.09590103328007261	0.11802447952080725	0.10511166003850393	0.07156850329180765	0.03613567174662993	0.07706650295312686	0.09261167905574097	0.07599204330178125	0.07426897618876595	0.1584842540167678	0.10133490104833279	0.12852400934072175	0.6442215535506673
3000	-2024.0466117179672	-975.4375082086432	-1048.609103509324	0.06735673532063692	0.10904289788082605	0.08335449401702666	0.0550428779451493	0.049127257146510214	0.11178299710134097	0.0751574774576346	0.12380257011868909	0.1205066421404128	0.09702169283159537	0.10516116826601501	0.12962761009393933	0.09206549202435092	0.04493118690594822	0.08377099755578478	0.09451883534979469	0.05881657676606082	0.11260736547114472	0.07953022585403234	0.09976385012572701	0.10116329632782033	0.5962802629748275
4000	-2029.3835536480983	-972.2601047196698	-1057.1234489284284	0.07803514549867802	0.1322594251932356	0.11086323184047929	0.06358828876297602	0.08814782409009099	0.13317370265048153	0.09451125769208601	0.08723661313592446	0.08491866605063744	0.12572439366223215	0.08627813077327717	0.1160283319843454	0.12422300036213427	0.041416894447798745	0.04103270923747362	0.05621969490091267	0.07401590244734296	0.053165468231843836	0.11545496948096962	0.07986935559089008	0.0445351531639818	0.6456412440322548
5000	-2028.125755419311	-977.1745519247977	-1050.9512034945133	0.06451108074830167	0.11830504977282393	0.07693153743958059	0.058374905204916394	0.09647005036680331	0.08201875920848246	0.1068024035907929	0.11274998984913198	0.06952826221918247	0.07788891439045031	0.07810652861565315	0.13301121032694413	0.1364434455188027	0.03745671813232596	0.17709448489120577	0.10132722836961028	0.09250991291301892	0.13460012870105273	0.11710678234968658	0.07699021890314225	0.11331003599658278	0.7174922470741998
6000	-2034.2553616112993	-980.4752333472763	-1053.780128264023	0.06112123464811694	0.0889453857745104	0.11385092024054443	0.04916762997336672	0.04324689196754479	0.09071133755522283	0.06505111534244147	0.10057327925752872	0.05899837501423021	0.10114901977863643	0.056676018160397856	0.08596273597671088	0.10695645066524698	0.03670604512174549	0.12040008433824917	0.12042589290136937	0.10379431425816972	0.10492709667976513	0.08611879615239489	0.10811265809115889	0.11091199768660231	0.4195224402419394
7000	-2037.730646590247	-972.2217619783306	-1065.5088846119163	0.05344814537409644	0.06009867468408902	0.044942033830837974	0.0586621223228139	0.05427083374429409	0.06453566893844669	0.11925244352649918	0.0970341321729002	0.06784395930572255	0.1741657321598105	0.07767302849366312	0.10131791120197889	0.04677613878211723	0.04938387353883381	0.0759554015231046	0.07763203509549907	0.05133740404429456	0.09350769885284245	0.08452242758548184	0.07343317430804754	0.0543332518815973	0.47893511759118546
8000	-2029.3126275957625	-979.6452742565399	-1049.6673533392227	0.10461471222445114	0.11437102077104011	0.07382317495695385	0.06977984462227538	0.07303494299238177	0.13465126066254585	0.08302689706694613	0.11880252611679942	0.039232368125272914	0.10716591505821307	0.10627197481530719	0.09632851884149388	0.16051230010194162	0.07403900919011665	0.04880999401097611	0.06647100879652608	0.06163881399756322	0.0918505752238466	0.11344432924499498	0.09314667156074823	0.07870413040053441	0.530692439114533
9000	-2031.3692905989974	-973.729532149865	-1057.6397584491324	0.081879651715684	0.10648587984572971	0.14941392484274102	0.03584446111218458	0.09778209463936065	0.1105509885790242	0.060236152265854485	0.13878517532747903	0.05104650115849142	0.16358022992692314	0.12023275272883707	0.15714387586604134	0.07983732867897732	0.03588078717394449	0.0864413954791664	0.06684770414691159	0.07777794490935562	0.09792912247015544	0.07304846965227958	0.07565401139867232	0.09480967693382085	0.5976462837437411
10000	-2024.0891430102238	-974.3113306179677	-1049.7778123922562	0.09434923346470069	0.10811605147987502	0.14982573723636616	0.07154658713929608	0.13047594293611506	0.08712592110480398	0.07286750392081126	0.08895479130922393	0.08753093248819033	0.17060480018687152	0.1183539296984655	0.13839667513442624	0.07076153516290434	0.0488983967469341	0.06181797999094341	0.10032818838353097	0.05292087397301733	0.12458012044341758	0.08679088911927747	0.07794487624354761	0.12838959190231683	0.7329843700727744
11000	-2039.2894861347704	-969.9822984948031	-1069.3071876399674	0.10071271341464433	0.15164236648036156	0.02563373001787091	0.07988944126883686	0.09692824352151297	0.0638060638395029	0.09106389310035133	0.17721044679607265	0.05858475030715053	0.15638529702965942	0.05581071141819824	0.13436582010013473	0.1251812061413966	0.027718242709336687	0.1262035691559781	0.14923365268002456	0.04592517332508016	0.10711226361502899	0.08553868810153523	0.06854241686726184	0.06362606755105714	0.7796323721149776
12000	-2021.157387873438	-973.1901295579306	-1047.9672583155075	0.08998280502963155	0.11994772412818497	0.11823928119811737	0.061733458486356536	0.10325542006377272	0.09921907729588467	0.06777990013105673	0.12807209507209366	0.04594399440205983	0.14425692757409556	0.07469270380552644	0.1527815870464987	0.08891504165552451	0.04882782458256231	0.09230763666763224	0.08756427839943266	0.10370454285247187	0.06289452376965239	0.09756772476125157	0.09943906683252202	0.08477557614350849	0.6370660891130391
