Sample	likelihood
0	-1401.1793131168943
100	-1412.7579511030303
200	-1413.2929055671286
300	-1424.1544971762144
400	-1425.9290737725964
500	-1426.0266091754295
600	-1428.351417064761
700	-1410.5149139793145
800	-1417.3917520236228
900	-1440.5182349039364
1000	-1433.776170423601
1100	-1458.818301974957
1200	-1441.2219650460877
1300	-1456.4731443442115
1400	-1432.0603156913553
1500	-1490.1447706184936
1600	-1463.4383092576513
1700	-1432.7396929400754
1800	-1432.8671012266332
1900	-1441.075095813787
2000	-1415.6840005181211
2100	-1425.1027222988828
2200	-1429.9781541812038
2300	-1457.6224747931872
2400	-1466.076359435704
2500	-1458.0376484705548
2600	-1510.7942938863805
2700	-1481.1174334558034
2800	-1458.6442672010446
2900	-1455.4138162504837
3000	-1472.4495157731194
3100	-1492.6556100924101
3200	-1578.1341647924278
3300	-1513.952302307487
3400	-1521.0680378756163
3500	-1511.7706327205428
3600	-1499.246245277246
3700	-1467.8042534412307
3800	-1534.6471305455884
3900	-1580.121086289796
4000	-1508.4291360836514
4100	-1456.0622974361472
4200	-1518.4575983959853
4300	-1498.3325797982275
4400	-1527.8856125080665
4500	-1474.4100845473095
4600	-1486.3093580154982
4700	-1608.1523811720506
4800	-1481.223520079714
4900	-1500.1148247240503
5000	-1441.9717248903416
5100	-1499.6125972810537
5200	-1482.7140859911792
5300	-1461.0845139380854
5400	-1495.830939713135
5500	-1487.3962237292471
5600	-1481.3782129913247
5700	-1525.601228210503
5800	-1518.5785183000337
5900	-1495.201590347406
6000	-1513.9047573806229
6100	-1570.7792907464
6200	-1451.8267649120744
6300	-1466.971394532301
6400	-1438.3030381682404
6500	-1463.2827966191678
6600	-1471.6081534205287
6700	-1527.9384786790447
6800	-1586.7122929295106
6900	-1501.3004126892554
7000	-1472.0883540013883
7100	-1486.562975146194
7200	-1462.6146068231742
7300	-1504.8689837664087
7400	-1447.31135196415
7500	-1589.781312837702
7600	-1497.0353402443689
7700	-1609.0935473545833
7800	-1579.1435904119803
7900	-1514.6784268053307
8000	-1492.5357587540266
8100	-1522.595828693989
8200	-1576.3162922559122
8300	-1564.3384930157883
8400	-1565.109567551081
8500	-1487.5092197603888
8600	-1495.814605020198
8700	-1463.0806115025312
8800	-1468.527416037097
8900	-1649.8458189445219
9000	-1490.6690498056105
9100	-1548.5309285113287
9200	-1520.1756465298586
9300	-1498.2666739763179
9400	-1557.3598625057673
9500	-1459.998678016132
9600	-1496.0148314940514
9700	-1488.8070582314458
9800	-1522.7248704612248
9900	-1473.3627638308803
10000	-1470.7107700007068
10100	-1506.2798754526088
10200	-1554.4947245589547
10300	-1498.203645622892
10400	-1568.8432008655386
10500	-1530.9807018276338
10600	-1440.5120064294952
10700	-1465.1691215101037
10800	-1507.1013117194157
10900	-1462.6548381330417
11000	-1434.2914528922893
11100	-1496.9206607462993
11200	-1490.426840759039
11300	-1543.4074118122574
11400	-1480.4473399840967
11500	-1533.2959767814436
11600	-1537.2963515247861
11700	-1497.1844325527493
11800	-1505.5896841014971
11900	-1437.1134353792927
12000	-1488.2204990141422
12100	-1575.5746575795285
12200	-1595.602887582308
12300	-1590.0363319743178
12400	-1478.8914976941587
12500	-1540.396423753859
12600	-1559.7989528851492
12700	-1491.0608445961184
12800	-1520.5341228360412
12900	-1449.9416151121904
13000	-1473.648552109651
13100	-1447.996981870675
13200	-1462.7618488707762
13300	-1477.0183490597408
13400	-1473.1909273570236
13500	-1479.679528324965
13600	-1576.8273463040227
13700	-1485.8945605715317
13800	-1458.1529531611336
13900	-1434.226039393074
14000	-1431.038279485403
14100	-1447.0097641143416
14200	-1453.5770438498735
14300	-1512.7741884759507
14400	-1511.5851359595258
14500	-1522.0347392179324
14600	-1482.1958613799143
14700	-1471.486027015999
14800	-1455.2966211833873
14900	-1453.743654284543
15000	-1460.4139950594463
15100	-1514.0113618563994
15200	-1457.9412132959155
15300	-1450.9077139748833
15400	-1450.5503630157204
15500	-1444.8988938719874
15600	-1448.5690722512154
15700	-1608.8333495195384
15800	-1485.5639729259105
15900	-1484.8026203964512
16000	-1412.904351910104
16100	-1435.8080771827078
16200	-1472.2088482938086
16300	-1491.8433784584174
16400	-1443.5577015777199
16500	-1438.148551505595
16600	-1461.0226540816789
16700	-1415.0991055072618
16800	-1463.983396890717
16900	-1499.342863500975
17000	-1486.9656574404507
17100	-1445.108991332681
17200	-1432.9492791286893
17300	-1480.400178676994
17400	-1545.1242399872517
17500	-1492.0899918162447
17600	-1503.718921945492
17700	-1444.700007106037
17800	-1483.4628825844745
17900	-1447.9006783206632
18000	-1447.089896147813
18100	-1427.5205778031525
18200	-1450.8816015158595
18300	-1460.9105214286415
18400	-1511.333600602325
18500	-1462.019868615632
18600	-1469.5433837296878
18700	-1532.756973465271
18800	-1475.3901870098202
18900	-1464.340149022854
19000	-1449.8816353446084
19100	-1442.7607324627384
19200	-1413.3386227226242
19300	-1424.7334216561633
19400	-1435.2387546314144
19500	-1440.8059560725646
19600	-1569.8597011582522
19700	-1523.135537014728
19800	-1497.0030922380042
19900	-1642.5826923929656
20000	-1530.7013528383804
20100	-1469.9114645769876
20200	-1474.9247679475911
20300	-1456.186915858454
20400	-1427.248862004658
20500	-1417.641172867292
20600	-1409.1682558810749
20700	-1445.6644280660926
20800	-1422.8391392075093
20900	-1429.4360967018274
21000	-1418.496123176224
21100	-1418.0548872849618
21200	-1418.0121120543204
21300	-1434.9256132398732
21400	-1472.6415627710555
21500	-1455.8304420401878
21600	-1464.1317112077304
21700	-1480.0764515374904
21800	-1470.8895571370824
21900	-1485.0138814883749
22000	-1428.75411842909
22100	-1522.1351924047358
22200	-1541.6227914372007
22300	-1475.1251370660887
22400	-1501.029254763249
22500	-1551.700940906882
22600	-1486.183817950693
22700	-1593.5981404295717
22800	-1481.6412221250098
22900	-1506.7444195239264
23000	-1614.0361946110263
23100	-1597.9341295232314
23200	-1563.8641223477712
23300	-1675.3887129953105
23400	-1525.7735264127055
23500	-1494.5776283692298
23600	-1446.299569763716
23700	-1521.8559772868489
23800	-1560.114416412951
23900	-1606.3048517802808
24000	-1521.2224611293393
24100	-1511.9575961822702
24200	-1526.1723269826539
24300	-1486.0149298411716
24400	-1480.4408780918675
24500	-1463.6380439189545
24600	-1469.0019797014832
24700	-1474.3045909127877
24800	-1464.1909619958697
24900	-1491.8347812466436
25000	-1567.828737180606
25100	-1484.2074948517184
25200	-1523.5494430278393
25300	-1487.5390833000142
25400	-1483.5693177629305
25500	-1486.67332250522
25600	-1487.341231969884
