#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-1622.278030466117	-1463.9844196610052	-158.29361080511168	0.12740585069759594	0.055519218266264755	0.10511082897140138	0.10248946874602717
1000	-1590.6983119055699	-1431.010087416928	-159.68822448864194	0.10296910409707338	0.1225685779886913	0.09807723978577751	0.6687277129706977
2000	-1570.739473142801	-1409.5386736791102	-161.20079946369088	0.1544050225259675	0.08262193508354375	0.0895148232122604	0.8492620724699552
3000	-1590.4516708136935	-1429.8415012864498	-160.6101695272436	0.17141080449752474	0.1285410667553912	0.0738866981906447	0.37837244470202397
4000	-1586.7963809454734	-1428.760616282376	-158.03576466309727	0.11843199560213283	0.10380858316463008	0.09652574287654449	0.37459879720366407
5000	-1613.9953195825597	-1455.3002762527988	-158.6950433297608	0.14126805837846998	0.10384512034974058	0.07832647815356779	0.17337066661550787
6000	-1585.1017188182739	-1424.4423027980356	-160.6594160202382	0.10364893959883834	0.07938339485831708	0.12260419792377462	0.39919389056291515
7000	-1588.6714933852666	-1430.5367042535504	-158.13478913171622	0.1131854846154004	0.07790631867176696	0.09978594017411556	0.2693593833515776
8000	-1580.2899648508262	-1420.6390759803535	-159.65088887047276	0.12787201953771693	0.09382347860480324	0.07430747984887964	0.4745704014056824
9000	-1581.2978954145651	-1419.1235918353982	-162.1743035791669	0.13175541795347107	0.0469508350598707	0.08409270677121872	0.2894037588625526
10000	-1597.4631453467975	-1436.7516681904262	-160.71147715637122	0.08757330401451102	0.11598685105729366	0.187056057449854	0.4816037280989071
11000	-1588.8385522527833	-1427.4240033518547	-161.41454890092865	0.09187368269858182	0.06790112087081718	0.0658772110785744	0.378994118703364
12000	-1583.826165364087	-1422.8044912600922	-161.02167410399497	0.12324734094121688	0.05595389640751699	0.12989989864005133	0.2632366330960467
13000	-1584.7948111662458	-1426.2303193100063	-158.56449185623967	0.15845266976713485	0.1077137515319694	0.09675293532818156	0.344235457659539
14000	-1601.1285019525212	-1440.0165981025305	-161.11190384999074	0.09314374514136618	0.12994657924830702	0.06201740900428075	0.4714554858643658
15000	-1578.595002195545	-1418.7655303598287	-159.82947183571616	0.13070642014398112	0.07205146189979726	0.08682038615562179	0.3672548137880653
16000	-1595.1693031804223	-1433.6411423233453	-161.52816085707687	0.10403225478405076	0.08966477196620294	0.06564297381401855	0.30794781897728735
17000	-1587.5716686997023	-1429.313788594346	-158.25788010535612	0.14084186124372375	0.11291434976507782	0.11906482842693386	0.3383179128411054
18000	-1608.2213962243995	-1445.8869394692108	-162.33445675518863	0.09980039202696805	0.04524943571222981	0.07512047054729719	0.15999728817544195
19000	-1578.609480122768	-1418.7442453573772	-159.8652347653908	0.12232475487622778	0.05936100356193654	0.12376883831230992	0.33022575459431064
20000	-1633.0139669597143	-1476.1354676406781	-156.87849931903614	0.07803552815221915	0.08864306415182573	0.1273958930407506	0.11080630208892969
21000	-1576.8762425402078	-1416.6905120361557	-160.185730504052	0.11431924648484698	0.08065785566018237	0.0949563735109622	0.7032348010251146
22000	-1583.3632504656357	-1424.620082588876	-158.74316787675988	0.11815735351143898	0.11141080335747003	0.11548790549150673	0.596131868301607
23000	-1603.597534286973	-1445.8822384396124	-157.71529584736072	0.09682400324413494	0.1125558310432239	0.1566317881415595	0.2387003720357422
24000	-1650.5826395867343	-1495.04097914655	-155.54166044018427	0.09936927528693913	0.12289427576941553	0.13792017800633372	0.09529620236625683
25000	-1603.2812271959203	-1444.7332230982422	-158.54800409767816	0.12022259883038547	0.10732688989912173	0.08770095081595966	0.22536131620491173
26000	-1602.056178475234	-1443.6411112905892	-158.41506718464484	0.15578029269634577	0.0739764783636118	0.1051012666778497	0.16436009171031485
27000	-1579.7272412326063	-1420.276106856599	-159.4511343760073	0.1641771209751999	0.07298505948799862	0.1082986829706703	0.2916104109530698
28000	-1600.2655360603517	-1439.8241497999975	-160.44138626035425	0.08124124532015757	0.12757298732939035	0.09174491933939957	0.8177326510843228
29000	-1626.5397771898574	-1468.3002526581608	-158.2395245316966	0.0748118113327393	0.08144638715536487	0.15305199571108324	0.1178081141633088
30000	-1617.3793960158212	-1459.4170500682865	-157.96234594753463	0.15191742419811713	0.06585389030414196	0.13429958286273616	0.1090412067986473
31000	-1580.8274756911653	-1422.443953615346	-158.3835220758195	0.12888373930058186	0.08951371371834613	0.13662983872094686	0.36728410568263803
32000	-1583.2111394944698	-1423.0232352557496	-160.18790423872017	0.18437295820615018	0.10816287446016776	0.16140127975692595	0.34858441005393087
33000	-1612.2861186801686	-1453.7811918683756	-158.504926811793	0.13607356805838766	0.08311979713200796	0.06705052702882815	0.16094117768890615
34000	-1583.7016678959017	-1425.457152886409	-158.24451500949266	0.12647360499443824	0.10789779973826426	0.10202875394746985	0.43925612010300386
35000	-1590.688306157381	-1428.9421326641204	-161.7461734932606	0.17208659934127502	0.061343040561626073	0.09963326996621835	0.20927135408103598
