#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-2571.3270698394263	-2325.4753957765774	-245.85167406284887	0.09369877533784603	0.09679699415963153	0.06754102797255686	0.10673439262143831	0.06837281517653505	0.002967455393887656
1000	-2112.9510670109203	-1865.0693897107108	-247.88167730020928	0.15424032737674176	0.08392525127450055	0.08780354074798309	0.10045180799781017	0.09250924999075316	0.011227174271944602
2000	-1976.7246518287407	-1726.7575419803225	-249.96710984841823	0.07634362949442437	0.10197726106511816	0.11664240930857092	0.06652947129391071	0.13545359065571302	0.020977808064377435
3000	-2737.708445470862	-2489.6749567108045	-248.03348876005757	0.1099451319647904	0.07221634360350429	0.138730071419657	0.09500592781065832	0.06115248224865223	0.0029305390941815083
4000	-3019.6012365754996	-2771.141606782864	-248.45962979263552	0.05130432307119949	0.07250107549635194	0.0708754332149059	0.1128762332761135	0.10743169830931218	0.0036908293794742707
5000	-3229.44122713275	-2984.7866280001062	-244.65459913264377	0.08539344695510728	0.08273683259375177	0.0808507794351804	0.06256993996114865	0.11984664246554655	6.854176735417998E-4
6000	-2542.811604097804	-2296.589217923048	-246.22238617475563	0.07442288744304917	0.11392908736561302	0.12138451327995321	0.09045313334788802	0.1285517118925935	0.003926808874591633
7000	-3189.0330444329907	-2946.3211634159297	-242.7118810170609	0.15486605979495327	0.0747474059072672	0.08795068601055728	0.1293338002192855	0.11396588835946532	6.257082603431986E-4
8000	-2034.5077905973153	-1784.3854755035354	-250.12231509377995	0.08075721884270447	0.1106193254911025	0.10236856949772126	0.062370335391803165	0.11984828571905248	0.014096478024440631
9000	-1627.946493261542	-1377.7007255761391	-250.2457676854027	0.11276610549046712	0.12241651464604923	0.07159045011558626	0.07940308652070133	0.11158682670360427	0.025147510113520517
10000	-1412.6602275740102	-1156.1933420305513	-256.4668855434588	0.1819615379070727	0.1910035552094715	0.12275808782359178	0.11126181680652987	0.11397678279497309	0.16234708022480734
11000	-1672.4999000479033	-1419.1532809503933	-253.34661909751006	0.07183506552640004	0.05594779335718085	0.09505163350747235	0.13386349661084537	0.08620471914702653	0.03281325328423584
12000	-2579.9966822979836	-2328.8416190782377	-251.1550632197457	0.16593809577407295	0.08374740413635318	0.15951638238075838	0.04811250571045565	0.07379753361651205	0.006251238469154011
13000	-2677.7921929770664	-2431.3450567510536	-246.44713622601276	0.12716466890427713	0.06437497310637448	0.10878461113465443	0.06064339961708514	0.08445236824067255	0.0023968742076020404
14000	-2372.4632970866464	-2123.2389084644074	-249.22438862223927	0.07001784785929402	0.10796619210665552	0.07811248465784058	0.11373522062344679	0.08099787241038425	0.008353451184929916
15000	-3104.789073621108	-2859.630229639443	-245.1588439816649	0.07544020948828088	0.14604485255408245	0.10146443778169678	0.09780478843763135	0.1354268913355214	0.00454621390106251
16000	-2674.0103295878644	-2426.7766161755803	-247.23371341228383	0.06412616195210492	0.12857504096578035	0.09762920940175482	0.07243114138269648	0.08368638898070047	0.0025953900201826905
17000	-2228.216039486489	-1980.9223355636777	-247.2937039228114	0.0865316375353722	0.13075888829308896	0.13766374381689403	0.07309952878137216	0.11393933291925981	0.0070994589779342365
18000	-2418.585342242917	-2173.178194733289	-245.40714750962778	0.0879190362048946	0.13085717727465493	0.11345624459919709	0.10418119191775066	0.08069452268233603	0.005276998261373879
19000	-2266.2529772046782	-2019.5610367436316	-246.69194046104687	0.06428479840821985	0.12932951215903518	0.09567767880039886	0.14484003789125705	0.10056820932691145	0.0058729802266257345
20000	-1861.870888474256	-1612.6535474071038	-249.21734106715218	0.08020906247315589	0.08432862715257339	0.08863624485067786	0.07071434197257542	0.12170199452350151	0.01247279092915771
21000	-3266.480790345359	-3021.460210601292	-245.02057974406654	0.083747986239829	0.08159603326665427	0.056510574312239714	0.08023839980587891	0.12427271382834716	5.40864852506816E-4
22000	-3217.6788323344585	-2974.391442298903	-243.28739003555583	0.11739027113987145	0.09445322020019227	0.09151895475652928	0.07718485442055767	0.08668259128077717	0.0011287599562219025
23000	-3013.9121716856916	-2769.1281977187514	-244.7839739669403	0.12873044192815278	0.1091445346030903	0.0557292050974798	0.10327966235914171	0.10936238335164006	0.0022123366127653962
24000	-2349.8287606036147	-2101.5955348843727	-248.23322571924183	0.08283095207593236	0.085306134938392	0.11182730643018142	0.05411308515775508	0.07541953516399723	0.004579985317741419
25000	-1599.4905259788334	-1345.7800496169768	-253.71047636185654	0.10078890755508718	0.09780437321189192	0.11328705401158817	0.13270808858952007	0.0455353209940422	0.045151652874366316
26000	-1792.4875681884919	-1545.7150897905863	-246.7724783979055	0.10905001189142244	0.12693584699634128	0.11200891377431174	0.10692974596306093	0.11574309665197365	0.020205834968172548
27000	-2376.5190426203103	-2131.89023319724	-244.6288094230703	0.08585062871955171	0.11766496175612615	0.10486070796813896	0.13525206129832315	0.15570697003629436	0.005155474206512476
28000	-2507.776037608471	-2261.4527559593575	-246.32328164911365	0.11045754777501637	0.15148171000757749	0.1490688827052031	0.09201890900575097	0.07513619867174241	0.005841458835538124
