#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:trees" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:trees" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:trees" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.1stpos" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1-639\3" id="1stpos" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:site" spec="beast.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:site" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:site" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <parameter id="RealParameter.4" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.5" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">4.0</parameter>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:site" spec="beast.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:site" lower="0" spec="beast.core.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:site" modelIndicator="@BMT_ModelIndicator.s:site" spec="beast.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:site" lower="0.01" name="rates" spec="beast.core.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:site" spec="beast.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:site" spec="beast.core.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:site" name="frequencies" spec="beast.core.parameter.RealParameter">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:site" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:sitex" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:site" name="distribution" x="@BMT_frequencies.s:site">
#            <distr id="Dirichlet.0" spec="beast.math.distributions.Dirichlet">
#                <parameter dimension="4" id="RealParameter.6" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">1.0 1.0 1.0 1.0</parameter>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:site" spec="beast.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:site" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:site" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:trees" name="distribution" x="@birthRate.t:trees">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@1stpos" id="treeLikelihood.1stpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:trees" useAmbiguities="true">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:site" hasInvariantSites="@hasInvariableSites.s:site" id="BEASTModelTest.s:site" proportionInvariant="@BMT_ProportionInvariable.s:site" shape="@BMT_gammaShape.s:site" spec="beast.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:site">
#                <parameter estimate="false" id="BMT_mutationRate.s:site" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:trees" useAmbiguities="true">
#            <data data="@AiCOI" filter="2-639\3" id="2ndpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:trees" useAmbiguities="true">
#            <data data="@AiCOI" filter="3-639\3" id="3rdpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
141000	-1628.060970145299	-1705.2947291963576	77.23375905105846	-441.1388629937475	-352.3160867472173	-911.8397794553928	0.11674725142471788	79.59811620448136	53.18632815791663	0.4606268246296967	1.2356850718499237	0.4606268246296967	0.19040502308456134	3.4622512327215618	0.19040502308456134	121343	9	0.36231373798495	0.17407054888722814	1	1	0.17407054888722814	0.36231373798495	0	0.2996160316602639	0.20127390480123664	0.15297012144012917	0.3461399420983702
142000	-1642.029657391758	-1714.3316712817546	72.30201388999659	-444.106230689396	-360.44657827517875	-909.7788623171799	0.14481687327574314	75.12051251568462	50.00215709996879	0.9296779817801442	0.7488387941308257	0.25071134222801283	0.1215007881299697	3.8277703056010792	0.1215007881299697	123454	29	0.3859617031295747	0.12544417911235645	1	1	0.12544417911235645	0.3859617031295747	0	0.2996160316602639	0.20127390480123664	0.15297012144012917	0.3461399420983702
143000	-1635.1808013235752	-1705.4113765385873	70.23057521501214	-443.95695982280324	-362.0514752329825	-899.4029414828017	0.16834823526914025	72.99248032507317	44.24373995232793	0.7207316349823067	0.7488387941308257	0.45025956898317365	0.14433878733931038	3.8136991882168223	0.12213202634756226	123456	30	0.3673565784016682	0.07474028590361655	1	1	0.07474028590361655	0.3673565784016682	0	0.2996160316602639	0.20127390480123664	0.15297012144012917	0.3461399420983702
144000	-1635.669306748629	-1705.7541808952137	70.08487414658484	-446.0238052198845	-359.4228091346663	-900.307566540663	0.16611865075287796	73.16376686504452	42.809566114156745	0.5694862248184461	0.9160296702533516	0.5694862248184461	0.13323540684343632	3.6785270664228844	0.13323540684343632	121343	9	0.2610823339382123	0.01924966337146101	1	0	0.0	0.2610823339382123	0	0.2996160316602639	0.20127390480123664	0.15297012144012917	0.3461399420983702
145000	-1638.2453680819463	-1711.5398065534273	73.29443847148099	-445.6229631665853	-363.47675676085623	-902.4400866259857	0.13108341736869186	76.49133476740793	55.8983881053206	0.5332862231745079	1.126362445704011	0.5332862231745079	0.13323540684343632	3.5405942942601016	0.13323540684343632	121343	9	0.38395422471671103	0.11175956822441836	1	0	0.0	0.38395422471671103	0	0.2996160316602639	0.20127390480123664	0.15297012144012917	0.3461399420983702
146000	-1634.4586603961163	-1708.2667109720192	73.80805057590277	-444.1218023090049	-344.5895964458535	-919.5553122171606	0.15122905637928236	77.01444054740426	53.2019430247396	0.6152400223979035	0.9152183617420114	0.6152400223979035	0.2764130778028617	3.4109969847840516	0.16689153087526937	121345	10	0.12132783704165281	0.11175956822441836	1	0	0.0	0.12132783704165281	0	0.2996160316602639	0.20127390480123664	0.15297012144012917	0.3461399420983702
147000	-1633.000606682423	-1700.4429558113918	67.4423491289688	-441.14058335152316	-357.7817404528974	-901.5206320069713	0.18953013396733434	71.0213614755792	47.647090679034285	0.5510826695345474	0.9152183617420114	0.46575793807929156	0.12540983099967354	3.775639668769208	0.16689153087526937	123456	30	0.4230312611560206	0.3039483250537988	1	1	0.3039483250537988	0.4230312611560206	0	0.2996160316602639	0.20127390480123664	0.17220969939037178	0.32690036414812756
148000	-1638.0613909273732	-1709.523983469886	71.46259254251285	-442.04383638613183	-357.0460316913251	-910.434115392429	0.15533184252297266	74.3137363420157	33.42693560066797	0.6708472350495662	0.7164512498563284	0.3350851577248146	0.3350851577248146	3.775639668769208	0.16689153087526937	123345	22	0.36673049262124524	0.18312932201741688	1	1	0.18312932201741688	0.36673049262124524	0	0.2996160316602639	0.16005586358785232	0.17220969939037178	0.36811840536151186
149000	-1636.846975579612	-1711.834187456481	74.98721187686893	-444.70548529008914	-351.49858799840575	-915.6301141679861	0.13412038539767077	77.54482215261106	65.98146303024097	0.6978569703586911	0.9456700073081811	0.3053416314490079	0.3053416314490079	3.5464209113173553	0.19936884811775793	123345	22	0.26899032081914187	0.12204603522173577	1	1	0.12204603522173577	0.26899032081914187	0	0.2965846907161444	0.16308720453197179	0.17220969939037178	0.36811840536151186
150000	-1636.9088400552275	-1711.379472484486	74.47063242925861	-442.05929551843695	-351.2631688375811	-918.057008128468	0.12790697228958817	77.14660382401485	72.33328891355123	0.8862501779696121	0.9456700073081811	0.21048810222894887	0.20558540058795188	3.5464209113173553	0.20558540058795188	123454	29	0.30819978726610414	0.11599532321029986	1	1	0.11599532321029986	0.30819978726610414	0	0.28160220663337493	0.17806968861474126	0.17220969939037178	0.36811840536151186
151000	-1636.4040370038006	-1708.0334610034588	71.6294239996583	-441.90069212587093	-363.283012001706	-902.849756875882	0.14872302860616263	74.56992491907808	43.27698627069076	0.4068298156913462	0.9456700073081811	0.4519932185550698	0.16036361497845972	3.874779728488485	0.16036361497845972	123454	29	0.43189928614155465	0.20486112862508507	1	1	0.20486112862508507	0.43189928614155465	0	0.3120531646450677	0.17806968861474126	0.17220969939037178	0.33766744734981907
152000	-1635.353908404432	-1704.5427595543251	69.18885114989293	-446.3139934866348	-361.12118180388495	-897.1075842638054	0.16324227231567004	72.11586923679656	52.09526986164947	0.5060195688090737	0.9456700073081811	0.5060195688090737	0.08597573144588258	3.874779728488485	0.08153539513930538	121345	10	0.43189928614155465	0.28820325040838907	1	1	0.28820325040838907	0.43189928614155465	0	0.31420269184252964	0.1759201614172793	0.16131973377296865	0.3485574129672222
153000	-1638.5970933649294	-1715.7975567676108	77.20046340268149	-444.15357683149097	-348.2159132556471	-923.4280666804729	0.11698918261349411	79.85919076670756	69.91344746850491	0.4805687762927505	1.3927375681837924	0.4805687762927505	0.08597573144588258	3.432437444021343	0.127711703763482	121345	10	0.2503898051126209	0.2549502467913952	1	1	0.2549502467913952	0.2503898051126209	0	0.31420269184252964	0.1759201614172793	0.16131973377296865	0.3485574129672222
154000	-1640.480367443546	-1713.3416441016539	72.86127665810791	-441.0588631050373	-357.7318726828303	-914.5509083137862	0.1529533921099877	76.08889033733878	56.61408519867647	0.8157604100474315	1.0366166281262328	0.14451109096505255	0.07004239581732898	3.7885583840789026	0.14451109096505255	123453	28	0.4653776907222205	0.26537793699831447	1	1	0.26537793699831447	0.4653776907222205	0	0.31420269184252964	0.1759201614172793	0.16131973377296865	0.3485574129672222
155000	-1640.944236407977	-1716.6728386359032	75.72860222792603	-440.65712010250786	-349.73254405685503	-926.2831744765404	0.1327600952002221	78.87159906279147	58.48708631706264	0.3682608639925122	1.0366166281262328	0.3682608639925122	0.07004239581732898	3.7885583840789026	0.3682608639925122	121341	8	0.4653776907222205	0.37968655747464464	1	1	0.37968655747464464	0.4653776907222205	0	0.31420269184252964	0.1759201614172793	0.16131973377296865	0.3485574129672222
156000	-1631.2353163562586	-1705.907071946479	74.67175559022039	-444.506646708962	-355.4267930689873	-905.9736321685297	0.14003028359213654	77.21781776061799	48.00921847110825	0.4882990033594026	0.926582615802251	0.4882990033594026	0.4882990033594026	3.467157571645108	0.14136280247443456	121134	4	0.41843156934109	0.24299736958712173	1	1	0.24299736958712173	0.41843156934109	0	0.31420269184252964	0.1759201614172793	0.16131973377296865	0.3485574129672222
157000	-1625.3916997793613	-1701.3332552037623	75.94155542440097	-440.3288920466009	-348.32651855704506	-912.6778446001163	0.12245608445582072	78.83981559035661	79.29893882429921	0.6236499951932464	0.9526424353883718	0.6236499951932464	0.16355213896878718	3.4729532962875624	0.16355213896878718	121343	9	0.41843156934109	0.2879957959385307	1	1	0.2879957959385307	0.41843156934109	0	0.28927457689296837	0.20084827636684058	0.16131973377296865	0.3485574129672222
158000	-1633.7613418208018	-1703.6479670555007	69.88662523469891	-444.64102900018463	-356.9073963998157	-902.0995416555004	0.16466128019815993	73.03712550919789	31.72658276462049	0.564407197230071	1.2401355401381573	0.564407197230071	0.16355213896878718	3.303945787464128	0.16355213896878718	121343	9	0.6778142753173939	0.2879957959385307	1	1	0.2879957959385307	0.6778142753173939	0	0.28927457689296837	0.20084827636684058	0.16131973377296865	0.3485574129672222
159000	-1639.5235306795416	-1713.0450177980306	73.52148711848886	-447.2275871602597	-366.3257898153297	-899.4916408224412	0.144340321746401	76.22611275700955	52.02526716969352	0.5714971968585296	1.3366260581164735	0.5714971968585296	0.17913133282230057	3.1621168825218677	0.17913133282230057	121343	9	0.6522100477182181	0.1773634168950302	1	1	0.1773634168950302	0.6522100477182181	0	0.31669369946913795	0.17265248394846178	0.16209640361517788	0.3485574129672222
160000	-1643.0811301938036	-1715.3376351563106	72.2565049625071	-443.2892974806479	-357.2756998503857	-914.772637825277	0.14175844584912495	75.3288355708932	46.74201121196633	0.5714971968585296	1.3822053630470161	0.5714971968585296	0.10235721592708759	3.270085811381751	0.10235721592708759	121343	9	0.6522100477182181	0.27731809462924223	1	1	0.27731809462924223	0.6522100477182181	0	0.2792984021119266	0.19467080809444104	0.18746085526932427	0.33856993452430795
161000	-1634.2001563783897	-1708.262067926462	74.06191154807216	-440.24427877323967	-361.0663856494932	-906.9514035037289	0.13391958807958496	76.44435079112868	49.373877142862135	0.5523565903512193	1.036868666645943	0.5523565903512193	0.11547185756458393	3.4645128353549457	0.2784334597320902	121345	10	0.4917032399419231	0.07796281861516731	1	1	0.07796281861516731	0.4917032399419231	0	0.2792984021119266	0.19467080809444104	0.18746085526932427	0.33856993452430795
162000	-1641.1892547497682	-1704.4495935345467	63.260338784778384	-446.6334108341998	-358.9813997498686	-898.8347829504784	0.2253358495294097	67.61628278881508	38.068096161709626	0.6535039099359188	1.2922701336435067	0.45120927076651984	0.06925192514955525	3.4645128353549457	0.06925192514955525	123454	29	0.7328699086834535	0.4227147097788557	1	1	0.4227147097788557	0.7328699086834535	0	0.2792984021119266	0.18972338961216242	0.18520187208803346	0.3457763361878774
163000	-1628.0051027772438	-1697.692748339194	69.68764556195012	-446.6652468326275	-356.2432493820012	-894.7842521245652	0.1645971521161606	73.54098516350632	57.54515087178031	0.5523565903512193	1.2077113670024933	0.5523565903512193	0.06925192514955525	3.5490716019959594	0.06925192514955525	121343	9	0.7328699086834535	0.4333360356218275	1	1	0.4333360356218275	0.7328699086834535	0	0.3038549830762129	0.18972338961216242	0.16064529112374715	0.3457763361878774
164000	-1631.5998190170478	-1703.4515363378323	71.8517173207845	-442.67297944828016	-350.1541213746454	-910.6244355149067	0.14636938412560152	76.22019474079897	40.368365247728626	0.786364405323214	1.05162277469285	0.4328521238416337	0.11339022578723906	3.5490716019959594	0.06669886835910577	123456	30	0.7328699086834535	0.39383627910083013	1	1	0.39383627910083013	0.7328699086834535	0	0.2754937039999839	0.18972338961216242	0.1688825508751062	0.3659003555127473
165000	-1639.3835710510707	-1709.8644492958524	70.48087824478166	-443.91900988575645	-354.1762394939804	-911.7691999161154	0.14394974445529554	74.84935566479614	50.53915342719539	0.786364405323214	1.05162277469285	0.32708694501568125	0.14925928326653784	3.5490716019959594	0.1365949897057594	123456	30	0.7328699086834535	0.39383627910083013	1	1	0.39383627910083013	0.7328699086834535	0	0.2754937039999839	0.18972338961216242	0.1688825508751062	0.3659003555127473
166000	-1640.935230232437	-1717.5323895815072	76.59715934907014	-443.86082371383344	-348.34158838472575	-925.329977482948	0.09500579544670018	80.5647500733564	46.62191047289037	0.7143738612557167	0.7363264025203118	0.7143738612557167	0.13396151827830335	3.56700283841165	0.13396151827830335	121343	9	0.860595108881456	0.41674783008656946	1	1	0.41674783008656946	0.860595108881456	0	0.2754937039999839	0.18972338961216242	0.1688825508751062	0.3659003555127473
167000	-1632.2890843648654	-1705.7520040038078	73.46291963894237	-440.5726106694962	-357.4776344446137	-907.7017588896979	0.14255739105160328	76.64201897936282	46.564369387297894	0.5186717848358775	0.7363264025203118	0.5186717848358775	0.20217100567697482	3.8219880164539854	0.20217100567697482	121343	9	0.860595108881456	0.2526912050962352	1	1	0.2526912050962352	0.860595108881456	0	0.2754937039999839	0.18972338961216242	0.1688825508751062	0.3659003555127473
168000	-1630.999058446958	-1708.6253576440658	77.62629919710766	-443.2758339333225	-340.0007537419435	-925.3487699687997	0.11952518304326852	82.50199038332669	66.81965254484068	0.7857137955811339	1.0115057725084404	0.33346495326412917	0.33346495326412917	3.3848821804695244	0.15096834491264494	123345	22	0.8919890329409054	0.49482868911836797	1	1	0.49482868911836797	0.8919890329409054	0	0.2754937039999839	0.2141143642047786	0.14449157628249001	0.3659003555127473
169000	-1638.8406960749962	-1707.9859304740821	69.14523439908582	-446.3133879421207	-348.98815597655187	-912.6843865554094	0.1485576565436696	74.05273365958222	65.56367067050385	0.7259072242325925	1.0115057725084404	0.3134205939889372	0.3134205939889372	3.3848821804695244	0.25086363481157037	123345	22	0.9037527479430714	0.49482868911836797	1	1	0.49482868911836797	0.9037527479430714	0	0.2754937039999839	0.2141143642047786	0.14449157628249001	0.3659003555127473
170000	-1650.0042750576438	-1715.219431708338	65.21515665069431	-457.74625022874216	-358.6313934402949	-898.8417880393012	0.1879481510337673	69.79002246660808	37.11080475643178	0.5724048496767975	1.664542113863471	0.4415959691585563	0.4415959691585563	2.7318458391144937	0.148015259028127	123345	22	0.9037527479430714	0.45328410041277384	1	1	0.45328410041277384	0.9037527479430714	0	0.2747588786519695	0.2141143642047786	0.14449157628249001	0.3666351808607617
171000	-1627.2532120714047	-1705.8329541925527	78.57974212114806	-444.335585955359	-342.15672661142173	-919.3406416257719	0.11034466192850209	82.67039577836829	70.47690485985113	0.6940803561776481	1.3970080782573167	0.6940803561776481	0.018125656709760185	2.999379874720648	0.1973256779569808	121345	10	0.6859003886916081	0.45328410041277384	1	1	0.45328410041277384	0.6859003886916081	0	0.2747588786519695	0.2141143642047786	0.14449157628249001	0.3666351808607617
172000	-1640.9154743045983	-1714.0384994477931	73.12302514319484	-448.41866646575824	-347.9951380487086	-917.6246949333263	0.12650743459492628	77.83712053509285	61.998031051731765	0.7009263557916251	1.2214596600544367	0.3526800066367156	0.3526800066367156	3.174928292923528	0.1973256779569808	123345	22	0.9777509561757397	0.45328410041277384	1	1	0.45328410041277384	0.9777509561757397	0	0.2747588786519695	0.21253713549168274	0.1460688049955859	0.3666351808607617
173000	-1638.826353299884	-1714.2062436313151	75.37989033143107	-452.416558567895	-345.4936010219081	-916.2960840415121	0.13543545250476863	77.14691323631749	62.822437609454965	0.41902627277674015	2.3354707764383953	0.41902627277674015	0.41902627277674015	2.3354707764383953	0.07197962879299111	121123	2	0.6449247625679682	0.45328410041277384	1	1	0.45328410041277384	0.6449247625679682	0	0.2747588786519695	0.21253713549168274	0.1460688049955859	0.3666351808607617
174000	-1644.6783728919322	-1722.3129646238126	77.63459173188036	-458.18551133560516	-346.6358577694763	-917.4915955187312	0.13793158341553563	78.88870350986087	62.22629386745443	0.31015171545135817	2.3354707764383953	0.35437750811024765	0.31015171545135817	2.3354707764383953	0.35437750811024765	123123	12	0.5768746667724531	0.3281350144236572	1	1	0.3281350144236572	0.5768746667724531	0	0.2747588786519695	0.2036035731821375	0.11987535051993332	0.40176219764595944
175000	-1643.71149190093	-1716.3835320240569	72.67204012312695	-451.0945246212993	-349.3199502100453	-915.9690571927124	0.140698389225231	75.38070907195781	60.54425857525677	0.3322646117808029	2.1241860994006845	0.3322646117808029	0.3322646117808029	2.546755453476106	0.3322646117808029	121131	3	0.3681705137431432	0.3281350144236572	1	1	0.3281350144236572	0.3681705137431432	0	0.287715575345937	0.21307804157627855	0.14115739136559918	0.35804899171218507
176000	-1649.8341295332436	-1723.380823695564	73.54669416232035	-456.8090583648051	-358.895606998763	-907.6761583319959	0.13103773783240302	76.54195773504662	51.22459228699413	0.7748170253936729	1.0283090542145563	0.3658430500339436	0.7748170253936729	2.690370794930212	0.3658430500339436	123143	15	0.6277158233101584	0.23426699348013147	1	1	0.23426699348013147	0.6277158233101584	0	0.287715575345937	0.22632741646243335	0.1279080164794444	0.35804899171218507
177000	-1634.4811053670715	-1705.0726984784146	70.59159311134314	-446.76329760137276	-352.9264492330375	-905.3829516440043	0.14957107987225768	74.78705353926694	56.04562645865773	1.1399717383559773	1.010874049314166	0.3023431261542088	0.11731910046402114	3.3121728852476076	0.11731910046402114	123454	29	0.6277158233101584	0.3661797622762604	1	1	0.3661797622762604	0.6277158233101584	0	0.287715575345937	0.19777386886164858	0.15646156408022915	0.35804899171218507
178000	-1635.0952668764508	-1710.4113607517143	75.31609387526342	-442.394558316667	-348.985384605597	-919.0314178294502	0.12330197532523737	78.6864524466848	52.27907779754648	0.8388534663695768	1.1383372971605137	0.3489299359004663	0.3489299359004663	3.2068966361021216	0.11805272856685703	123345	22	0.3761609497203084	0.29205968337834803	1	1	0.29205968337834803	0.3761609497203084	0	0.287715575345937	0.19777386886164858	0.15646156408022915	0.35804899171218507
179000	-1623.8955690472994	-1700.9493922244017	77.05382317710219	-443.04391433803755	-347.5987730738915	-910.3067048124726	0.14127561291887478	79.74764260604488	55.91937980348607	0.7727556808534988	1.112282582874431	0.3374751358154305	0.3374751358154305	3.321958736074354	0.11805272856685703	123345	22	0.3761609497203084	0.1271300462780358	1	1	0.1271300462780358	0.3761609497203084	0	0.28521951230598513	0.19777386886164858	0.15646156408022915	0.36054505475213694
180000	-1635.9556660336964	-1712.4729362326616	76.51727019896516	-449.97776244766635	-351.23901582504993	-911.2561579599453	0.11302732519565846	78.57080426269806	50.20279949472978	0.5613677737017694	1.506871010175433	0.5613677737017694	0.5613677737017694	2.7074590561389438	0.10156661258031609	121134	4	0.30757353741125415	0.14200932571699662	1	1	0.14200932571699662	0.30757353741125415	0	0.28521951230598513	0.19777386886164858	0.15646156408022915	0.36054505475213694
181000	-1631.9879436124043	-1704.9611813175302	72.97323770512602	-446.67937898317086	-357.3032080327893	-900.9785943015698	0.1469641845072085	75.45578415389414	50.33822306220831	0.550441023040382	0.9118238848800347	0.550441023040382	0.550441023040382	3.335286433418504	0.10156661258031609	121134	4	0.526352830179515	0.2056335750912865	1	1	0.2056335750912865	0.526352830179515	0	0.28521951230598513	0.19777386886164858	0.15646156408022915	0.36054505475213694
182000	-1643.3933385595867	-1718.6155726676784	75.22223410809163	-441.9536757284006	-343.24939813870816	-933.4124988005697	0.12697750760665774	78.35324434434132	68.4300575257426	0.5669570379964143	0.8622758400119384	0.5669570379964143	0.5669570379964143	3.335286433418504	0.10156661258031609	121134	4	0.4696465008816738	0.3718857304088756	1	1	0.3718857304088756	0.4696465008816738	0	0.25659355946755424	0.19777386886164858	0.17919114285808113	0.36644142881271585
183000	-1634.5715638736858	-1707.6202127905967	73.04864891691088	-442.48600944815763	-349.29992772447935	-915.8342756179597	0.1378183150321127	76.40490096449359	42.545218779560905	0.9371740737894761	0.8258734966456711	0.27335402564184946	0.27335402564184946	3.5886777657008393	0.10156661258031609	123345	22	0.47807479870630964	0.2578610994260446	1	1	0.2578610994260446	0.47807479870630964	0	0.25659355946755424	0.19777386886164858	0.17919114285808113	0.36644142881271585
184000	-1635.3743310427517	-1705.8325666846	70.45823564184826	-445.49195544276046	-347.73455518695187	-912.6060560548877	0.17588242436424648	73.91993331610689	36.115904151454565	0.9371740737894761	1.2106156421555174	0.4069015661623171	0.03232257355430822	3.380663570784075	0.03232257355430822	123454	29	0.47807479870630964	0.2510697907113294	1	1	0.2510697907113294	0.47807479870630964	0	0.25659355946755424	0.19777386886164858	0.17919114285808113	0.36644142881271585
185000	-1635.241698344236	-1712.0124697183494	76.7707713741133	-442.79248226933436	-348.7296266988014	-920.4903607502137	0.12332638529179764	79.2665931472079	64.01829873335085	0.6377418426260177	1.0052475529892795	0.6377418426260177	0.16930259548730608	3.380663570784075	0.16930259548730608	121343	9	0.47807479870630964	0.16734551220418759	1	1	0.16734551220418759	0.47807479870630964	0	0.25642544469245887	0.19777386886164858	0.17919114285808113	0.3666095435878112
186000	-1643.8109801261512	-1718.7468474718858	74.93586734573445	-446.92924349801785	-355.8453853330921	-915.9722186407756	0.1179498256843303	78.0704876236831	43.92260592346711	0.9279276065399022	0.8571796272136214	0.8635173467223081	0.16930259548730608	3.012770228549558	0.16930259548730608	123454	29	0.47807479870630964	0.06801665136805618	1	1	0.06801665136805618	0.47807479870630964	0	0.2746693976225919	0.17952991593151554	0.1804466162037449	0.36535407024214744
187000	-1632.558818846102	-1705.394684952881	72.83586610677908	-445.0581290490976	-350.10930083667	-910.2272550671136	0.1566007350206918	75.88052987572661	63.30266734289898	0.9279276065399022	1.2636398678133964	0.5870793787937418	0.10429145915170165	3.012770228549558	0.10429145915170165	123454	29	0.3564114649100046	0.1349309401722147	1	1	0.1349309401722147	0.3564114649100046	0	0.26331866737526366	0.17952991593151554	0.17864799744208712	0.37850341925113345
188000	-1636.2425658011448	-1711.6020453379579	75.35947953681296	-443.9593931271562	-348.61292106015185	-919.0297311506499	0.1475926703660802	78.23440346770394	61.35452433436835	0.7320233249865069	1.2884499228831987	0.5594433913790575	0.09171950698099868	3.2366443467892414	0.09171950698099868	123454	29	0.36660355159336744	0.12568567029242783	1	1	0.12568567029242783	0.36660355159336744	0	0.2725601554219713	0.17952991593151554	0.17864799744208712	0.3692619312044258
189000	-1640.4070313043358	-1713.8337768043957	73.42674550005985	-443.7991261215006	-357.23301969085327	-912.801630992042	0.14397335603395597	76.14400324395544	63.13436032729437	0.6852395156299045	0.6902026221384548	0.3893742472979924	0.1877353392906516	3.859712936352347	0.1877353392906516	123454	29	0.36660355159336744	0.1135984727263455	1	1	0.1135984727263455	0.36660355159336744	0	0.2969417062843929	0.17952991593151554	0.15426644657966554	0.3692619312044258
190000	-1633.622130183002	-1705.0076129902704	71.38548280726845	-444.6388930652655	-355.0643141758955	-905.3044057491096	0.14806736444818047	73.88740409937182	81.46191241374751	0.6265119567470525	1.0751328715949813	0.30530349916331456	0.30530349916331456	3.47478268689582	0.21296548643551838	123345	22	0.3467909716242423	0.09264250101205677	1	1	0.09264250101205677	0.3467909716242423	0	0.2969417062843929	0.17952991593151554	0.15426644657966554	0.3692619312044258
191000	-1625.2109390757776	-1707.6223243228258	82.41138524704817	-442.98468946003794	-347.0289087916113	-917.6087260711765	0.1029942118389381	84.53112584564616	81.07976429875703	0.5446952414562267	1.5524684174753562	0.5446952414562267	0.20237858158666888	2.997447141015445	0.15831537701007764	121345	10	0.3467909716242423	0.03933144751426693	1	1	0.03933144751426693	0.3467909716242423	0	0.2969417062843929	0.17952991593151554	0.15426644657966554	0.3692619312044258
