Sample	likelihood
0	-1105.4466844316787
100	-1095.3799598272271
200	-1125.47426196045
300	-1139.7731487716228
400	-1139.205100405235
500	-1119.9408771164324
600	-1123.0507794197122
700	-1107.9906360378695
800	-1111.8118264570148
900	-1145.6087578942738
1000	-1115.6185751621488
1100	-1120.1657311456686
1200	-1109.4643897287308
1300	-1088.4712061379887
1400	-1116.7500212317539
1500	-1090.708130234644
1600	-1100.6336065386631
1700	-1089.9552586231184
1800	-1092.0606642157722
1900	-1093.7500942212398
2000	-1082.3882640269003
2100	-1088.3633349677436
2200	-1132.014633397382
2300	-1110.1492080181188
2400	-1092.4320244064006
2500	-1101.3923087742107
2600	-1094.517418323012
2700	-1131.8102646850498
2800	-1091.794411870355
2900	-1093.4514077093932
3000	-1090.336046652138
3100	-1111.7977392000832
3200	-1108.4849151758658
3300	-1151.1633297897258
3400	-1152.5804007205493
3500	-1094.6557019812421
3600	-1095.5885598374762
3700	-1154.853078734514
3800	-1136.6455710664634
3900	-1121.114742700518
4000	-1098.5684532146054
4100	-1123.8743164745415
4200	-1100.706675428348
4300	-1178.8776224763735
4400	-1154.7518177030693
4500	-1150.3506553644088
4600	-1124.6869498232024
4700	-1143.247466997092
4800	-1156.7583798002777
4900	-1156.241478967639
5000	-1144.6031280933657
5100	-1118.1975061366365
5200	-1171.884238241768
5300	-1146.2485149297263
5400	-1168.4942532971081
5500	-1132.4779787014402
5600	-1125.3761319429357
5700	-1150.3491952990926
5800	-1129.2313202282646
5900	-1114.526790193443
6000	-1102.9651664147464
6100	-1106.069047601812
6200	-1119.1218395461033
6300	-1101.4520549553233
6400	-1170.2018802777427
6500	-1153.6940522352625
6600	-1118.51008552997
6700	-1101.0795005728216
6800	-1111.6448682981006
6900	-1117.4318330764008
7000	-1099.340624438154
7100	-1157.958177341368
7200	-1104.3959673635468
7300	-1090.4999332357713
7400	-1100.9562226563244
7500	-1135.0576084225668
7600	-1097.8994169483135
7700	-1116.0117526380684
7800	-1104.0706013332403
7900	-1106.0638087050665
8000	-1090.281356141719
8100	-1102.2089754453164
8200	-1088.6440107042508
8300	-1095.8139206061633
8400	-1087.0661648132213
8500	-1129.0065721155302
8600	-1092.6641054073211
8700	-1087.6727114476796
8800	-1081.6995439297657
8900	-1099.984883274699
9000	-1096.0447103510226
9100	-1084.6379353377263
9200	-1110.1526829896598
9300	-1116.890898823529
9400	-1097.743542806238
9500	-1100.303432505842
9600	-1090.9818113856095
9700	-1093.1811357116053
9800	-1102.7856964397565
9900	-1088.0695256900349
10000	-1099.2663656043947
10100	-1101.8276527877697
10200	-1121.5137690859244
10300	-1093.0588684632514
10400	-1115.8539738985328
10500	-1119.1382608507456
10600	-1112.1777368865519
10700	-1105.7593102024134
10800	-1097.253015271419
10900	-1099.8951641679712
11000	-1090.3447311042469
11100	-1103.7471187067172
