#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1353.5255842058687	-1087.792818951481	-265.7327652543878	0.12492657354182644	0.09414350047999819	0.03624602222085262	0.060104413650986094	0.11546759351537499	0.4629711314551057
1000	-1342.3979886474465	-1078.648117364453	-263.7498712829936	0.14009410774651063	0.10745018500165773	0.03995237324794934	0.07488335597408774	0.09313667833191638	0.7318534201318246
2000	-1341.9723489139667	-1080.0554003105663	-261.9169486034004	0.10485108894420446	0.1269193134724779	0.06324525404328422	0.07677558202572739	0.12617080548068652	1.1641962379492496
3000	-1351.3175273012725	-1083.1273619959939	-268.19016530527875	0.09115237535019736	0.09223340289788964	0.04624442795910169	0.07380678275779276	0.0821650771972727	0.5532868896370046
4000	-1350.6692339140907	-1090.8149959907555	-259.8542379233352	0.13150352314673616	0.1349512823359828	0.063231766499719	0.08291066771620283	0.08399213077491265	0.44022537454334865
5000	-1344.131533330934	-1082.0788148652791	-262.0527184656548	0.0832726854563609	0.11203512942258785	0.06344788054917613	0.06048801274557638	0.15949394388753182	0.6692888900977321
6000	-1343.9850323177072	-1083.9804827838598	-260.00454953384747	0.11102337283795234	0.09564504085682005	0.07274507627157947	0.09259359322971468	0.13205558071771017	1.1133405925483195
7000	-1346.7552481672233	-1085.0315154725968	-261.72373269462656	0.07000002805697086	0.14060674499959472	0.0581143395092777	0.11215445256085742	0.06949807772442348	0.5848197247631516
8000	-1346.9548997374925	-1080.1675379855806	-266.78736175191193	0.0822854020034319	0.11462365505946534	0.062054364111963495	0.07523474383862386	0.08408680318508036	1.8791901838567575
9000	-1343.9119716970647	-1085.8266218295844	-258.08534986748026	0.09633001534665601	0.10262839847479902	0.08408027568337512	0.11276119379913135	0.09890955422006767	0.7671315681571084
10000	-1347.8164703055231	-1082.277701439717	-265.5387688658061	0.0633856445391512	0.11441405179496772	0.04698641288119365	0.09060278390346806	0.19340124646401263	0.6738958334023346
11000	-1343.2095038972068	-1083.509211455997	-259.7002924412098	0.08439497554798958	0.13754198459295663	0.0564904687605023	0.1131325027660317	0.12038547666208052	0.5443454528646428
12000	-1341.6351444313898	-1079.7476153190473	-261.88752911234246	0.08502265361209238	0.09961679574103169	0.05705404296837707	0.0716774145189955	0.12755673445886936	0.7900326161365323
13000	-1344.7912954046774	-1080.8499386414805	-263.94135676319695	0.10782531246290798	0.13525407078395119	0.06334153304832646	0.05530670722245522	0.14414311127911208	0.8924610517135633
14000	-1345.7008686259321	-1087.0746723309217	-258.62619629501046	0.13764992537728413	0.10393104559059525	0.06735157695195211	0.08329203900089087	0.1442459137389563	0.421688840120562
15000	-1349.9039028829684	-1084.1558660391543	-265.74803684381413	0.11226534169556024	0.08236920105355139	0.058870623844262816	0.06058640724854314	0.08305063022223788	1.6132588268896557
16000	-1343.1467454246263	-1081.3953573850195	-261.7513880396068	0.0982723796517703	0.10847245049809501	0.06977309357981933	0.08041658423300578	0.11478150062317538	1.605461511505547
17000	-1341.4264489191985	-1080.258609855579	-261.1678390636195	0.12468179122996363	0.11501114296810584	0.05039962911517757	0.07698529147270333	0.09824387353234659	0.647644882828761
18000	-1344.3952550858287	-1082.3944058408083	-262.00084924502045	0.09486610980743813	0.11717536786083485	0.05290359282918742	0.11237691940855786	0.1092960693484979	0.7466912383902329
19000	-1341.5999903025333	-1078.6645151156317	-262.93547518690156	0.09094507854111643	0.1323983387817804	0.0485615892556701	0.08418505056058632	0.14970098358352052	1.0108636704630527
20000	-1343.3344029289528	-1082.6889881363722	-260.6454147925805	0.12528883419021355	0.09747797004481933	0.06740391643269336	0.07650356697147534	0.08837192515666631	0.8727514064266552
21000	-1349.8428630194535	-1091.1288398701035	-258.7140231493499	0.11690487782459223	0.09425285483848556	0.06659449719947155	0.08084745076697478	0.08752878300014309	0.34002279996653817
22000	-1346.9748965170788	-1083.094975747351	-263.87992076972773	0.09959536053962949	0.06993552407960238	0.07144704829209324	0.07269428104637506	0.11030777688803504	0.9311847444130243
23000	-1346.7038091058016	-1079.3395057596595	-267.3643033461422	0.0744400660586931	0.07987776472653321	0.04922432282133594	0.12382972024857901	0.06815329126013168	2.4749499438050018
24000	-1346.932510589585	-1081.9717058262834	-264.9608047633017	0.12838904396914444	0.05670411637075328	0.055050202841859845	0.08015470970511838	0.08835961903737795	1.1765592953514667
25000	-1342.6984478854506	-1080.4874679642621	-262.2109799211886	0.11743440761455173	0.10054060750843863	0.04853539180191567	0.14063207976243447	0.12105951726690416	0.8050827413696935
26000	-1343.5186405417246	-1083.039744379339	-260.4788961623856	0.08178243190453403	0.10866262927596697	0.05963953665727516	0.13294431648360808	0.09315672532635412	0.7361462162692107
27000	-1342.0702470743452	-1080.8664142450407	-261.2038328293044	0.11528040924493106	0.07953690298093828	0.057070155066063964	0.10356032700638763	0.07314088574102257	0.6566449948202002
28000	-1349.698736814827	-1088.6300941122377	-261.06864270258933	0.11195131528499752	0.10627776758566154	0.07443199533933763	0.049211719754162775	0.11627992778707825	0.42948222203009173
29000	-1345.1106091771908	-1084.7261731588978	-260.384436018293	0.09589561554378585	0.10429756275087004	0.06133949458934989	0.1563379236315608	0.08996168142556812	0.7189728543425996
30000	-1344.1992432856114	-1081.1351700967487	-263.0640731888626	0.11624292528426593	0.09830412848938658	0.041105653544241796	0.0957121886731343	0.17726732947391385	0.5816776202134735
31000	-1344.895480995962	-1076.4295008999275	-268.4659800960347	0.09120929775086735	0.09378013806970918	0.03448333747474626	0.06939573771484175	0.14102180601445277	1.9503429901998606
32000	-1345.557500242645	-1076.7525325165234	-268.8049677261215	0.11842569723500028	0.11693035859326713	0.042359204996074824	0.06469000732269746	0.10010456482223337	4.4824957004868935
33000	-1341.2023184820866	-1079.5989966214793	-261.60332186060737	0.11907514864105168	0.11396197639818077	0.05734958757157707	0.11941303926647333	0.07095388222351655	0.957355126166878
34000	-1352.2930634484942	-1092.6479877066026	-259.64507574189156	0.06767934566237524	0.08180403406904745	0.086190709198392	0.10244777723176293	0.08962263428215755	0.5270789561003393
35000	-1343.9134636208469	-1081.6632973278647	-262.2501662929821	0.07364656263965641	0.09996652651137422	0.06014066333684541	0.1475914649741712	0.07371009958377005	0.8148722910281163
36000	-1344.1141034103848	-1080.6795381005725	-263.4345653098122	0.11045758614536041	0.0882382663573507	0.05167321930818756	0.13476610377036374	0.13086818327463187	1.1967991766029986
37000	-1341.702923279689	-1078.9582205819245	-262.7447026977644	0.0907035250723606	0.11366500224003043	0.040416844015823336	0.1003375065369408	0.106701017625188	0.7606697698036637
38000	-1343.1991161173758	-1076.9698661450425	-266.22924997233326	0.1171839361398742	0.11195435345282931	0.033940942912197666	0.10043751844186939	0.13454451803699685	1.2656987812530276
39000	-1348.2176352873707	-1085.6335420074909	-262.5840932798799	0.10152940578529611	0.10888639295779642	0.06305841194282011	0.08954919198622306	0.04942762229689919	0.6081177191750949
40000	-1347.4181764145592	-1085.4824739012365	-261.93570251332267	0.07127327721404494	0.1069062356267061	0.0691519661002894	0.14400507329781428	0.1896793009246131	0.6310972335509833
41000	-1340.0915743845271	-1080.4128326527034	-259.67874173182366	0.0971668484946944	0.11327654714103556	0.05562720447794945	0.09357681490651835	0.12095111876068423	0.6218286242643526
42000	-1349.2169855957097	-1085.3533045840586	-263.8636810116512	0.07635887052088743	0.1545229368740803	0.06446010425745488	0.07840758146549197	0.11995127251684912	0.6639215778989728
43000	-1341.1155839898827	-1080.7002304253929	-260.41535356448986	0.10770635584951481	0.08872031054621465	0.05482721681512319	0.09758372111375516	0.11216123736874081	0.6042582606309852
44000	-1345.5497963957284	-1079.4116740426944	-266.138122353034	0.08831658660667388	0.08184105268909674	0.05820460320830479	0.0519867321642256	0.12114006721541012	1.7482095471676866
45000	-1347.8181871068814	-1081.0713192356047	-266.7468678712766	0.14824606316646163	0.10432886444689861	0.04908413175794549	0.08940500733146994	0.0647174450532474	2.3040458001776614
46000	-1343.017659332447	-1082.041561560769	-260.976097771678	0.07655510813897995	0.09598639880489034	0.05606186028296687	0.1182458822147798	0.08471572769604926	0.6348678613140024
47000	-1347.5857438358191	-1080.116563068725	-267.469180767094	0.10617407117545322	0.08564682347696878	0.032731498688866344	0.08397298079645449	0.06976173754399029	0.8231442981021646
48000	-1341.8528036088737	-1077.6264789279257	-264.22632468094804	0.1235673267106732	0.09038046103287498	0.04918290972786284	0.08078354640680338	0.13542028897028477	1.325250145587987
49000	-1343.4368872282196	-1079.3924416503285	-264.04444557789105	0.08895806794422978	0.10359054750527388	0.042068410655840736	0.0694565475899203	0.11203183899126933	0.7154586158116536
50000	-1340.5528243690644	-1078.59692956275	-261.95589480631446	0.09652316157961305	0.10346759108708595	0.04468038052068282	0.11685213563232875	0.09610732877840732	0.6906645530742073
51000	-1347.1996605784925	-1087.3210443725875	-259.8786162059051	0.08756612463713528	0.1319320486024054	0.0473603401347231	0.1189836029560207	0.1416589738417446	0.3644372062485861
52000	-1343.7138116900956	-1077.8153393590865	-265.898472331009	0.12138578713135864	0.09487312602138806	0.0417265699116432	0.06112693206384022	0.06813176369045741	0.7768225657817291
