#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-1565.588442035172	-1400.2095202873093	-165.37892174786265	0.20927258057351517	0.054641600044941604	0.11196679185068867	1.0332388755877469
1000	-1567.4335134644582	-1405.164845748372	-162.26866771608613	0.15001412758610982	0.06030746437191599	0.11536621138748684	0.8906471673032926
2000	-1566.9884093044993	-1400.4587304262127	-166.52967887828672	0.1954566234836205	0.0542832519699446	0.07114194150069683	1.086196675267744
3000	-1568.2755665853394	-1406.1679050015143	-162.10766158382512	0.1755323135655129	0.07796684846997387	0.13556356023967148	1.0103746456376748
4000	-1567.3629969691117	-1401.0703419300526	-166.2926550390591	0.17693846801575427	0.03937443238802509	0.15804773193030458	0.6606823821326498
5000	-1565.9340722457475	-1401.0833742961267	-164.8506979496207	0.17710125071233457	0.053204405279954105	0.10019310062781027	1.2165601798299448
6000	-1567.749242938973	-1402.5016490040907	-165.24759393488236	0.17098365852680125	0.05993293000947252	0.13952404533748008	2.663834711391127
7000	-1570.539111756735	-1409.1698855225768	-161.3692262341583	0.15593278534299557	0.06595020030516965	0.08186951033087086	0.5077580797252704
8000	-1565.4527739147004	-1401.7370339769182	-163.71573993778225	0.17498789277971696	0.054986069043877366	0.12210033262840811	0.9741951011708502
9000	-1567.4013357330048	-1405.4174506079603	-161.9838851250445	0.15717503725146273	0.057768329611284155	0.13028838486036567	0.6185437041800708
10000	-1569.2036093025308	-1405.869519199635	-163.33409010289571	0.14094675400798917	0.059999791628340654	0.1387964108921618	1.360588812891762
11000	-1566.5891417671974	-1403.0914163481314	-163.4977254190661	0.1791387667283771	0.06466541918986922	0.09967033481913128	1.041947283682926
12000	-1569.7507138085084	-1405.532965369634	-164.21774843887442	0.1740846880551832	0.05767072858012846	0.10234788953612967	0.5259268100132634
13000	-1568.1575146736757	-1399.0198668820963	-169.1376477915795	0.1832431737178972	0.03443143498287335	0.10541959112476265	1.9071693268013017
14000	-1569.7941392197008	-1400.6274400764776	-169.16669914322316	0.16914616400930593	0.04461315749916294	0.048126954676976294	1.1781389850862574
15000	-1568.869382439573	-1400.4257902082954	-168.4435922312776	0.16581315250916157	0.03569630336086933	0.07010408296028853	1.1151314434009645
16000	-1570.249111006599	-1400.7782656541438	-169.47084535245523	0.18893930936092937	0.032171685145912496	0.185939442445703	0.6018883782782627
17000	-1567.9845085455313	-1399.4336600349338	-168.55084851059738	0.18403300059155006	0.043735279560968905	0.14125528345349717	1.601609661664232
18000	-1569.4911167533583	-1398.5759606590768	-170.9151560942814	0.19736950894451008	0.03842512695086093	0.09448702701609094	1.2830437823235568
19000	-1568.715258201871	-1405.8743595154401	-162.84089868643085	0.16517622096978388	0.05495492301090936	0.08224943692657974	0.5261236441163849
20000	-1567.091258449952	-1403.3490894687507	-163.74216898120127	0.20302162916359406	0.0714453773702295	0.1071955939911139	1.1627545677682973
21000	-1566.9903890186108	-1403.5220264762208	-163.46836254238997	0.15575188754277866	0.049617019155205735	0.13092441968699597	0.715383785158589
22000	-1567.0033933806358	-1404.9223736575327	-162.08101972310317	0.16231343268720655	0.06660144769654171	0.10671585275386845	0.9433436083784629
23000	-1566.5119161047903	-1401.9461840198633	-164.56573208492708	0.18447613751365433	0.061496064448733574	0.0937963166183733	1.5353976230252582
24000	-1574.1897935650547	-1398.0908607266242	-176.0989328384305	0.23365909778871022	0.03749835713687418	0.06760025479085259	11.74283921343076
25000	-1568.2008223827436	-1401.862637310056	-166.33818507268757	0.1748705882407785	0.039849137878705046	0.09802412639643346	0.6175334708967388
26000	-1567.736907372711	-1400.8910009996662	-166.8459063730446	0.18398669392258887	0.0553203387697505	0.14690077840719784	3.1477380339378622
27000	-1568.6251714544721	-1403.7803198673391	-164.84485158713292	0.14289204427730684	0.04757588745124533	0.10670872843594964	1.2154261173076695
28000	-1567.6231394224392	-1401.6629274860397	-165.96021193639953	0.16704309288104194	0.046519195988004615	0.09531865835812241	0.8111778622621255
29000	-1565.723496381981	-1401.0720706592751	-164.651425722706	0.19444361294023468	0.05761417784143859	0.1463986468173338	1.02433344497361
30000	-1566.8345063554757	-1402.1334131978365	-164.70109315763932	0.17283851885428486	0.04394465240676053	0.09477379105145343	0.636297472129208
31000	-1572.3554409169624	-1407.8449406913553	-164.51050022560705	0.1667424184351587	0.040840670299745314	0.11497408358177945	0.3849758325636212
32000	-1569.9249706929631	-1408.7138885543598	-161.2110821386034	0.14122476556744562	0.06536665683304264	0.09158955377006185	0.6414916479560719
33000	-1566.7688652116701	-1403.1003262292702	-163.66853898239987	0.16280398822588807	0.048904481578394284	0.10388196390887913	0.6746194616239569
34000	-1568.0388941450683	-1403.2899530531267	-164.74894109194156	0.14641103836793243	0.041862036455263596	0.10577254720190399	0.8417064527300537
35000	-1567.7923174900156	-1400.599648132723	-167.19266935729277	0.23338361604848054	0.059145584364197104	0.10547948552175579	1.7284302788102546
