Sample	likelihood
0	-1424.7654151485792
100	-1412.4285376627843
200	-1435.1146680474787
300	-1419.9178065363963
400	-1415.4855524409613
500	-1411.258522145903
600	-1455.4749570786566
700	-1428.5424055807423
800	-1496.5283407512356
900	-1507.5528708528605
1000	-1537.8744046841837
1100	-1500.218724496131
1200	-1519.3982431767179
1300	-1542.5265819755568
1400	-1533.5390688168955
1500	-1587.3628983183598
1600	-1531.9636596388027
1700	-1453.081479694651
1800	-1521.4667484187498
1900	-1503.4636208909797
2000	-1473.0619204211393
2100	-1442.5396673683101
2200	-1473.1653853988314
2300	-1458.7108910062589
2400	-1464.6626008980893
2500	-1442.4365703375472
2600	-1499.3757245281959
2700	-1462.798658187226
2800	-1522.4796484015774
2900	-1524.2541521368692
3000	-1443.3435819120632
3100	-1462.4876919489757
3200	-1452.7078163799497
3300	-1445.6227139586308
3400	-1517.572679068719
3500	-1453.6086812632593
3600	-1485.1737656903854
3700	-1504.3078822935468
3800	-1537.8246177738372
3900	-1449.7991901611335
4000	-1475.5645170456273
4100	-1504.4795753879262
4200	-1455.2934070547662
4300	-1465.0771546358772
4400	-1493.3814507275692
4500	-1478.2263577276938
4600	-1491.5085667511303
4700	-1489.0700839280044
4800	-1504.0406329189432
4900	-1539.82350806546
5000	-1486.0687799912548
5100	-1520.8000722038137
5200	-1482.4680045179985
5300	-1469.8740850370339
5400	-1518.9294297002866
5500	-1496.7397034207668
5600	-1523.0667589165714
5700	-1570.3643168411597
5800	-1546.023761980869
5900	-1483.9967669464472
6000	-1580.281630793445
6100	-1540.0312923131228
6200	-1494.9270972933723
6300	-1537.54060488104
6400	-1530.930860741269
6500	-1530.5018456506655
6600	-1506.1364232800033
6700	-1500.9913995594834
6800	-1546.337009221457
6900	-1479.5599922140568
7000	-1502.6168206952627
7100	-1552.2693010881221
7200	-1574.501642684689
7300	-1516.3721666993997
7400	-1525.9847879292743
7500	-1475.702262495673
7600	-1478.8848504513492
7700	-1526.6114705237069
7800	-1475.2213285402495
7900	-1493.9975019560852
8000	-1504.445963022009
8100	-1506.5766044130355
8200	-1516.6974567299992
8300	-1487.5001399643047
8400	-1509.1538370996145
8500	-1463.1863001720271
8600	-1433.989800667338
8700	-1447.9248861755582
8800	-1439.2097509807875
8900	-1447.4771235652408
9000	-1450.5833886537237
9100	-1435.0586876350749
9200	-1451.4339211462404
9300	-1467.164100268265
9400	-1487.8117112865734
9500	-1430.419309217155
9600	-1464.4030952723042
9700	-1461.1119168499183
9800	-1476.2919028400645
9900	-1442.7260944217664
10000	-1459.264225630603
10100	-1437.0927780616807
10200	-1431.135435938001
10300	-1428.1426536575811
10400	-1451.7487039303046
10500	-1450.3252212820423
10600	-1486.6169747881008
10700	-1489.1310812821682
10800	-1555.476420198033
10900	-1467.2266675859187
11000	-1442.5987606861995
11100	-1439.7190395796185
11200	-1467.05099740084
11300	-1432.5887701224385
11400	-1447.292705672206
11500	-1531.5196711946921
11600	-1449.7229668982318
11700	-1442.149787025992
11800	-1462.2143243574806
11900	-1451.4672825778987
12000	-1464.7881257688089
12100	-1444.1567237975084
12200	-1461.3437232983715
12300	-1483.2856536799718
12400	-1474.6209062495707
12500	-1459.3092358812496
12600	-1427.8054424735687
12700	-1437.4966128176961
12800	-1438.7246067591973
12900	-1451.0080603625488
13000	-1417.245717051607
13100	-1444.4349320904912
13200	-1444.8055140618894
13300	-1453.6788984265236
13400	-1496.7028228504223
13500	-1457.527871847697
13600	-1456.2909083858451
13700	-1429.2056541049965
13800	-1424.8343471363555
13900	-1446.5400313139821
14000	-1411.6091967193756
14100	-1444.572691773553
14200	-1443.5980541199033
14300	-1441.7133400858675
14400	-1440.9120422495973
14500	-1456.5728276110278
14600	-1461.4082769086833
14700	-1488.042976234302
14800	-1474.735153945006
14900	-1497.6156811751348
15000	-1513.9039381643634
15100	-1525.896742462309
15200	-1456.0403129979964
15300	-1461.7806637743627
15400	-1423.4640369632357
15500	-1450.6378554353169
15600	-1432.647720057894
15700	-1435.010186507478
15800	-1434.7855107909013
15900	-1438.249596805649
16000	-1488.0569722422726
16100	-1562.8757273337544
16200	-1442.320684215742
16300	-1450.4806849258168
16400	-1471.3955980676853
16500	-1437.837163863755
16600	-1446.0424948036043
16700	-1441.7233444102749
16800	-1415.108661062779
16900	-1420.8195305017414
17000	-1458.2540164171144
17100	-1443.7986534611991
17200	-1423.5607016569595
17300	-1424.1090958636548
17400	-1433.5202708633956
17500	-1455.2285487469135
17600	-1447.6362162387695
17700	-1466.8278369358234
17800	-1434.1683021039003
17900	-1459.1342413120747
18000	-1452.5269501281655
18100	-1410.6773233220456
18200	-1434.5255691454392
18300	-1457.3479335134941
18400	-1485.7133853001706
18500	-1516.5229135700915
18600	-1600.4006592230346
18700	-1466.4357615611711
18800	-1454.2431480811965
18900	-1488.3562994132287
19000	-1464.786423377827
19100	-1489.2363539438834
19200	-1501.6690229269159
19300	-1553.364571219512
19400	-1526.875140275275
19500	-1429.3591096250561
19600	-1427.3936274088599
19700	-1457.3189607862696
19800	-1406.746847574852
19900	-1425.858548650513
20000	-1439.2271746697063
20100	-1438.120191085423
20200	-1511.8579338940087
20300	-1547.4717046714013
20400	-1534.3102061301042
20500	-1507.712003933834
20600	-1539.5907456650211
20700	-1461.5133150833844
20800	-1463.314027541694
20900	-1451.8757206370447
21000	-1472.615175745882
21100	-1496.2210906200298
21200	-1456.1394220509474
21300	-1420.4185221599
21400	-1430.0138161762452
21500	-1437.0969161267776
21600	-1455.7984682656743
21700	-1507.8786416169696
21800	-1474.4823991006008
21900	-1477.1762251179312
22000	-1491.0228651796492
22100	-1476.8144107733924
22200	-1430.3778469404692
22300	-1424.261005922049
22400	-1411.2166265072456
22500	-1432.6379874467584
22600	-1428.4753080988849
22700	-1424.5250469056728
22800	-1428.19753049963
22900	-1487.8889209443091
23000	-1467.665926676482
23100	-1457.4898391511556
23200	-1448.1577674135585
23300	-1482.5387649366123
23400	-1494.6662425216914
23500	-1496.1880691999784
23600	-1516.9031746829687
23700	-1450.8971780772413
23800	-1484.5520578868632
23900	-1446.0889331839974
24000	-1459.1558230994315
24100	-1464.6285595774439
24200	-1461.671136249934
24300	-1482.363995225825
24400	-1516.5709353333616
24500	-1577.047931144382
24600	-1481.871036343657
24700	-1492.8539767834982
24800	-1465.78325231977
24900	-1467.557241147474
25000	-1536.1695414106453
25100	-1461.3797425030994
25200	-1506.643174565545
25300	-1463.534920042139
25400	-1542.8948521488858
25500	-1488.525122326956
25600	-1504.0395632030604
25700	-1459.248523644515
25800	-1526.3657203275197
25900	-1454.5616951341462
26000	-1437.637896955253
26100	-1440.3961286604492
26200	-1438.4132278925545
26300	-1434.3785500043373
26400	-1445.7124073247824
26500	-1429.386875519453
26600	-1430.674884794169
26700	-1409.3374143963242
26800	-1408.3461648664556
26900	-1435.5707073406898
27000	-1423.9220832769174
27100	-1414.6637471916742
27200	-1412.459960957784
27300	-1425.7124185344226
27400	-1473.5848037397498
27500	-1456.4551556591896
