#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1828.9400207846822	-1574.8988176332614	-254.04120315142086	0.1423130041701704	0.07769806050565259	0.09898916427891725	0.07453882967100042	0.0875124719409987	0.10846593889591781
1000	-1574.855900597568	-1321.8768654566368	-252.9790351409312	0.0732016117002797	0.1292157956890266	0.05527714281915821	0.10198532964729562	0.11592531213606147	0.03454982020712962
2000	-1495.6329081777403	-1242.1928788107161	-253.4400293670242	0.1082881775744758	0.07268566454109311	0.09899373043713812	0.0926629909064837	0.12947681292078336	0.09996757081377794
3000	-1845.1982686483664	-1596.1016164417265	-249.09665220663987	0.07920153297741983	0.0722073588222956	0.12691232729293392	0.10629997453868127	0.1152261446823991	0.01570375304952497
4000	-1624.208562764128	-1373.1746356930626	-251.03392707106534	0.08542095645438995	0.13828924267754802	0.0705508389760062	0.11442887046521988	0.1286861927737455	0.03911975157447586
5000	-1462.3684372710306	-1211.4914658522725	-250.87697141875816	0.11696205124612195	0.10459539814008122	0.10833011452559355	0.12344448116721843	0.11907713573535256	0.08230322040354476
6000	-2006.7397926896083	-1759.8262438241422	-246.91354886546614	0.10935958282054835	0.10644233373033869	0.11998529170912697	0.13586677530439836	0.10277864043653993	0.018465934359304652
7000	-2278.3482642735953	-2030.4197886471388	-247.92847562645642	0.12173981281711553	0.1716599289421892	0.15171578444405562	0.1059423798422675	0.13004601916420108	0.010856413297531536
8000	-1671.2424336473564	-1419.4561843987976	-251.7862492485587	0.06844307671711211	0.1448875176422302	0.07047741804061097	0.10991073586724347	0.09501050489829575	0.022329695736653363
9000	-1603.7374585720263	-1353.144450589254	-250.5930079827725	0.07326189995416592	0.10547170877443747	0.11638964263039168	0.12704738987964861	0.11181575953808821	0.03582849109277309
10000	-2874.3159706447045	-2627.644779351966	-246.67119129273868	0.1020925633648713	0.1764026983430163	0.1179202211725849	0.18742866442062886	0.11448738807200443	0.006281327494023932
11000	-1835.4125157787005	-1587.9166046857113	-247.49591109298922	0.1073180571782264	0.0836276533616833	0.10897315449457319	0.10886928794443089	0.1210283307410098	0.017189000894874223
12000	-1823.601565237011	-1576.1848373361795	-247.41672790083152	0.09747458127539152	0.14938872678868487	0.1031319942552667	0.11093248803360735	0.11071895769748691	0.017431871610323894
13000	-1732.3162829186592	-1480.9146721602208	-251.40161075843835	0.14726711156315528	0.136797067563855	0.15086895065284636	0.07225238919090791	0.15355229268653212	0.027286599220037035
14000	-1810.141698720734	-1560.3333872597204	-249.80831146101343	0.11364780027364235	0.10271652063080196	0.0686916500685003	0.10513705023198991	0.08533439178911709	0.02333010974660259
15000	-1834.1598748428805	-1584.4379421464687	-249.72193269641184	0.1635370610088505	0.10288316471849464	0.053321297599493916	0.10047609649457889	0.13702134778127983	0.013201401578441142
16000	-1725.9472862332448	-1476.5140700324025	-249.43321620084225	0.09508636767202935	0.10800820685406562	0.13366729482485956	0.11322858123321244	0.12227236366194517	0.02988077257949073
17000	-1521.3505222773053	-1266.0502540116204	-255.3002682656849	0.08630352137760218	0.15370832349091437	0.06114424323701315	0.14991679139508476	0.11282321660320227	0.09359094048639352
18000	-1876.3975027521947	-1624.5588975703563	-251.83860518183837	0.06474094154295129	0.10834015735700839	0.19350407872277428	0.10802611695968348	0.1552879118266425	0.022517478091159792
19000	-2131.674219815978	-1885.059225818061	-246.6149939979174	0.13091575762747448	0.14465559052633045	0.09259009355122597	0.09181658374163405	0.0980564215640376	0.00845809693179254
20000	-2053.2993811753445	-1804.316937113279	-248.98244406206567	0.07074999235722396	0.06618998350724321	0.10237317884058157	0.09238827029972776	0.08155328591126416	0.008561856771209062
21000	-1471.1402398583346	-1217.4327792091644	-253.70746064917003	0.06945079964836177	0.10344178635150043	0.08406553484542906	0.0805851207135073	0.14902481766244655	0.06226527016991136
22000	-1391.215600137752	-1130.5656087853663	-260.64999135238577	0.11321573154361517	0.10786169297160769	0.14908105112549105	0.06225129249206886	0.13251573528906566	0.7234371943453182
23000	-2016.5259100433718	-1768.7480806118551	-247.77782943151678	0.07499528052215239	0.17008148396239875	0.12746101700316442	0.1175404425354198	0.09940189158695885	0.013558382591074029
24000	-1762.6070942342199	-1513.0697928960378	-249.53730133818198	0.080583067689505	0.14729469030998615	0.09583795678533856	0.11190508845354812	0.08535842976892909	0.025070462294158293
25000	-1617.921328557992	-1367.586851850732	-250.33447670726	0.10907337296817575	0.08879099788929033	0.07851183858424286	0.11181177939590235	0.1256433381711008	0.02615421607846025
26000	-2446.482359215542	-2202.0344926679613	-244.44786654758073	0.1255106241023603	0.1522730069710902	0.07894971705563933	0.11131517033778408	0.12220780380613742	0.004027876996001677
27000	-2032.9349653608301	-1782.44688436747	-250.4880809933601	0.10441627623837307	0.1788968286824429	0.14121279726629254	0.06540944105921459	0.09794204577568069	0.017588913545104588
28000	-1744.5765412045332	-1491.8454302927216	-252.7311109118116	0.05415868608413485	0.1635517575864796	0.11249868779409418	0.14213128888238552	0.15542186767761917	0.029414280024134685
