#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1343.7542732092472	-1081.9023025109004	-261.85197069834686	0.081048905291604	0.07340549894212774	0.05034082931952193	0.11040597506327281	0.09309141950188296	0.5916124945769609
1000	-1345.890376156586	-1082.3159074410219	-263.574468715564	0.09119899388492135	0.09017387624792751	0.07404169683501713	0.07636522619043509	0.08099764865538273	1.0817721566611314
2000	-1347.466506123199	-1086.5289546248289	-260.9375514983701	0.1767802719590478	0.10332540820467556	0.05555424712742468	0.14393375201690464	0.12620915810558725	0.5379786148062962
3000	-1342.1640204726286	-1079.9429687784013	-262.2210516942274	0.09809999709749245	0.09456283141787314	0.05883020755244762	0.12308519351130488	0.18971567860756225	0.8106154947196113
4000	-1348.001931211123	-1078.8461906277867	-269.1557405833363	0.08953699793200605	0.06827149497918693	0.04569783090062382	0.12713476789417688	0.04095993558679821	1.118905818067843
5000	-1340.4450181617126	-1081.0299257387994	-259.41509242291306	0.11278893264596726	0.10728309471607743	0.060567744237733985	0.10979105701468064	0.12840555599458986	0.7510573838610616
6000	-1347.1841954198965	-1079.993193560792	-267.1910018591046	0.0811965228130905	0.07586759857403899	0.03458387011221851	0.17274942202501473	0.18704106601958925	0.5813231004027548
7000	-1341.233615845837	-1078.1913097346935	-263.0423061111436	0.09853038753793722	0.10527135676117688	0.050207611184269835	0.06238862835409713	0.09245293705539923	0.78035225256401
8000	-1342.3039281237616	-1080.745544963772	-261.5583831599895	0.09848953262339243	0.1281136811967596	0.059359989490941796	0.07277421223742872	0.1001173767662674	0.7158464205224417
9000	-1344.4961020855399	-1081.9591646440476	-262.5369374414923	0.11086499061607268	0.11910273396668157	0.06154985661681727	0.09913682370960761	0.06287789899816733	0.8663832379545415
10000	-1343.1259697882024	-1080.1541425482417	-262.9718272399608	0.08103821499605195	0.1170513924921553	0.05960907503042956	0.09874505657473444	0.09949641789062838	1.4059016221217613
11000	-1343.9277393264244	-1084.5760462369853	-259.35169308943915	0.08248100565095492	0.10007351541031662	0.06906074144594578	0.12735078379221718	0.07933502766465246	0.6038716766184599
12000	-1346.1615373466375	-1077.4836352996765	-268.6779020469609	0.10238439351777524	0.11117669613295574	0.04589471714331643	0.06744773963493214	0.06999516543424329	1.841767764626521
13000	-1344.931836088936	-1079.096204323529	-265.83563176540696	0.08914519829134093	0.13220649496906323	0.052651513231800215	0.10678484742706601	0.060044113227540684	2.073010990830819
14000	-1350.045811376627	-1085.55370684915	-264.4921045274768	0.08249087543933224	0.10447362609083663	0.04696404802506589	0.06825262594576383	0.06376172558417288	0.45908346690920926
15000	-1348.9824729325944	-1085.0492600441653	-263.9332128884291	0.1001094894675636	0.10907538398323194	0.07038123742400008	0.20362465807693658	0.07747410089487533	1.553298720302932
16000	-1341.6784002315683	-1079.760178180714	-261.9182220508541	0.08965951739501733	0.1414342558718293	0.049852132700353165	0.11501397880946108	0.11077977394115074	0.8363448799499233
17000	-1345.8173551751784	-1085.4012530525688	-260.4161021226095	0.1167141447846266	0.14610476793662577	0.058650248641794786	0.07705912118124188	0.07626434751140862	0.4755092869481852
18000	-1343.735740838134	-1080.7199443255902	-263.0157965125437	0.11880537458748414	0.09483030637589589	0.06490915846469371	0.15292773818715194	0.09547780229303657	1.2098521454606865
19000	-1344.0961159553021	-1081.7994242620512	-262.29669169325086	0.1031439107434719	0.14618710630612874	0.06340307882616424	0.13383654870765824	0.12213550550053284	1.3094842190427913
20000	-1344.6445995154752	-1083.2683655796825	-261.37623393579275	0.1127179215288036	0.16194724302196903	0.06481086847813043	0.12003309968086953	0.14185403414991782	0.8885843265510307
21000	-1345.2155979599495	-1084.0349803693334	-261.180617590616	0.08801144369419021	0.07606823520612278	0.06073901428407064	0.1370637694640663	0.10353183058681578	0.5397937886091823
22000	-1349.4002465253614	-1083.0603099646332	-266.3399365607282	0.11391525152465062	0.07416694632862446	0.06853065829043589	0.03729987780151133	0.16224519772949744	0.6306198367062852
23000	-1341.7793133662767	-1078.8154672059295	-262.9638461603473	0.10156949960298788	0.1204264010765274	0.048990617519033344	0.18012325611747193	0.11187739953350236	0.9858757203300811
24000	-1346.775818811517	-1083.2232206106657	-263.55259820085115	0.07668274001074898	0.1432222241123547	0.0460571177095167	0.10371148519742483	0.08710992336721886	0.8956147042559028
25000	-1344.0667697890285	-1077.9411728022865	-266.1255969867419	0.11385352895877676	0.09821585178644295	0.05180851323531787	0.056602902590633476	0.12163380260271565	2.074366911993102
26000	-1343.397346562105	-1082.189513047453	-261.20783351465207	0.08548575334229126	0.12983739032789537	0.05335517507767772	0.08227276084461915	0.1389632431231213	0.5394359923480604
27000	-1343.0127072726673	-1082.480081751753	-260.5326255209143	0.1265952218842967	0.1195384293825888	0.04596696529003318	0.08893569392909165	0.10496829572740461	0.4673600579288089
28000	-1341.3214600886465	-1079.8520931404146	-261.46936694823194	0.1013442460761799	0.1268414561484244	0.04700238302860558	0.11470814898672277	0.08761790687390988	0.7036788189785906
