Sample	likelihood
0	-1081.9023025109004
100	-1080.8589508974546
200	-1079.9358544285808
300	-1081.8352611709347
400	-1091.7205760950437
500	-1079.2866088440176
600	-1080.3563953912108
700	-1079.3902092702833
800	-1082.2300318564207
900	-1082.8054160223855
1000	-1082.3159074410219
1100	-1081.034092261726
1200	-1079.748886349471
1300	-1080.763818944588
1400	-1080.5060613289143
1500	-1082.9563989118853
1600	-1079.6579868189283
1700	-1085.7874496246206
1800	-1083.8436626869543
1900	-1079.9628007520841
2000	-1086.5289546248289
2100	-1081.5369355084067
2200	-1087.01764553013
2300	-1082.555036486005
2400	-1079.7902149788079
2500	-1088.3696527795582
2600	-1086.846165277202
2700	-1087.2650648262554
2800	-1079.3989283687704
2900	-1078.5154296892956
3000	-1079.9429687784013
3100	-1083.0001107119779
3200	-1081.6593021148833
3300	-1077.3812946861663
3400	-1078.8742192405762
3500	-1084.144338633354
3600	-1090.5317337053311
3700	-1083.6218763355378
3800	-1080.1581299707914
3900	-1078.9742222829323
4000	-1078.8461906277867
4100	-1080.8841731928521
4200	-1077.4176316968174
4300	-1081.0272240067684
4400	-1081.847951402583
4500	-1083.1537702245641
4600	-1080.6071299816572
4700	-1078.9093797560813
4800	-1086.0035865818254
4900	-1078.8020253584514
5000	-1081.0299257387994
5100	-1089.8315394313363
5200	-1078.928386332938
5300	-1080.5484787478335
5400	-1080.2283335393731
5500	-1082.4594703788669
5600	-1078.4406312641531
5700	-1078.8918412140122
5800	-1079.0533964519718
5900	-1083.5715683257024
6000	-1079.993193560792
6100	-1080.9538358989716
6200	-1081.3590429664314
6300	-1081.9586159764613
6400	-1082.047821452335
6500	-1077.6834759544506
6600	-1084.7047734212244
6700	-1079.4500364123703
6800	-1081.394117525153
6900	-1081.808082292051
7000	-1078.1913097346935
7100	-1081.527463111333
7200	-1078.2152336630998
7300	-1083.1334961568718
7400	-1084.9199571073184
7500	-1081.8932270486325
7600	-1078.4039065535499
7700	-1080.436253105002
7800	-1080.566358153977
7900	-1079.0702564475696
8000	-1080.745544963772
8100	-1079.6469757228956
