Sample	likelihood
0	-1413.2143661710552
100	-1408.6529199767438
200	-1444.8133014066123
300	-1425.1976844713813
400	-1423.7159450173226
500	-1421.1746290984147
600	-1414.625928013625
700	-1455.3379786586916
800	-1416.486201855345
900	-1432.2575274262795
1000	-1414.137747496644
1100	-1429.3438579868684
1200	-1443.0822646453435
1300	-1480.4570135767597
1400	-1458.5739019646685
1500	-1449.4063509281516
1600	-1435.063278526205
1700	-1476.6578240055283
1800	-1436.6861230633663
1900	-1443.5996454750489
2000	-1489.7316260087346
2100	-1504.2207130939519
2200	-1485.1674258792937
2300	-1445.982281080168
2400	-1486.8490230182213
2500	-1461.3170591121238
2600	-1466.9840484210272
2700	-1451.2233152196304
2800	-1453.3730289586883
2900	-1476.4116256460707
3000	-1485.7619478046481
3100	-1454.3507269671243
3200	-1472.4446947411411
3300	-1475.342387293845
3400	-1476.7137737636442
3500	-1446.9888202950156
3600	-1511.7430186078232
3700	-1461.4019285440518
3800	-1511.3549478730815
3900	-1450.7475047384678
4000	-1472.0671597614046
4100	-1496.421511634124
4200	-1519.3245594257055
4300	-1455.33213186203
4400	-1472.6181365089997
4500	-1453.4354607639316
4600	-1480.4684024289634
4700	-1486.4500172729968
4800	-1456.2055747940653
4900	-1519.3242759449108
5000	-1519.5566018416403
5100	-1503.8181048835763
5200	-1451.581311956331
5300	-1497.6786089447166
5400	-1481.8623082240756
5500	-1515.3424644993925
5600	-1453.1111282977577
5700	-1439.5378190013012
5800	-1428.9676916409267
5900	-1468.874321379616
6000	-1442.0473463359613
6100	-1467.5706021341014
6200	-1445.5195140879653
6300	-1468.0927666293542
6400	-1419.4381496456076
6500	-1411.1166919374382
6600	-1412.039397201405
6700	-1411.5859533953292
6800	-1423.601973933954
6900	-1417.1167641720263
7000	-1426.466308313416
7100	-1458.26121054854
7200	-1447.9378043954057
7300	-1433.3353594890646
7400	-1445.9397484348633
7500	-1442.0960774047476
7600	-1476.4713523588525
7700	-1475.6575089368614
7800	-1491.510112327865
7900	-1442.8911078776741
8000	-1417.9065487304042
8100	-1438.7882919787603
8200	-1422.977907566859
8300	-1421.095909643088
8400	-1417.8891474355507
8500	-1430.8517830329265
8600	-1415.2000539829442
8700	-1438.5220485519462
8800	-1462.53538550516
8900	-1454.4935334178408
9000	-1447.6494656685213
9100	-1474.1079070000465
9200	-1449.5339075181746
9300	-1450.5852305578896
9400	-1505.3514645617734
9500	-1444.3671119237797
9600	-1436.9843405638599
9700	-1458.4386218317813
9800	-1458.3898084683128
9900	-1460.2701971518568
10000	-1480.807076757594
10100	-1478.4910122861677
10200	-1461.4080366015255
10300	-1462.0420749941388
10400	-1441.290753011406
10500	-1425.9737783659286
10600	-1512.9082537338463
10700	-1423.0694063350745
10800	-1435.7781009994233
10900	-1442.2023301971901
11000	-1431.3954821538914
11100	-1436.2406130689074
11200	-1473.6444509351063
11300	-1439.9284913699596
11400	-1453.2849372223752
11500	-1442.8767050425354
11600	-1423.5743821626684
11700	-1440.4204993795206
11800	-1449.5996270396417
11900	-1455.6975740442817
12000	-1428.778369414365
12100	-1410.769214359005
12200	-1461.4781532713214
12300	-1430.8358569945576
12400	-1407.755571991998
12500	-1440.578180057669
12600	-1465.4453179361708
12700	-1441.4203125148174
12800	-1441.4538455506504
12900	-1433.3343431297897
13000	-1426.709702541878
13100	-1429.9877290632992
13200	-1408.6796985854676
13300	-1421.5954757065629
13400	-1423.9649736605024
13500	-1444.7724773747295
13600	-1465.2493291595201
13700	-1424.7256248235517
13800	-1462.1443610338642
13900	-1429.021113099378
14000	-1431.2446710226102
14100	-1432.728792114929
14200	-1423.2156767027036
14300	-1468.2958569561793
14400	-1444.834209088131
14500	-1436.3363423844332
14600	-1485.025331531892
14700	-1415.135507453034
14800	-1446.9102369450761
14900	-1437.4266277900883
15000	-1419.9211699102016
15100	-1481.4370590815538
15200	-1468.6272594730885
15300	-1444.7236217260552
15400	-1428.5887568970797
15500	-1492.6249703274925
15600	-1454.1061717154164
15700	-1420.924928434415
15800	-1478.4372318767419
15900	-1435.208570633532
16000	-1460.3998896275898
16100	-1465.2284260633214
16200	-1484.6934332444634
16300	-1494.2148702077711
16400	-1469.9251558634642
16500	-1466.8344002878393
16600	-1481.4322288993276
16700	-1432.120257828624
16800	-1457.4322705669776
16900	-1408.63190250153
17000	-1438.1010380394805
17100	-1439.6573782736345
17200	-1461.2788139245197
17300	-1459.7634329905977
17400	-1502.34333588335
17500	-1445.122466452037
17600	-1445.721523970119
17700	-1424.641536307514
17800	-1441.185367112212
17900	-1427.9177281860657
18000	-1454.282718783932
18100	-1407.0704719606351
18200	-1424.5701187184832
18300	-1414.5190060349382
18400	-1416.345002260801
18500	-1439.0517862166193
18600	-1415.011634095923
18700	-1420.7811548834216
18800	-1411.5477715167583
18900	-1418.657557210909
19000	-1428.9295505740986
19100	-1425.8538334938128
19200	-1426.5745714422646
19300	-1438.0425137757952
19400	-1415.210786036816
19500	-1420.4604847632318
19600	-1422.0050539548565
19700	-1431.3518106313231
19800	-1432.3495702898808
19900	-1440.586145265785
20000	-1437.4578689967288
20100	-1418.02158072445
20200	-1464.2472687955114
20300	-1532.146324462157
20400	-1527.157367831558
20500	-1521.5522955499027
20600	-1515.3958991777558
20700	-1572.6682003282851
20800	-1499.9667474397327
20900	-1495.3837463586005
21000	-1477.3029584576757
21100	-1454.6987913088028
21200	-1440.8125022744102
21300	-1420.1328739135133
21400	-1448.8941581911477
21500	-1452.7423194860942
21600	-1438.235736415169
21700	-1450.101218010016
21800	-1468.64069034669
21900	-1427.6840108944805
22000	-1433.424192065846
22100	-1413.940073522855
22200	-1420.940682257139
22300	-1411.2021330625666
22400	-1432.8396837689716
22500	-1429.4250068966637
22600	-1446.5857681949728
22700	-1438.5216261990151
22800	-1543.9382060826215
22900	-1497.3931675453687
23000	-1490.118937240517
23100	-1464.1344689085904
23200	-1470.609348562697
23300	-1447.6334798355176
23400	-1423.464365238727
23500	-1492.3179568860578
23600	-1492.5690976258998
23700	-1459.364487287603
23800	-1438.9022479383857
23900	-1425.6427863875515
24000	-1475.4700768979899
24100	-1464.372388835358
24200	-1478.4294408309454
24300	-1454.1186328130343
24400	-1412.7217799100597
24500	-1425.5317643937074
24600	-1437.682677646043
24700	-1416.9055614241001
24800	-1425.4543920097506
24900	-1429.7363089965602
25000	-1421.893092980827
25100	-1421.313496964954
25200	-1460.7833672454053
25300	-1447.2954937899494
25400	-1470.0693219519762
25500	-1487.803732973888
25600	-1431.8686847645583
25700	-1417.4805593933859
25800	-1422.3543034996678
25900	-1454.0811780437812
26000	-1411.8237439251263
26100	-1444.8579023949378
26200	-1417.7364711327912
26300	-1406.9543770934129
26400	-1426.5565647600768
26500	-1435.8605932750766
26600	-1430.6026382849857
26700	-1442.235240848579
26800	-1422.1224043879308
26900	-1447.5012352366323
27000	-1424.6240317121976
27100	-1422.308698111544
27200	-1432.4044765761098
27300	-1445.5939896372759
27400	-1436.4055300319928
27500	-1461.40425902298
27600	-1455.4352961964125
27700	-1451.0507548985943
27800	-1437.2171371354145
27900	-1429.070326888273
28000	-1423.8972550172743
28100	-1430.1072066979618
28200	-1467.8989400718092
28300	-1475.616119529982
28400	-1467.3089248919357
28500	-1433.3267050609356
28600	-1460.9801095215446
28700	-1430.5939952698118
28800	-1412.1839894585924
28900	-1440.5923626271187
29000	-1415.2657424311788
29100	-1424.647379843467
29200	-1417.7156992556816
29300	-1453.4455334650875
29400	-1416.2780579932328
29500	-1420.4365255422858
29600	-1463.6270461298288
29700	-1451.1402235607788
29800	-1482.3717151637966
29900	-1523.0691088703798
30000	-1473.0099241256112
30100	-1478.5718554441337
30200	-1461.3907974815484
30300	-1468.7306323137889
30400	-1477.5832208760185
30500	-1438.5834391552635
30600	-1456.3183429344563
30700	-1480.6191320656026
30800	-1451.6114935828302
