#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1642.136195967274	-1389.5017673041507	-252.6344286631234	0.09258313528814913	0.07272105250605027	0.10060681916843264	0.07595973999970188	0.10470808194813283	0.05362042820126209
1000	-1372.0660815646775	-1113.4375329700304	-258.62854859464716	0.17453471516763527	0.10477103299674531	0.1009524411467201	0.06522489539013951	0.13411247159899436	0.2872710834346437
2000	-1427.1040324683734	-1170.1889751441433	-256.91505732422996	0.2058321677747427	0.10982944801996104	0.1311846527008345	0.06492407215669573	0.10243820723351772	0.12534111403942316
3000	-1481.2803230593422	-1228.8479468913963	-252.43237616794588	0.12090296616817095	0.14592143638194538	0.09155476728203524	0.11949979670082339	0.0948269379495996	0.06729280105647856
4000	-1397.122534325925	-1138.7552240322887	-258.3673102936363	0.0727962626451585	0.1449240266675726	0.0930302916360741	0.09215974079198488	0.0786255420060402	0.2601683961207856
5000	-1511.5070332328767	-1260.1931673392828	-251.31386589359388	0.12575924013481066	0.07871742523749821	0.12477185278576526	0.14604396129664582	0.1072735552871162	0.059938599038659474
6000	-1394.321385992339	-1137.1680752150546	-257.1533107772844	0.06376814953969141	0.08790614857147498	0.11930547125153165	0.0697265847405734	0.09904839396344552	0.17818897143173665
7000	-1448.3843951275278	-1190.8029062093697	-257.58148891815813	0.0769304210646615	0.0945862465271472	0.07347406322298215	0.11270260307070415	0.06768006339631631	0.23167962914635692
8000	-1393.5434633800378	-1134.6546353227113	-258.8888280573266	0.08981223949867563	0.07562394254519918	0.1489401874382222	0.13013396817173659	0.13077379769238626	0.5012432293921768
9000	-1432.2295153615357	-1177.6828697789929	-254.54664558254285	0.11735828080551827	0.09294311595423815	0.12437638373023362	0.16408558094989117	0.07541925749891698	0.1249474541328027
10000	-1741.9011455719785	-1492.240432418374	-249.6607131536045	0.1140289396383802	0.07813025696998728	0.15019919007970886	0.15454923557731456	0.1423262454208445	0.026075396903773734
11000	-1659.2179562071972	-1406.178860318255	-253.03909588894234	0.16006921600537538	0.08616895163944924	0.07753669618638262	0.05535945165994961	0.11132251991672701	0.026901253351158488
12000	-1399.5210880292584	-1145.1688828754304	-254.3522051538281	0.08172623644904775	0.11872789532583664	0.11449783448587432	0.11825589462813069	0.13653262820923642	0.17221708305469205
13000	-1705.7838803510513	-1455.8030090969357	-249.98087125411553	0.08279156284529866	0.06732876055171359	0.103931207291656	0.0901367853098559	0.1492078632543848	0.019411044619068576
14000	-1535.7991021279115	-1284.8623470020839	-250.93675512582755	0.09144277824541912	0.09196548575398976	0.10797399903167222	0.1076110500421031	0.08514177512441935	0.04854645029583621
15000	-1390.241453005562	-1133.756919410207	-256.48453359535495	0.11043879946208184	0.06510544730226732	0.08474769869777064	0.10875024710585214	0.07844335608435751	0.16851920247573793
16000	-1720.0575768404651	-1470.1283517886338	-249.92922505183117	0.1403271605534246	0.1664202018860885	0.11393859785585946	0.10961995426857402	0.08507921870457517	0.027999178410002483
17000	-1715.2474546338935	-1463.5228432014053	-251.72461143248825	0.07662482868482404	0.1409492581978177	0.1814047374002164	0.09554482054803717	0.11769067603422224	0.036728329311272366
18000	-1435.0048201253687	-1178.6919514650742	-256.3128686602945	0.10493229428242158	0.12315229902755594	0.06884365652595542	0.1115078523044325	0.0654268892545205	0.14285484871239257
19000	-1668.4237584499112	-1415.1845553561275	-253.23920309378386	0.12059668187498301	0.07885590324470156	0.05878757782567416	0.06507314669144806	0.13499353834949326	0.027487071454017104
20000	-1368.0848575134	-1104.1051195455648	-263.9797379678354	0.11583785979112439	0.04554266355346815	0.07110741986343871	0.07004021171150787	0.1260426574637209	0.5979293962409539
21000	-1575.4907417498468	-1326.0054390788778	-249.48530267096916	0.14008663983175787	0.10603250992602818	0.0976919697421123	0.08509436175469613	0.1316946673146359	0.036782686321855725
22000	-1804.7119094053548	-1551.5288405840315	-253.18306882132327	0.10180393342401652	0.07776676064455902	0.12464620712738077	0.15079444805443618	0.10084645695199808	0.04982514309468497
23000	-1420.3490021837113	-1165.3025577695835	-255.04644441412782	0.09541438257525268	0.09603144667740651	0.1407565133786718	0.18422484413390003	0.10753877276199979	0.1464486256484655
24000	-1905.1846686126432	-1653.3538319365712	-251.83083667607212	0.06945864756426384	0.10699483749150993	0.05743526532507164	0.11050305561476836	0.06035146916158278	0.014576927888209426
25000	-1551.365387494675	-1295.192272393435	-256.17311510124	0.06623565544604337	0.1364948689774966	0.04716821179870885	0.12323130599941634	0.1006492443131129	0.03805232389214897
26000	-1461.6090016870144	-1208.161064389184	-253.4479372978303	0.10959944775410416	0.07621302790480308	0.08206925662197313	0.09478042108661981	0.12900171656254156	0.08729850157418183
27000	-1435.479002671445	-1177.8528969795816	-257.6261056918635	0.13190133877531066	0.09588456998478855	0.16052711159512761	0.14171185887552123	0.1746855141517541	0.3094855162497324
28000	-1625.516777634751	-1374.995261971409	-250.52151566334186	0.10448742306590782	0.12195376735582157	0.07371174792902373	0.08554817364371871	0.1024706912418901	0.02739381398465205
