#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="Central" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-1427.668722938497	-1174.7218300802747	-252.94689285822238	0.12746380635400406	0.11566700622852522	0.11479057737347564	0.13876904575358043	0.08243293804255628	0.11795233379032795
1000	-1387.2845345026985	-1132.0643584349589	-255.22017606773966	0.10531409946382198	0.1235042362343456	0.11914127538887531	0.09952565497787948	0.11189787760746032	0.26793602561293417
2000	-1388.7694297275216	-1134.8059090088764	-253.9635207186451	0.11047814363774008	0.11611643612770775	0.08589633254512076	0.10266960880559735	0.1796774236551657	0.12247332880482875
3000	-1344.450671517365	-1084.2665978229195	-260.1840736944455	0.10140285542709605	0.1299855324958578	0.05922610066084763	0.08396683516368748	0.11809837558725021	0.7685392034451868
4000	-1360.2049209315278	-1102.4864843712214	-257.71843656030643	0.08904587933876924	0.07891004718132966	0.1327110847975534	0.12054805539059774	0.09726631805886564	0.5014237458650983
5000	-1352.6331634295987	-1093.4382814113899	-259.1948820182088	0.15808778505905763	0.11615134901576497	0.05361348679419225	0.1285431369078041	0.13922537335893811	0.3167822270631902
6000	-1394.7813074622377	-1134.8867841741373	-259.89452328810046	0.142813771357732	0.14569490536234586	0.18758476675864252	0.11360909564879082	0.07535164244625941	0.5105801075347247
7000	-1376.4037508496367	-1117.5900757464765	-258.8136751031603	0.16536392080676898	0.06919717353884546	0.1168914392570392	0.10985759547228291	0.1398544014143714	0.45710452997799006
8000	-1358.616338634131	-1101.0978491733672	-257.51848946076376	0.09532533355518948	0.10027343245129983	0.08906453134252465	0.0888313472629248	0.09446206961968642	0.443141464857888
9000	-1425.1342552055632	-1171.2042394007694	-253.93001580479375	0.07347772187181487	0.08388466416329837	0.09242404436023635	0.14312268273484127	0.1072682734289854	0.09383647971386613
10000	-1506.644267232157	-1255.9533013413504	-250.69096589080658	0.12719340029118587	0.1028395121436958	0.08636417696963282	0.1482750761026902	0.13668727411029055	0.049520706782429154
11000	-1556.2391472759546	-1298.4214316444109	-257.81771563154376	0.05913234756833559	0.06495509408799983	0.12626043716220475	0.07451839597978001	0.06370907780804541	0.06670238918385579
12000	-1383.098498852892	-1126.135103144214	-256.96339570867775	0.15501487299526576	0.08889404737869437	0.09614603873439204	0.11158090484091422	0.06623769026651125	0.22512926881338824
13000	-1416.491412055264	-1160.9743940758917	-255.51701797937233	0.1304045752187078	0.07806303265743958	0.08445858318425682	0.10133033805292013	0.12138962118918657	0.17689702558436415
14000	-1374.2821864234104	-1118.6141944908813	-255.66799193252908	0.1391909191087156	0.07387038622180005	0.09372344233492642	0.07723765946326548	0.11303362057681754	0.19730470074226683
15000	-1436.5961199935662	-1173.4370976150517	-263.1590223785144	0.10827523521232768	0.07693422890673086	0.09964913212082158	0.06379770933765637	0.14618023791332554	2.0371245017121025
16000	-1393.255322717098	-1135.583938269657	-257.6713844474409	0.0870692358370479	0.0788774896583433	0.10703392044142532	0.08365205998420058	0.1023886101474132	0.36659051618003213
17000	-1428.8950378780262	-1172.1695568760208	-256.7254810020053	0.0827014623724192	0.09310195874653082	0.04051543054312669	0.09893542570807018	0.09682233695780028	0.07091386903203777
18000	-1471.5370824362462	-1215.9443501437875	-255.59273229245886	0.10155147027022644	0.10384322453248958	0.05696587599570198	0.07849252814679951	0.10133580573699592	0.05411731765287855
19000	-1540.2404301888619	-1284.7879831073574	-255.45244708150446	0.04618653537441844	0.08041788941025625	0.0977618737946239	0.14384505974354045	0.09662447874484374	0.05882259537319925
20000	-1388.5139441261558	-1130.7193138764608	-257.79463024969505	0.1045080871150445	0.08785469174679514	0.0670004312387238	0.15513536166624992	0.06807677704471318	0.15126024149840314
21000	-1446.7177399233956	-1194.0557421097503	-252.66199781364523	0.11282932803644612	0.0839832422992912	0.13625531991703807	0.09044576672766429	0.08995984885986964	0.10115570357556154
22000	-1373.1458982159354	-1114.806758940463	-258.3391392754725	0.09906623312550855	0.10452832913798732	0.07849419842431425	0.10669289015912532	0.07164149066068466	0.4287689995547702
23000	-1346.068038659917	-1086.0946652784623	-259.9733733814545	0.11256584045243109	0.07239631372276557	0.07802173475343241	0.10698423361269069	0.15573949336110474	0.5820489488110554
24000	-1457.7029076980202	-1193.102472818942	-264.60043487907825	0.030615253743778197	0.09791350359459454	0.0907459924903064	0.12047491611731174	0.06101552734482357	0.12247561595989537
25000	-1383.4300167836623	-1125.4520057857535	-257.97801099790877	0.16461624700783237	0.0738026320853575	0.07774972798522434	0.06879036762092615	0.15604857472104902	0.14314568125106159
26000	-1368.5343362853864	-1107.213586138913	-261.32075014647364	0.10491101973476737	0.1026591876479825	0.09448625342688755	0.08109637221033282	0.12840210162665833	1.171914979178009
27000	-1382.501396834444	-1122.9557459538514	-259.54565088059263	0.11227703671602726	0.09103006809481773	0.10910408178164185	0.10756245232324767	0.05435687137174993	0.3211296694743799
28000	-1476.466497787352	-1225.173550565261	-251.29294722209096	0.09033266008601108	0.1342768590714908	0.10325060921704221	0.08978251523470752	0.10112213716092203	0.06530563296487235
