Sample	likelihood
0	-1097.5773093382127
100	-1128.286958103667
200	-1108.5415876759155
300	-1135.0201760685895
400	-1089.0757961665008
500	-1112.1980219091197
600	-1128.9617625694266
700	-1121.196232712061
800	-1097.8259609138036
900	-1102.9499038550123
1000	-1093.9034321387676
1100	-1107.7135287865453
1200	-1134.8229898087588
1300	-1103.357840532916
1400	-1111.1066091318219
1500	-1087.0009864059214
1600	-1117.3104805406483
1700	-1123.405317085204
1800	-1087.8605369515399
1900	-1114.1992885514342
2000	-1092.2235925119999
2100	-1095.5826802242427
2200	-1096.2091452849186
2300	-1101.696114399418
2400	-1093.6094183286953
2500	-1086.9387727385802
2600	-1092.2369718358618
2700	-1092.4108658209452
2800	-1101.3240958012045
2900	-1106.098470721679
3000	-1095.1816899730343
3100	-1098.5051847947552
3200	-1127.7123659669433
3300	-1109.3846608012987
3400	-1122.1879545641293
3500	-1108.9971125602801
3600	-1087.974216288112
3700	-1089.7393211089748
3800	-1112.8133011238724
3900	-1105.4544813249215
4000	-1114.1673954244502
4100	-1111.4766378691345
4200	-1103.7249136436494
4300	-1103.4877842846
4400	-1105.054740022133
4500	-1195.460003735167
4600	-1136.8702231521338
4700	-1132.3161635894658
4800	-1117.532646470886
4900	-1123.4699381891196
5000	-1178.4605826586228
5100	-1107.927975513901
5200	-1120.198999819609
5300	-1095.2931431807542
5400	-1121.0192622766422
5500	-1113.6736023480578
5600	-1115.4580698888417
5700	-1102.3542884896876
5800	-1089.7382983584591
5900	-1094.101090139773
6000	-1104.6569116359742
6100	-1083.6342636472236
6200	-1088.2502816656038
6300	-1115.234406491601
6400	-1102.2651608098304
6500	-1116.1602770686586
6600	-1120.991125075679
6700	-1145.9983879716137
6800	-1101.9939044233358
6900	-1119.0660365989602
7000	-1094.6446725424116
7100	-1103.7831986187073
7200	-1097.108190007039
7300	-1110.7193975863152
7400	-1095.9172587128257
7500	-1107.2232679850508
7600	-1128.187052510482
7700	-1103.389429213586
7800	-1120.0453604428571
7900	-1094.0516350215532
8000	-1132.0017828928972
8100	-1156.705421019115
8200	-1100.0205444208384
8300	-1109.0036059925174
8400	-1109.0417804772715
8500	-1108.0437297192566
8600	-1111.3937008695357
8700	-1086.8430199660015
8800	-1104.6343217208962
8900	-1129.3337830677294
9000	-1167.6060305865576
9100	-1152.7734686732142
9200	-1096.3232276778008
9300	-1092.1165501313162
9400	-1084.4673981050137
9500	-1085.8388056610036
9600	-1087.84141927489
9700	-1104.2770761101226
9800	-1179.6798224746426
9900	-1128.9810661690458
10000	-1114.9228779121981
10100	-1123.7778757249494
10200	-1100.6316367682975
10300	-1116.4578783255056
10400	-1102.0292924296173
10500	-1101.6293802612067
10600	-1101.73760157491
10700	-1119.2098964654879
