Sample	likelihood
0	-991.1782226238106
100	-979.3966185793964
200	-983.5755085027184
300	-988.6358063070437
400	-992.2951316494497
500	-992.7756638423316
600	-989.4424346159492
700	-982.6723716675361
800	-983.3701384689854
900	-980.8404408726427
1000	-979.6430668873894
1100	-989.0243178032433
1200	-986.3825326165318
1300	-986.76965964521
1400	-981.5153925141062
1500	-981.0875418026188
1600	-978.3203440787971
1700	-974.0422669669974
1800	-980.0156602646911
1900	-977.4250199325032
2000	-980.6290390666173
2100	-976.1993982661598
2200	-983.7224995968738
2300	-979.5182605147835
2400	-979.8900576144421
2500	-988.3038717525055
2600	-978.8159411439341
2700	-981.3884989134502
2800	-985.2009491591032
2900	-985.3798343827224
3000	-993.7808225146227
3100	-998.0661926077925
3200	-989.7714871785507
3300	-981.570551968872
3400	-981.2379768034409
3500	-976.4970150345653
3600	-982.0145988932561
3700	-980.2766003974776
3800	-979.1290987945615
3900	-986.0719287338568
4000	-978.6200601208558
4100	-981.2980786696188
4200	-983.6292405349254
4300	-986.3438554420691
4400	-995.6916145710152
4500	-991.6846499587394
4600	-987.1698090772223
4700	-974.1462141888769
4800	-969.3254236545922
4900	-982.1542121245403
5000	-979.7940948488352
5100	-978.1167635160547
5200	-980.7932665561937
5300	-979.5027917925772
5400	-983.3814203155476
5500	-972.1271926526834
5600	-976.617435951952
5700	-975.5015915577517
5800	-979.4598827675887
5900	-979.8972495122086
6000	-979.1375900150817
6100	-976.6896420994392
6200	-978.1437212388333
6300	-977.3854976118797
6400	-976.902311758993
6500	-975.4511986567525
6600	-978.3305143652764
6700	-978.7294363931223
6800	-986.4238216634675
6900	-984.0912136032194
7000	-975.3939559930915
7100	-982.2025064177983
7200	-975.6013149301031
7300	-973.6028652237956
7400	-975.0293585263291
7500	-976.0702445085697
7600	-988.6677464467357
7700	-979.2590400495558
7800	-972.6745840795415
7900	-976.769989995739
8000	-976.3785751057596
8100	-967.8214593678189
8200	-976.6213364732084
8300	-972.6233862776246
8400	-968.2759782391735
8500	-972.3343915356526
8600	-977.9019508089006
8700	-976.5128138945051
8800	-977.6099280134072
8900	-976.1941688839953
9000	-976.8469438270832
9100	-983.6954289631018
9200	-982.2880687046626
9300	-980.0392644005822
9400	-986.2168086107753
9500	-979.6979923635233
9600	-980.1593526916365
9700	-978.5123014424321
9800	-976.2540049961909
9900	-985.3811453417162
10000	-975.547836744668
10100	-977.9775769647514
10200	-977.3187373849019
10300	-971.6034381712122
10400	-977.0682330962727
10500	-975.0290896207584
10600	-977.5721706798975
10700	-980.691913857013
10800	-986.3451054256142
10900	-972.0106177899967
11000	-980.7471345919047
11100	-983.1431033129121
11200	-981.2728962413228
11300	-976.9853348521832
11400	-975.7725127653295
11500	-974.5176002709167
11600	-987.0578453468539
11700	-984.0691682071617
11800	-977.6875370944169
11900	-983.7069191146492
12000	-979.8773767547877
12100	-979.5165396104019
12200	-975.244934247289
12300	-975.489811599814
12400	-974.8077789640229
12500	-979.5659583464668
12600	-975.6170434420713
12700	-970.6340521125497
12800	-975.1978191077038
12900	-983.0332648397003
13000	-972.3076158196092
13100	-975.2260579322484
13200	-981.7528326893345
13300	-974.8967658091887
13400	-976.4346916625615
13500	-985.2070499907186
13600	-987.6228900588757
13700	-982.518359110193
13800	-979.9461552238073
13900	-979.97626722283
14000	-985.4620466239746
14100	-974.2012249738762
14200	-974.7832447363539
14300	-979.5997954726827
14400	-974.3081164305074
14500	-977.893900123592
14600	-973.012202179268
14700	-981.7225929884121
14800	-981.2071488040588
14900	-989.4642145486788
15000	-987.1234687835214
15100	-985.1291276717601
15200	-981.9116515251965
15300	-981.9734130595492
15400	-972.22692709088
15500	-971.9623360938828
15600	-977.1757524399202
15700	-984.1575121750153
15800	-974.6375514070005
15900	-971.750677218487
16000	-976.7260662225025
16100	-969.3038458537659
16200	-977.0521381827017
16300	-969.9184398249527
16400	-970.4529166293455
16500	-980.268669917928
16600	-977.7221185151898
16700	-982.5006469316227
16800	-983.2505900911588
16900	-979.1761947644917
17000	-981.9556601824606
17100	-984.9256724572926
17200	-973.6358936640592
17300	-976.3200817277923
17400	-987.5255529990847
17500	-971.4316157715388
17600	-978.0372755712998
17700	-978.6213793910352
17800	-980.3372199908808
17900	-989.2009587967578
18000	-985.7043173534156
18100	-981.2490993642696
18200	-980.7538962178941
18300	-972.9548437703326
18400	-973.6270442100976
18500	-970.3657850440767
18600	-969.5181746127126
18700	-974.1644311408746
18800	-979.4958619122714
18900	-981.9218320211339
19000	-983.7834066812502
19100	-980.6757480471498
19200	-987.9404419840952
19300	-979.618195919369
19400	-979.0978207498011
19500	-976.8388255778077
19600	-981.4963221210032
19700	-982.6553908022562
19800	-986.2353370099233
19900	-982.310743248578
20000	-977.8132805908949
20100	-980.249147418439
20200	-982.1996954237501
20300	-983.016176701354
20400	-981.731758394486
20500	-971.8342634325201
20600	-981.346279809027
20700	-978.6904087571767
20800	-978.3825509582188
20900	-986.9721638905564
21000	-978.2174264758423
21100	-972.5705398180023
21200	-964.0629578070777
21300	-972.1832486666696
21400	-979.0463549415684
21500	-979.3210638548336
21600	-975.2661338026999
21700	-970.6839951609718
21800	-974.29621352511
21900	-982.1492250967526
22000	-974.206829060966
22100	-976.0803169568047
22200	-976.010419533837
22300	-973.6203267292665
22400	-977.5487815301284
22500	-976.7278690426077
22600	-982.7425111587075
22700	-977.9199822935271
22800	-983.4527205567954
22900	-981.0720163951484
23000	-969.6887088608908
23100	-966.7496492889022
23200	-980.7071289520766
23300	-983.9768341663328
23400	-984.4516421629722
23500	-980.8546452353656
23600	-979.8177740014426
23700	-976.5051616511769
23800	-980.3643785225377
23900	-977.428657235292
24000	-971.0970084933093
24100	-974.3673315738257
24200	-972.5633393444841
24300	-978.5334421795511
24400	-980.7577984614834
24500	-974.3445427508556
24600	-975.5809950774054
24700	-969.8101883356215
24800	-972.9995113238261
24900	-981.0428319137318
25000	-967.9780055150884
25100	-966.3051304791934
25200	-962.533421683186
25300	-970.1316855549645
25400	-974.4181171947845
25500	-976.7094980253539
25600	-980.1741786368617
25700	-984.820477811273
25800	-979.7080943979422
25900	-982.5475856446404
26000	-972.1344251968114
26100	-974.3002519071464
26200	-979.4770529353058
26300	-984.2566699254097
26400	-985.044269374928
26500	-984.1027069693502
26600	-984.0930314359995
26700	-994.4789771758731
26800	-987.1142687382047
26900	-979.987107021106
27000	-991.4083054546264
27100	-984.2789987864601
27200	-991.4716965295199
27300	-984.7935300967432
27400	-987.7009732131208
27500	-989.4934759741482
27600	-994.5831377506245
27700	-993.3474651372036
27800	-992.2126872425231
27900	-986.553232034452
28000	-979.0787073939903
28100	-974.2026196906122
28200	-980.1293806128932
28300	-988.9404210191279
28400	-987.0292306597705
28500	-985.5420998906153
28600	-998.9329021031522
28700	-992.2166702629644
28800	-981.6570659242207
28900	-984.4078157835495
29000	-994.0674250457633
29100	-994.5865937742454
29200	-986.4186114047509
29300	-985.7649079127951
29400	-980.9136735390392
29500	-984.3925022137968
29600	-980.0260334398731
29700	-977.1206759020055
29800	-974.1126334826283
29900	-972.5544974530499
30000	-975.6836038260791
30100	-985.6600537544557
30200	-981.4551543868793
30300	-987.2907945672391
30400	-984.0193233652246
30500	-978.8130946169925
30600	-983.9411721609412
30700	-981.5965568122419
30800	-975.9946544528747
30900	-972.6619759457245
31000	-977.351713042719
31100	-973.7292573035709
31200	-972.795889779279
31300	-975.1072871591815
31400	-978.3182692310571
31500	-976.4042617512819
31600	-984.7660681924834
31700	-972.8711962780934
31800	-977.9677072189696
31900	-980.0577934182403
32000	-979.221403229436
32100	-979.3419064753709
32200	-976.1366502191769
32300	-983.35999919973
32400	-976.853646691258
32500	-977.7656659049171
32600	-986.964577588214
32700	-979.4092992787854
32800	-974.5363538453784
32900	-974.4209881283665
33000	-976.5592085067127
33100	-979.1313601739396
33200	-982.7622012450238
33300	-971.5636948477782
33400	-972.6371759275289
33500	-970.870330425671
33600	-979.4090424936758
33700	-968.6838392724906
33800	-971.8954286005481
33900	-972.606741671203
34000	-974.88413107873
34100	-974.9506920755938
34200	-970.2990357268025
34300	-974.1879745845644
34400	-975.2399178963718
34500	-976.9983868628237
34600	-974.1458138656261
34700	-982.0816825064597
34800	-981.6302882671114
34900	-983.9544747275767
35000	-976.5739996684471
35100	-981.6412472502748
35200	-981.619798757086
35300	-986.6651313378605
35400	-965.4683985511409
35500	-962.4580900807628
35600	-977.1356757912476
35700	-982.9010281977262
35800	-971.292693924677
35900	-976.0635146508399
36000	-971.1409084560904
36100	-977.0784878319229
36200	-980.9870064251314
36300	-984.9895191766842
36400	-979.8584808773129
36500	-980.4571306444104
36600	-989.492747064537
36700	-982.0149494399358
36800	-977.6448928249041
36900	-978.1649492517363
37000	-974.2884991720738
37100	-967.8848460407087
37200	-973.3291887072826
37300	-975.1640516976616
37400	-968.5332656833092
37500	-961.5044835735634
37600	-973.082306361638
37700	-968.1136441808842
37800	-974.1681027184966
37900	-974.7854192781014
38000	-978.1025180683815
38100	-975.566571427747
38200	-976.3843303869716
38300	-975.9026480383253
38400	-977.5606271416458
38500	-976.903288819853
38600	-980.0139644063178
38700	-989.9755412171771
38800	-975.1317448732817
38900	-971.354321161062
39000	-973.9166424110377
39100	-978.3033204029127
39200	-980.1641765366873
39300	-985.2187631353436
39400	-987.8700548402028
39500	-978.3665201970408
39600	-988.3645822319974
39700	-979.7793212211087
39800	-977.975608052168
39900	-984.1905515307958
40000	-978.7386246776393
40100	-970.5688096126514
40200	-978.366689001182
40300	-976.6168260556589
40400	-980.034444211199
40500	-977.9559261082511
40600	-974.0377274122749
40700	-969.6044233952383
40800	-981.566181312924
40900	-975.5041451914697
41000	-983.862795910952
41100	-976.8098948785358
41200	-977.5327851173519
41300	-974.6036913846685
41400	-973.0449391764233
41500	-989.9790022984233
41600	-984.6823622533019
41700	-987.5131328497837
41800	-978.4260218900615
41900	-982.3429929629174
42000	-983.7624919998628
42100	-986.0718990186363
42200	-985.1045912691508
42300	-990.2441353560232
42400	-987.2553436208909
42500	-985.1680362009367
42600	-985.2336701060333
42700	-982.468006390491
42800	-980.6615807751552
42900	-984.6177621152219
43000	-993.5473017071338
43100	-984.7450928154717
43200	-982.9651561098938
43300	-976.9658167374045
43400	-973.3918711106933
43500	-973.8902963997294
43600	-976.3132126796335
43700	-978.8092056019462
43800	-974.8937441851008
43900	-985.1518523628591
44000	-983.1026316877854
44100	-985.2641898111347
44200	-979.3907598046169
44300	-982.5833522777665
44400	-975.6602247377442
44500	-985.6263072415462
44600	-967.2844416679485
44700	-973.6459351205758
44800	-977.839612713809
44900	-972.5057983003783
45000	-974.7308131731869
45100	-971.9707961875067
45200	-982.2933236042613
45300	-980.4256300260499
45400	-979.5029414370608
45500	-980.709398786524
45600	-989.1995034375892
45700	-980.8228988783591
45800	-988.4660499429223
45900	-978.076633401286
46000	-972.3540069522212
46100	-979.0713882986671
46200	-980.7930356184303
46300	-971.8090282223257
46400	-979.849445265978
46500	-975.7389081814588
46600	-971.8955582976881
46700	-976.4748135256907
46800	-971.952572813771
46900	-981.3445527749058
47000	-984.1202379950345
47100	-984.5742234283607
47200	-987.4466042542423
47300	-978.6005322745301
47400	-979.3431090406995
47500	-990.874760767807
47600	-989.9782917869553
47700	-990.6650394294045
47800	-992.2604982785805
47900	-986.0139095852063
48000	-984.2530658453522
48100	-974.979574363058
48200	-976.8381680294548
48300	-980.7633884202605
48400	-980.2759280235828
48500	-979.8000680183194
48600	-982.4017301111627
48700	-989.9467281986128
48800	-984.8673121933683
48900	-981.740122468702
49000	-976.4468329862042
49100	-981.6683820340437
49200	-979.5812653280744
49300	-980.3445429642978
49400	-986.2376166680535
49500	-978.8103895437707
49600	-992.356185195469
49700	-986.0530910516867
49800	-982.0367656071497
49900	-988.336410764302
50000	-984.8278640202096
50100	-979.4938528239453
50200	-980.7220383392319
50300	-993.4885679800774
50400	-980.982537261758
50500	-975.5964160874813
50600	-979.0628262055209
50700	-981.1782854100276
50800	-977.2094117105173
50900	-975.9635293820163
51000	-980.9496984166265
51100	-984.6936342749037
51200	-977.4254034497659
51300	-984.5162154807952
51400	-981.520029472021
51500	-987.276963417112
51600	-975.5239162648663
51700	-980.6597661141727
51800	-993.5980201177289
51900	-985.8636260009746
52000	-991.6953303030034
52100	-982.2424947500116
52200	-994.4675624713665
52300	-986.6835705046731
52400	-989.5188391774507
52500	-983.3299784569234
52600	-989.6348685167275
52700	-985.2291586232928
52800	-982.3563557703757
52900	-985.3429212233249
53000	-989.9039806640691
53100	-991.7611123517137
53200	-985.2069287170976
53300	-976.2480223814066
53400	-977.7786558636399
53500	-975.3610441751702
53600	-977.7321845638896
53700	-981.8822862988011
53800	-980.1598018160258
53900	-982.3035474462196
54000	-973.1516827855867
54100	-979.8900011156949
54200	-978.6909794733798
54300	-975.9795756330843
54400	-978.542805594837
54500	-976.14169094822
54600	-984.3993574191577
54700	-981.1644780301488
54800	-986.887428126032
54900	-969.9815617109421
55000	-970.4307219079162
55100	-971.1192132890408
55200	-974.3147662643748
55300	-972.7273307774484
55400	-969.6205844264049
55500	-977.4939081759244
55600	-974.4921643005362
55700	-974.8937228623367
