Sample	likelihood
0	-2597.352520283119
100	-2848.004747446243
200	-2511.2514200028986
300	-2766.4914160640096
400	-2882.079846144176
500	-2889.2832699996698
600	-2890.7860477189097
700	-2835.186881442772
800	-2858.3086581632147
900	-2859.7746186130075
1000	-2682.6195323960237
1100	-2750.7881327479436
1200	-2716.152211852585
1300	-2861.7914799039318
1400	-2579.8254352226836
1500	-2557.104716850424
1600	-2742.7394954348297
1700	-2756.879325392494
1800	-2917.5013764436453
1900	-3034.536287109272
2000	-2923.714738167093
2100	-2954.5639916451455
2200	-2936.1466396697265
2300	-3022.4537823746773
2400	-3005.0753248093624
2500	-2944.6571818799
2600	-2730.6697654540544
2700	-3087.6434759699005
2800	-3099.837965689896
2900	-3091.010316730283
3000	-2790.8774199323084
3100	-2700.1716540034317
3200	-2793.5525037890616
3300	-3064.1747208321103
3400	-3086.701676974757
3500	-3060.769724179927
3600	-2838.100969382984
3700	-2884.0905466877657
3800	-2920.7537482596804
3900	-2824.4805808674682
4000	-3077.6165435431917
4100	-2976.806452093086
4200	-3121.993243471913
4300	-3101.198450638371
4400	-3031.1028865905446
4500	-3084.5124107785555
4600	-3017.6323566885817
4700	-2530.8682204799716
4800	-2495.3777864558524
4900	-2613.45751364439
5000	-2524.2990676253085
5100	-2576.986564804322
5200	-2443.6913165421793
5300	-2625.551750099583
5400	-2665.3226210931934
5500	-2337.8907599679137
5600	-1945.6916229089154
5700	-2738.7299181625144
5800	-2921.495432908245
5900	-2851.1632204247453
6000	-2813.7641218025688
6100	-2715.3688560477162
6200	-2882.1012313643655
6300	-2740.7124053306616
6400	-2595.0634467323007
6500	-2591.831049735923
6600	-2374.139999613685
6700	-2448.25428815208
6800	-2652.826417727795
6900	-2580.642588771282
7000	-2429.515741921638
7100	-2781.3869559434916
7200	-2867.362826241805
7300	-2877.280799468854
7400	-2685.8179179725166
7500	-2770.7856460687985
7600	-2616.0366061055724
7700	-2303.3848669488443
7800	-2529.250885121374
7900	-2748.54571279125
8000	-2922.3952376402485
8100	-2886.8199896282804
8200	-2868.9443404843146
8300	-2822.19023040981
8400	-2835.3752414399505
8500	-2957.420547290619
8600	-2951.496574789834
8700	-2905.0988117352995
8800	-2838.001244279242
8900	-2951.390079827588
9000	-3065.6356719283594
9100	-3007.0197246754874
9200	-3108.4906620646557
9300	-3095.717882694727
9400	-3108.4676217133015
9500	-3073.5767209584774
9600	-3067.1960065951794
9700	-2898.274378787959
9800	-2855.3391541132837
9900	-2917.6122992950386
10000	-2977.3189661194583
10100	-2778.428136357503
10200	-2785.0728807934006
10300	-2858.5754462480845
10400	-3054.8449807520424
10500	-3050.2323498082083
10600	-3084.3961359438345
10700	-3115.21727607148
10800	-3008.7748578931028
10900	-3008.5451148007064
11000	-2877.4855567418513
11100	-2584.4537755067163
11200	-3012.7834429726113
11300	-3178.848626403819
11400	-2962.8276239241477
11500	-2905.795983052603
11600	-2988.343376547518
11700	-2913.5429758637615
11800	-2924.5161360734883
11900	-2995.314722620484
12000	-3017.8982890944535
12100	-3051.070333820461
12200	-3075.545676558669
12300	-3121.532134983222
12400	-3009.4646788055484
12500	-3025.6101779841683
12600	-2979.099225190844
12700	-2950.814131304249
12800	-2861.1888505857105
12900	-2879.1063733032342
13000	-2823.637693728461
13100	-2773.7074575646207
13200	-2692.8170569446925
13300	-2507.9397141038376
13400	-2114.7970823488236
13500	-2791.0562666153123
13600	-2820.248613904146
13700	-2769.1255697502916
13800	-2738.746136417036
13900	-2900.022501590656
14000	-3027.1886724833057
14100	-2970.809496578026
14200	-2924.7329983906707
14300	-2878.0138027688427
14400	-2961.5639684871057
14500	-2609.40355663907
14600	-3016.886535206989
14700	-3069.396750000743
14800	-3141.3831842039053
14900	-3020.6524536872025
15000	-2944.752584360728
15100	-2905.2969597487186
15200	-2966.0549792833413
15300	-3098.436038143579
15400	-3032.88933490882
15500	-2967.4356876794645
15600	-2891.896360616732
15700	-2907.0164492178887
15800	-2886.321626631618
15900	-2868.5623801051643
16000	-3122.3687604408806
16100	-3017.7099136851116
16200	-3107.32029185173
16300	-2918.785025566736
16400	-2952.135622818475
16500	-3093.9120999945612
16600	-3060.6148854027592
16700	-3102.513320557057
16800	-2930.219641650318
16900	-3003.013377374334
17000	-3057.883575037036
17100	-3066.7278413253175
17200	-2962.8786053625454
17300	-3025.1075904781287
17400	-2695.0084902095773
