#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Ai" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.Ai" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Ai" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Ai" spec="snap.Data">
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="SthBarrington_BT10a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT8a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="SthBarrington_BT9c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW12bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MtWilson_MW5bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3bf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Termeil_Te3c1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW10af" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW19cf" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Broadwater_BW31am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da11a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dampier_Da19a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF13a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MaresForest_MF17am" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol20bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Olney_Ol4bm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu12a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Cumberland_Cu6a1" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="Kerewong_Ke18dm" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Kerewong_Ke21b1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT4a2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="NthBarrington_BT6a1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do2c2" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Dorrigo_Do5bm" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Ai" id="treeLikelihood.Ai" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Ai">
#            <siteModel id="MutationSiteModel.Ai" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.7346278317152102</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">0.7024901703800787</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-1937.681445577858	-1783.3759352814345	-154.30551029642345	0.10507131394718192	0.1545716187327045	0.08729436245288547	0.021479306421138107
1000	-2513.6818200659072	-2362.781372042992	-150.90044802291484	0.1074797072939662	0.10419367109626906	0.07430051522210597	0.003974564986835691
2000	-1946.357952339712	-1792.6672992436552	-153.69065309605682	0.10670338394646135	0.09493433934719689	0.154815522718384	0.014399450153950399
3000	-2999.482933791605	-2850.1159612085344	-149.36697258307055	0.10964369413020161	0.1168604189961224	0.0793262544675378	0.0011507508322128688
4000	-3262.3834668682944	-3113.564017271322	-148.81944959697222	0.1363213051121545	0.12523310086480954	0.08730583410214451	3.57047760315369E-4
5000	-2112.997991757264	-1957.5413132288454	-155.45667852841854	0.13487208308606002	0.06023411018224685	0.05964355709256905	0.008905712895684587
6000	-2404.7461180443775	-2253.222824105806	-151.52329393857127	0.07361555015810725	0.11440951218864447	0.0843730279976183	0.004295279092615849
7000	-2739.6287209208454	-2589.246173002446	-150.38254791839947	0.14182804118366374	0.13837758684182389	0.15860273601029476	0.002522994301903952
8000	-2178.971395092683	-2026.1689796595554	-152.80241543312772	0.07891633881220572	0.10248125600613021	0.09958624462474207	0.00723159668546427
9000	-2631.2982301593584	-2481.7881201726423	-149.51010998671617	0.10931821403797348	0.09329334085595599	0.1293183426138727	0.002511750446019058
10000	-2457.64627655524	-2302.8722869401104	-154.77398961512986	0.12968916908459716	0.06511518643686484	0.0515475147712402	0.00405883091037859
11000	-2930.721363050291	-2782.0719318585475	-148.6494311917435	0.11730557447815725	0.11735676828775284	0.11184535944508367	0.0013293349337444396
12000	-2582.36265680688	-2430.5812152931576	-151.7814415137224	0.061727837557158376	0.113882634202837	0.089201086113825	0.002496049532712046
13000	-2536.2989907337587	-2383.24254417634	-153.05644655741875	0.0590255059287881	0.11413738362344257	0.08429774402957466	0.002757244377685388
14000	-2066.16142009335	-1912.0111810837361	-154.15023900961376	0.07818042806815176	0.139985794628828	0.11367865796691391	0.010958492759802839
15000	-1644.2181068812388	-1485.9640318957772	-158.25407498546144	0.11307263188176861	0.09083974277820296	0.07642510608379247	0.10472014014715438
16000	-1858.2889126361258	-1705.7860474265622	-152.5028652095636	0.10707956587942734	0.09849341434173438	0.12027126314566461	0.02150095177977436
17000	-2583.479676141339	-2432.664321466614	-150.81535467472474	0.14908472019142668	0.08653170808887263	0.0873758048044022	0.0033468579573403484
18000	-2120.133345475989	-1968.7480787376571	-151.38526673833147	0.11040477876249394	0.08984204230990607	0.10060433819201556	0.009185497881944813
19000	-1628.3772519020226	-1471.5672643007351	-156.80998760128753	0.1466851120104352	0.11091091265483347	0.1682567300217295	0.11451985417628233
20000	-2161.4789116219854	-2007.536587573851	-153.94232404813462	0.1497805233947934	0.14152088550671282	0.1179930509692164	0.011682988745695292
21000	-1672.4355936768363	-1517.3271456083282	-155.10844806850812	0.12975415168955545	0.10162273107227514	0.15706941104251634	0.0641679404870655
22000	-3128.2436529539946	-2978.655610128989	-149.58804282500577	0.12755582274589072	0.09873513095035472	0.08689275211937691	6.678357230263547E-4
23000	-2078.223928734112	-1918.1258227973049	-160.09810593680746	0.04360643980256194	0.04865500060130934	0.1937680195772349	0.004411617958460378
24000	-2177.3155276572975	-2024.9294190844164	-152.38610857288091	0.15020614746224353	0.13380583964360995	0.12889557695151577	0.010668712623500302
25000	-1963.7580603707795	-1808.3638882919813	-155.3941720787981	0.16676908071674562	0.17125970102278693	0.08798035563445449	0.025699231564426942
26000	-1773.5573377199976	-1618.658885193668	-154.89845252632952	0.13233796227354247	0.12427323059361157	0.12374987811956556	0.03947112567604523
27000	-2299.2073985392003	-2143.893832398623	-155.3135661405774	0.0853668030759582	0.07916499962388694	0.051128346576387804	0.005675732772673597
28000	-2978.2199665252497	-2829.0426574542817	-149.17730907096782	0.08293200649332419	0.13266916569302276	0.12345190031705221	9.622684500192652E-4
29000	-2372.382980938535	-2220.603327835326	-151.77965310320928	0.07141475570796306	0.10356536419988477	0.0830761533835385	0.00439945252884117
30000	-2037.0254551718706	-1884.6950724225412	-152.33038274932935	0.10098756160238945	0.07936170318219918	0.15060714509517217	0.00960901941593881
31000	-1974.74410152999	-1821.7221399572309	-153.02196157275927	0.10570869757000755	0.09841696763219406	0.14887731879238805	0.013422008919142641
32000	-1633.6403408667122	-1477.614315678069	-156.0260251886432	0.09527487438339664	0.08886817769533978	0.13816605844784888	0.09775886696435426
33000	-1580.2933549962884	-1417.5189757775015	-162.7743792187868	0.09800820382434147	0.06881416553675503	0.15559167485868788	1.4447554618159522
34000	-1688.6258797369587	-1532.2939429959063	-156.33193674105246	0.1373043254501061	0.1371535034345651	0.13771489867500467	0.07267928736514678
35000	-2080.465171501535	-1927.3172842591296	-153.14788724240546	0.12972425887710232	0.13183457072587015	0.11267396617654672	0.013240391175947977
